RY.TO,TD.TO,CNR.TO,ENB.TO,CP.TO,BAM.TO,CNQ.TO,BMO.TO,BNS.TO,TRI.TO,ATD.TO,BCE.TO,NTR.TO,TRP.TO,SU.TO,CM.TO,CVE.TO,WCN.TO,MFC.TO,CSU.TO,IMO.TO,T.TO,ABX.TO,L.TO,FNV.TO,SLF.TO,IFC.TO,RCI-B.TO,NA.TO,AEM.TO
49.7177734375,35.081058502197266,62.41965103149414,26.21784210205078,30.619770050048828,,9.180585861206055,50.13957595825195,21.189254760742188,38.969993591308594,28.650379180908203,31.963403701782227,,34.59355545043945,21.998859405517578,27.945087432861328,13.89243221282959,49.43456268310547,12.483905792236328,493.56390380859375,33.26469421386719,12.083280563354492,12.049483299255371,45.128631591796875,56.694915771484375,27.11035919189453,66.80506896972656,35.232421875,27.311391830444336,35.29132843017578
48.88764953613281,34.79918670654297,61.19559860229492,25.737796783447266,29.195253372192383,,8.754682540893555,49.65371322631836,20.899667739868164,38.7910270690918,28.220741271972656,31.749496459960938,,34.31195068359375,21.549617767333984,27.54312515258789,13.248800277709961,49.333248138427734,11.834043502807617,473.5713806152344,32.668277740478516,12.163919448852539,11.886303901672363,44.885860443115234,56.124900817871094,26.437074661254883,67.0772705078125,35.18173599243164,26.76680564880371,35.173362731933594
48.92948532104492,34.83945083618164,61.572845458984375,26.72020149230957,29.19341278076172,,9.44559097290039,49.916893005371094,20.9786434173584,38.56732940673828,28.272109985351562,31.940895080566406,,34.69464874267578,21.805347442626953,27.536943435668945,13.867358207702637,49.18124008178711,11.801548957824707,461.51776123046875,33.66231155395508,12.315890312194824,12.68502140045166,45.41303253173828,58.91168975830078,26.409582138061523,66.43675231933594,35.35551452636719,26.88399887084961,36.411808013916016
49.52242660522461,35.32267379760742,63.48444747924805,26.591819763183594,31.170467376708984,,9.559165954589844,50.281288146972656,21.384830474853516,38.6791877746582,28.019929885864258,32.374351501464844,,35.39503479003906,21.9919490814209,27.775026321411133,13.817203521728516,49.35856628417969,12.126480102539062,448.568359375,34.71998977661133,12.412036895751953,13.234676361083984,45.073158264160156,60.68510818481445,27.014188766479492,66.51685333251953,35.290340423583984,27.66983413696289,37.91140365600586
49.6270751953125,35.16830825805664,62.226829528808594,26.32389259338379,30.942853927612305,,9.530773162841797,50.15982437133789,21.362262725830078,37.89619827270508,27.44085693359375,32.7402458190918,,35.669410705566406,22.033418655395508,27.69464111328125,13.691818237304688,48.58595657348633,12.204463958740234,431.33135986328125,34.73587417602539,12.545400619506836,13.904570579528809,44.552921295166016,63.001399993896484,27.00044059753418,65.79625701904297,34.71834182739258,27.45614242553711,39.217262268066406
48.33652114868164,34.570987701416016,63.00655746459961,25.910844802856445,31.104408264160156,,9.2184419631958,49.61996078491211,20.94103240966797,37.225067138671875,25.899755477905273,32.779659271240234,,35.084556579589844,21.680938720703125,27.339067459106445,13.06490421295166,47.940006256103516,11.853535652160645,431.4276428222656,34.624549865722656,12.455458641052246,14.248104095458984,43.81071090698242,67.06395721435547,26.430206298828125,63.93877410888672,33.987056732177734,26.125741958618164,39.79856491088867
47.18548583984375,33.7454719543457,64.23064422607422,24.989839553833008,31.6734676361084,,8.87141227722168,48.27030944824219,20.37312889099121,36.87459945678711,25.92310905456543,32.717742919921875,,34.492469787597656,20.699527740478516,26.643373489379883,12.337684631347656,47.851341247558594,11.39863109588623,457.19171142578125,33.7338752746582,12.303485870361328,13.372093200683594,44.28239440917969,64.69336700439453,26.066076278686523,62.81788635253906,34.27667999267578,25.76728057861328,38.67806625366211
46.173980712890625,33.35620880126953,63.49283218383789,24.56003761291504,31.88640785217285,,8.631644248962402,47.43350601196289,19.80522346496582,37.02373504638672,26.338747024536133,32.46441650390625,,34.824615478515625,20.41615867614746,26.18575668334961,11.301183700561523,48.484642028808594,11.249162673950195,456.4787292480469,32.90684509277344,12.356207847595215,13.835864067077637,44.43498611450195,63.453800201416016,26.059202194213867,66.941162109375,34.09565353393555,25.463970184326172,39.14985656738281
45.34383010864258,32.89982223510742,63.844966888427734,24.283193588256836,30.994251251220703,,8.385566711425781,46.94089126586914,19.579570770263672,35.9499397277832,25.754993438720703,32.25050735473633,,34.83183288574219,20.34013557434082,25.765262603759766,11.660615921020508,48.47197723388672,10.293861389160156,457.66400146484375,32.22293472290039,12.309691429138184,14.34257698059082,43.92863845825195,67.70635223388672,25.58514976501465,67.5416259765625,34.54456329345703,24.781532287597656,41.31502151489258
47.42267608642578,34.10118865966797,64.17193603515625,24.93292808532715,31.521108627319336,,8.754682540893555,48.51999282836914,20.316715240478516,36.882049560546875,26.02585220336914,32.481300354003906,,35.135093688964844,21.128026962280273,26.918556213378906,12.128710746765137,49.99186325073242,10.599295616149902,462.71270751953125,32.715972900390625,12.235255241394043,14.557286262512207,44.303199768066406,68.24020385742188,26.698148727416992,68.22217559814453,34.450443267822266,25.360580444335938,41.61831283569336
