RY.TO,TD.TO,CNR.TO,ENB.TO,CP.TO,BAM.TO,CNQ.TO,BMO.TO,BNS.TO,TRI.TO,ATD.TO,BCE.TO,NTR.TO,TRP.TO,SU.TO,CM.TO,CVE.TO,WCN.TO,MFC.TO,CSU.TO,IMO.TO,T.TO,ABX.TO,L.TO,FNV.TO,SLF.TO,IFC.TO,RCI-B.TO,NA.TO,AEM.TO
111.63069152832031,72.00820922851562,137.3605194091797,44.4517707824707,89.91453552246094,,29.885894775390625,108.33043670654297,56.184505462646484,122.17420959472656,50.230735778808594,50.29633331298828,91.61528015136719,55.918540954589844,40.14505386352539,53.40363311767578,22.561786651611328,158.13827514648438,19.590259552001953,1920.0308837890625,56.614498138427734,23.722585678100586,22.491212844848633,112.27809143066406,171.6963653564453,52.30103302001953,171.76231384277344,55.54747009277344,75.71652221679688,57.02104568481445
110.90242004394531,71.81968688964844,138.86390686035156,44.165618896484375,90.11018371582031,,27.826948165893555,107.26318359375,55.93758773803711,125.22582244873047,49.65795135498047,50.589996337890625,87.1575927734375,55.83501052856445,37.82362365722656,53.156639099121094,21.033884048461914,159.75997924804688,19.159324645996094,1925.2437744140625,53.62845993041992,23.94669532775879,21.496448516845703,114.18341064453125,166.27745056152344,51.30198287963867,172.04440307617188,56.323673248291016,75.40573120117188,54.90298843383789
111.49747467041016,71.24563598632812,139.21157836914062,44.01028060913086,91.40138244628906,,26.18395233154297,107.96600341796875,55.95256042480469,126.46495056152344,49.52204132080078,50.677303314208984,86.56681060791016,55.40904998779297,37.046905517578125,53.088497161865234,20.503232955932617,161.81410217285156,18.995573043823242,1912.33056640625,51.29879379272461,24.00480079650879,21.269071578979492,111.23885345458984,166.40370178222656,50.96021270751953,173.6710968017578,55.21735763549805,75.27252960205078,54.551513671875
113.22047424316406,71.40151977539062,138.0934295654297,44.56623458862305,91.48942565917969,,26.924339294433594,109.6059341430664,56.38652420043945,127.04750061035156,51.759769439697266,50.669368743896484,89.41329193115234,55.86842346191406,37.79744338989258,54.11909866333008,21.527936935424805,160.79196166992188,19.555784225463867,1962.39111328125,53.046043395996094,24.00480079650879,21.21222496032715,114.40472412109375,168.0060272216797,51.83655548095703,176.45436096191406,55.556396484375,77.26158142089844,54.3572883605957
113.29151153564453,72.07707977294922,137.23838806152344,44.69704055786133,91.50898742675781,,26.595745086669922,109.59727478027344,56.603511810302734,127.58383178710938,51.41924285888672,50.42332458496094,88.4644546508789,55.993709564208984,37.029449462890625,54.11909866333008,21.35410499572754,159.84844970703125,19.616113662719727,1982.8948974609375,53.14773941040039,23.896894454956055,21.098541259765625,114.6164321899414,167.1417694091797,51.63500213623047,176.9903106689453,54.905094146728516,77.84761810302734,54.13530349731445
113.12277221679688,70.88185119628906,136.43972778320312,44.73792266845703,91.42095184326172,,26.500076293945312,109.0072250366211,56.44638442993164,127.30644226074219,50.17388916015625,50.32014846801758,88.15118408203125,56.05217361450195,36.235267639160156,53.965789794921875,20.80515480041504,159.8582763671875,19.374794006347656,1948.6922607421875,52.47287368774414,24.054601669311523,20.89958381652832,114.16415405273438,166.5784912109375,51.5911865234375,178.2691192626953,52.371299743652344,77.21717071533203,54.024314880371094
113.38921356201172,70.0071029663086,135.3873748779297,44.394535064697266,89.88520050048828,,25.951021194458008,108.6514892578125,56.079750061035156,126.6776351928711,50.582523345947266,50.391578674316406,86.7547836303711,54.54041290283203,34.6556510925293,53.744327545166016,19.90853500366211,156.7721405029297,19.392030715942383,1905.1181640625,51.30804443359375,23.921794891357422,20.255353927612305,112.94207763671875,164.65567016601562,51.67005920410156,177.03732299804688,53.74525833129883,77.31485748291016,52.86817932128906
112.21687316894531,69.14965057373047,135.20883178710938,44.165618896484375,89.27872467041016,,25.655698776245117,106.84668731689453,55.41383361816406,125.86386108398438,51.44843292236328,51.01860046386719,87.79313659667969,55.17517852783203,34.62946701049805,52.80742263793945,19.524274826049805,156.98837280273438,19.331701278686523,1905.13818359375,50.83656311035156,23.955001831054688,20.27430534362793,117.13758850097656,167.31655883789062,50.890098571777344,177.90237426757812,53.03150939941406,76.75543975830078,53.700599670410156
105.90216827392578,67.70326232910156,136.4303436279297,44.0266227722168,89.65044403076172,,25.41028594970703,103.55818176269531,53.65548324584961,127.2509536743164,51.32194900512695,50.81222915649414,84.34690856933594,55.35893249511719,33.791656494140625,50.47367858886719,19.02107048034668,159.92706298828125,18.883527755737305,1914.2705078125,49.22798538208008,23.896894454956055,19.582700729370117,115.64604187011719,163.09210205078125,49.601844787597656,171.04769897460938,52.951210021972656,73.99386596679688,52.118988037109375
105.36041259765625,68.32685852050781,136.59947204589844,44.25555419921875,90.42320251464844,,25.61410903930664,103.98332977294922,54.18673324584961,128.212646484375,51.0106086730957,50.39951705932617,85.38525390625,55.43410110473633,34.31528854370117,50.72067642211914,19.423633575439453,159.2587432861328,18.98695182800293,1907.9434814453125,50.19868087768555,23.747488021850586,19.326904296875,114.89549255371094,160.93617248535156,49.50545883178711,171.61187744140625,52.76385498046875,74.45560455322266,51.360557556152344
107.28768157958984,68.99375915527344,137.0974578857422,45.06494140625,90.63841247558594,,26.34201431274414,105.20677185058594,54.87510681152344,125.91934967041016,50.04741668701172,50.248714447021484,87.0233154296875,56.519901275634766,34.68183898925781,51.44465255737305,19.981731414794922,156.63455200195312,19.288604736328125,1898.870361328125,51.0491943359375,23.689382553100586,19.46901512145996,113.96207427978516,158.92593383789062,49.330177307128906,169.7877197265625,53.66495895385742,75.59219360351562,51.268070220947266
109.49026489257812,71.00312042236328,139.62496948242188,45.41651153564453,93.13275909423828,,26.79123878479004,107.56687927246094,56.02737045288086,127.2509536743164,50.854949951171875,50.494754791259766,90.36210632324219,56.9375114440918,35.79891586303711,52.92667007446289,20.695363998413086,158.52162170410156,19.495452880859375,1946.0657958984375,53.48054122924805,23.905193328857422,19.573230743408203,113.86585998535156,155.1190948486328,50.41686248779297,171.480224609375,54.182430267333984,78.03408813476562,51.1478271484375
109.86327362060547,71.15902709960938,138.8450927734375,45.367454528808594,91.76331329345703,,27.35692596435547,108.33911895751953,56.11716079711914,127.27870178222656,51.185733795166016,50.24077224731445,92.0986557006836,56.74541473388672,35.85127639770508,53.14811706542969,20.914941787719727,158.52162170410156,19.4695987701416,2012.88916015625,53.9520263671875,23.905193328857422,18.843732833862305,114.19303131103516,153.8760528564453,50.3292236328125,171.9597930908203,53.88800048828125,79.02861022949219,48.89103698730469
110.2007827758789,71.22830963134766,140.31088256835938,45.203941345214844,93.25994110107422,,27.02001190185547,108.8510513305664,56.37904739379883,129.71070861816406,51.22466278076172,50.05821990966797,91.28408813476562,56.770469665527344,35.231651306152344,53.40363311767578,20.4025936126709,161.45045471191406,19.478214263916016,2034.3677978515625,52.43589782714844,23.921794891357422,18.919525146484375,114.14491271972656,156.33302307128906,50.19777297973633,168.05755615234375,53.58466339111328,79.17068481445312,49.25175857543945
109.792236328125,71.04643249511719,140.25448608398438,45.30204772949219,93.51426696777344,,26.757959365844727,108.71221923828125,56.184505462646484,129.5535125732422,52.25596237182617,50.31221008300781,90.55903625488281,57.32172775268555,34.716739654541016,53.62509536743164,19.95428466796875,160.3496856689453,19.366168975830078,2048.13623046875,51.56688690185547,23.98819923400879,18.758464813232422,114.87622833251953,156.3427734375,50.171485900878906,167.6532745361328,53.879093170166016,78.99309539794922,48.09561538696289
110.47429656982422,71.42750549316406,141.39144897460938,46.185035705566406,94.23811340332031,,27.50251007080078,109.67534637451172,56.67084503173828,128.9894256591797,53.44293212890625,50.13759231567383,94.27377319335938,58.825138092041016,35.69418716430664,53.90616226196289,20.75025749206543,160.7034912109375,19.54716682434082,2061.825439453125,52.851898193359375,24.046302795410156,18.1331844329834,114.9243392944336,154.458740234375,50.29416275024414,167.8883514404297,53.77201843261719,79.84554290771484,45.61684036254883
109.35250091552734,70.50077819824219,141.51361083984375,46.185035705566406,94.03267669677734,,27.290380477905273,109.18943786621094,56.760643005371094,129.6090087890625,52.92728042602539,50.328086853027344,95.19573974609375,59.06734848022461,35.35382843017578,53.70174789428711,20.64046859741211,160.07449340820312,19.45236587524414,2045.7783203125,52.81492614746094,23.98819923400879,18.663726806640625,117.08946990966797,156.8477325439453,50.14519119262695,170.6715850830078,53.379459381103516,77.92755126953125,47.05970764160156
