RY.TO,TD.TO,CNR.TO,ENB.TO,CP.TO,BAM.TO,CNQ.TO,BMO.TO,BNS.TO,TRI.TO,ATD.TO,BCE.TO,NTR.TO,TRP.TO,SU.TO,CM.TO,CVE.TO,WCN.TO,MFC.TO,CSU.TO,IMO.TO,T.TO,ABX.TO,L.TO,FNV.TO,SLF.TO,IFC.TO,RCI-B.TO,NA.TO,AEM.TO
167.1621551513672,73.973388671875,148.29745483398438,53.93418502807617,106.94097137451172,74.25,45.465641021728516,123.76358795166016,69.3045425415039,228.55494689941406,72.45877838134766,41.74369812011719,65.33297729492188,62.22890090942383,50.77622985839844,85.06396484375,21.280099868774414,245.91134643554688,39.943145751953125,4254.0087890625,96.56229400634766,20.739910125732422,26.300739288330078,176.0081329345703,182.43446350097656,75.30738067626953,265.5068054199219,48.547733306884766,128.65162658691406,118.67806243896484
167.07371520996094,73.7613754272461,147.53131103515625,54.25920486450195,107.98493957519531,76.0999984741211,45.80221176147461,122.36618041992188,70.54827117919922,227.87957763671875,72.0123519897461,37.70068359375,68.29473114013672,62.806785583496094,51.386009216308594,85.10269165039062,21.921710968017578,245.7123565673828,40.12765884399414,4259.314453125,96.49371337890625,20.66415023803711,25.97445297241211,176.56370544433594,182.05743408203125,75.13276672363281,265.95068359375,49.15530014038086,128.90475463867188,118.33119201660156
167.45693969726562,74.2914047241211,148.2090606689453,54.29743957519531,109.1283187866211,76.8499984741211,45.76374816894531,123.45087432861328,70.3377914428711,235.259033203125,73.05400085449219,37.18831253051758,67.79143524169922,63.23057174682617,51.473121643066406,85.40277099609375,21.707843780517578,246.1302490234375,40.292755126953125,4247.1357421875,95.67082977294922,20.465274810791016,25.81624984741211,179.34158325195312,183.82354736328125,77.54827880859375,268.12078857421875,49.772518157958984,129.29420471191406,117.6771011352539
168.1251220703125,75.91040802001953,153.67025756835938,55.35853576660156,108.8200912475586,79.37999725341797,46.484962463378906,126.85155487060547,71.00749969482422,230.23345947265625,75.73251342773438,37.3187370300293,66.83322143554688,64.87755584716797,52.905616760253906,85.76090240478516,21.94115447998047,248.7669677734375,42.3127326965332,4341.02880859375,98.96238708496094,19.9349365234375,25.43063735961914,182.31787109375,182.79165649414062,79.6242446899414,261.4229736328125,49.15530014038086,129.85890197753906,115.03099822998047
169.65798950195312,75.88150787353516,154.37747192382812,56.2188835144043,108.65107727050781,77.51000213623047,46.40803527832031,126.26524353027344,71.75373840332031,231.94175720214844,76.18885803222656,36.27537536621094,65.66206359863281,66.29337310791016,53.128231048583984,86.78694915771484,22.018924713134766,251.39735412597656,43.4683952331543,4394.37109375,100.49061584472656,19.90652847290039,25.341650009155273,184.37152099609375,173.8520050048828,80.15779113769531,260.38720703125,49.136016845703125,129.5960235595703,117.5284423828125
169.04876708984375,76.04534149169922,151.41111755371094,56.33359909057617,107.418212890625,78.48999786376953,45.74451446533203,126.35319519042969,71.80157470703125,232.43833923339844,76.41702270507812,36.78773880004883,65.05228424072266,65.32059478759766,52.73139190673828,86.68047332763672,21.805057525634766,255.21484375,42.963401794433594,4353.0185546875,99.78528594970703,20.654680252075195,25.331764221191406,184.0441131591797,169.05970764160156,79.99288177490234,262.6165466308594,48.75025177001953,130.37490844726562,115.6256332397461
169.77590942382812,76.40189361572266,152.7273406982422,56.916725158691406,107.18953704833984,80.4800033569336,45.86952209472656,128.0633087158203,72.01205444335938,234.08706665039062,76.16901397705078,36.13563919067383,65.81693267822266,66.55342864990234,52.33454895019531,86.93213653564453,21.67867660522461,257.26812744140625,43.80829620361328,4450.3193359375,100.59838104248047,20.787263870239258,23.947513580322266,184.53024291992188,162.78904724121094,80.47791290283203,264.37237548828125,48.12339782714844,129.41102600097656,107.82608795166016
169.7464141845703,75.48639678955078,152.76661682128906,56.18064880371094,106.63275909423828,79.3499984741211,45.26369857788086,128.2489776611328,71.992919921875,234.8915557861328,76.77416229248047,35.95863723754883,63.43590545654297,64.93533325195312,51.453758239746094,87.00956726074219,21.338428497314453,260.71685791015625,44.07050704956055,4485.796875,99.60894012451172,20.720970153808594,23.46302604675293,185.9092559814453,158.97901916503906,80.9338607788086,264.4217224121094,48.13304138183594,129.26499938964844,106.57736206054688
169.43197631835938,75.70803833007812,153.24790954589844,56.90716552734375,105.86719512939453,79.2300033569336,44.907901763916016,127.89718627929688,71.79200744628906,234.20623779296875,78.10350036621094,35.483543395996094,63.45526123046875,65.33023071289062,53.62186813354492,86.81597900390625,21.221773147583008,261.7933349609375,44.109344482421875,4568.80078125,99.80487823486328,20.654680252075195,23.265277862548828,181.43490600585938,157.34190368652344,81.9039306640625,266.9568176269531,48.567020416259766,129.01185607910156,105.477294921875
169.05860900878906,76.74883270263672,152.00048828125,57.92046356201172,106.0859146118164,78.87999725341797,46.01376724243164,128.30760192871094,72.4330062866211,229.8560333251953,80.68280792236328,35.157493591308594,63.10681915283203,66.12001037597656,55.015647888183594,86.9611587524414,21.610628128051758,257.5970764160156,44.89597702026367,4484.05859375,102.73397827148438,20.209575653076172,23.45313835144043,179.2026824951172,160.7054443359375,83.37845611572266,264.9642333984375,49.000999450683594,129.69338989257812,108.26213836669922
168.1545867919922,75.9393310546875,150.62535095214844,57.65354537963867,103.6897964477539,78.66000366210938,44.821353912353516,128.3271484375,72.6530532836914,226.19113159179688,78.73841094970703,35.22269821166992,63.01002502441406,66.5052719116211,55.17051315307617,86.63207244873047,21.425922393798828,257.7664794921875,44.721168518066406,4416.8505859375,102.40089416503906,20.256925582885742,23.196063995361328,180.05589294433594,159.2568359375,82.3404769897461,262.6461486816406,48.595951080322266,130.14125061035156,107.18190002441406
168.61642456054688,76.00678253173828,149.29934692382812,57.88648986816406,103.13301849365234,77.76000213623047,45.359859466552734,127.35971069335938,74.07856750488281,224.2643280029297,77.73644256591797,35.54874801635742,61.85823440551758,67.35284423828125,55.36409378051758,86.84501647949219,21.795333862304688,259.7898864746094,44.021949768066406,4445.2041015625,103.57646179199219,20.484214782714844,23.8288631439209,176.57362365722656,164.71389770507812,82.50538635253906,264.6979064941406,48.2487678527832,131.63084411621094,111.13618469238281
168.70484924316406,75.14909362792969,146.43121337890625,58.187374114990234,102.47681427001953,77.75,45.2348518371582,128.4151153564453,74.98744201660156,222.9532928466797,76.97256469726562,35.53011703491211,61.58722686767578,67.03500366210938,55.37377166748047,86.9708480834961,21.795333862304688,260.9959411621094,44.19675064086914,4432.04638671875,103.82136535644531,20.503154754638672,24.48143768310547,173.8155975341797,168.09727478027344,81.72931671142578,265.4179992675781,48.20054626464844,131.9229278564453,114.15888214111328
167.3390350341797,75.39002227783203,146.7749786376953,58.061195373535156,102.28791046142578,76.9000015258789,45.39833068847656,128.48350524902344,75.30316162109375,223.0526123046875,76.58566284179688,35.157493591308594,62.109886169433594,66.25484466552734,55.267303466796875,87.81297302246094,21.989763259887695,259.9493408203125,44.118370056152344,4498.95458984375,104.16423797607422,20.5220947265625,24.748401641845703,175.85931396484375,168.49415588378906,82.50538635253906,268.5055236816406,47.573692321777344,133.470947265625,114.7535171508789
171.72146606445312,75.27437591552734,149.81011962890625,59.00267791748047,104.47525024414062,77.63999938964844,46.446502685546875,129.2261962890625,75.10224151611328,225.3994903564453,78.06381225585938,34.71965026855469,63.34879684448242,67.55509948730469,55.65446472167969,88.19047546386719,22.009204864501953,263.1588439941406,44.735618591308594,4640.3056640625,105.68266296386719,20.247455596923828,25.025251388549805,176.73236083984375,170.80596923828125,83.17474365234375,269.0085754394531,47.43867492675781,133.77276611328125,115.71482849121094
171.67236328125,75.65986633300781,152.67820739746094,58.69208908081055,106.59298706054688,77.5,46.84076690673828,129.65615844726562,75.4945068359375,224.4727020263672,77.96460723876953,34.8593864440918,63.503662109375,67.0831527709961,56.20616912841797,88.54862213134766,21.989763259887695,264.50445556640625,44.45149230957031,4583.70751953125,105.82960510253906,20.133811950683594,25.20322608947754,176.88116455078125,171.5104217529297,82.97102355957031,267.9925537109375,47.679771423339844,134.1719512939453,116.86444091796875
170.74868774414062,74.98526763916016,153.5131072998047,58.245609283447266,107.15970611572266,78.41999816894531,45.76374816894531,130.5942840576172,75.57102966308594,223.5857696533203,77.20073699951172,35.22269821166992,63.34879684448242,66.07184600830078,55.10275650024414,88.49053192138672,21.562021255493164,268.55120849609375,43.7950553894043,4604.06884765625,103.76258850097656,20.493684768676758,24.4517765045166,177.26809692382812,167.5218048095703,83.55307006835938,263.3760681152344,48.364498138427734,133.76303100585938,113.23721313476562
171.6232147216797,75.77549743652344,151.48971557617188,58.29413986206055,104.01789093017578,81.33999633789062,44.907901763916016,129.80274963378906,75.66670227050781,225.41941833496094,78.46062469482422,34.89664840698242,62.47768783569336,66.01406860351562,53.844482421875,88.14207458496094,21.173166275024414,271.0331115722656,43.90283203125,4674.73388671875,101.56820678710938,20.285337448120117,24.412227630615234,177.2085723876953,171.0738525390625,83.96051025390625,265.0234375,47.98838424682617,133.80197143554688,117.26085662841797
172.71392822265625,76.20915985107422,153.2871856689453,58.371788024902344,105.06184387207031,80.31999969482422,45.21562194824219,130.17408752441406,76.07809448242188,225.9575653076172,81.81373596191406,35.325172424316406,62.55511474609375,65.4265365600586,53.72833251953125,87.79361724853516,21.425922393798828,269.9466552734375,43.80485153198242,4717.2548828125,100.59838104248047,20.578914642333984,24.372676849365234,179.34158325195312,171.0242462158203,83.705810546875,262.8730163574219,48.01731491088867,134.77557373046875,116.0914306640625
172.74339294433594,76.5079116821289,153.5524139404297,58.46885299682617,105.68822479248047,80.55000305175781,45.696434020996094,130.26202392578125,76.34598541259766,225.77818298339844,82.14111328125,35.38106918334961,63.26168441772461,65.40728759765625,53.9799919128418,87.5225830078125,21.513412475585938,270.53472900390625,43.961612701416016,4695.705078125,101.74455261230469,20.635738372802734,24.4023380279541,180.5122528076172,170.86549377441406,83.87235260009766,263.2676086425781,48.23912048339844,134.27903747558594,116.41847229003906
173.09715270996094,76.35371398925781,153.56222534179688,58.78914260864258,106.49356842041016,80.30999755859375,45.696434020996094,130.4574737548828,76.39381408691406,227.65170288085938,81.2582015991211,35.306541442871094,63.30039978027344,65.74437713623047,53.921913146972656,87.96783447265625,21.562021255493164,270.53472900390625,44.157562255859375,4729.833984375,101.57801818847656,20.64521026611328,24.3824520111084,180.2642364501953,170.1015167236328,84.41111755371094,263.05059814453125,48.2198371887207,135.04820251464844,117.56363677978516
