RY.TO,TD.TO,CNR.TO,ENB.TO,CP.TO,BAM.TO,CNQ.TO,BMO.TO,BNS.TO,TRI.TO,ATD.TO,BCE.TO,NTR.TO,TRP.TO,SU.TO,CM.TO,CVE.TO,WCN.TO,MFC.TO,CSU.TO,IMO.TO,T.TO,ABX.TO,L.TO,FNV.TO,SLF.TO,IFC.TO,RCI-B.TO,NA.TO,AEM.TO
116.09181213378906,76.71168518066406,154.44003295898438,44.971923828125,100.51869201660156,36.37323760986328,31.60128402709961,110.37947845458984,52.096839904785156,146.99407958984375,58.7558708190918,49.235965728759766,88.71491241455078,44.517669677734375,36.862152099609375,48.58042526245117,23.117063522338867,177.5589599609375,21.579238891601562,2121.153564453125,59.16939926147461,22.378549575805664,23.392789840698242,116.57647705078125,184.2770538330078,56.897945404052734,185.93870544433594,58.127864837646484,83.1297607421875,68.90210723876953
117.12550354003906,77.70919799804688,154.60121154785156,45.21647262573242,101.50070190429688,37.45845031738281,31.2377986907959,111.94036865234375,53.07180404663086,148.22471618652344,58.69725799560547,49.481204986572266,87.9084243774414,44.325565338134766,35.8798713684082,49.089027404785156,22.635265350341797,176.19789123535156,21.827375411987305,2157.094970703125,58.05704879760742,22.65062713623047,24.429481506347656,115.7723617553711,186.77536010742188,57.44505310058594,186.87893676757812,58.42739486694336,84.36293029785156,70.41757202148438
116.78095245361328,76.43543243408203,152.2023468017578,45.35983657836914,99.38937377929688,37.53329086303711,31.304292678833008,111.73638153076172,53.15971374511719,145.306640625,59.42021942138672,49.69374465942383,91.69625854492188,43.707496643066406,36.728214263916016,48.97502899169922,23.144859313964844,172.2528076171875,21.658998489379883,2151.19775390625,59.16939926147461,22.625123977661133,24.47747802734375,114.66792297363281,185.27244567871094,56.790321350097656,186.63198852539062,57.94633102416992,84.00930786132812,69.70220947265625
118.26802062988281,76.40003967285156,155.91921997070312,45.92481994628906,102.34523010253906,37.4771614074707,32.48784637451172,113.4037094116211,53.69514465332031,146.26690673828125,60.446048736572266,50.37224578857422,94.2244873046875,45.30278778076172,37.64797592163086,49.59762954711914,23.506208419799805,176.04010009765625,21.871685028076172,2185.72509765625,60.66498947143555,22.973726272583008,24.59266471862793,116.460205078125,183.4085235595703,57.19392013549805,189.76611328125,58.073394775390625,85.20620727539062,69.95635223388672
119.1475830078125,76.16120910644531,156.27001953125,46.27900314331055,102.15863037109375,38.814964294433594,32.7493782043457,113.27066802978516,53.77505874633789,145.03627014160156,60.65122604370117,50.16788101196289,93.25489044189453,45.76216125488281,37.67476272583008,49.82562255859375,23.589595794677734,174.72837829589844,21.845102310180664,2212.1826171875,59.96392822265625,22.922710418701172,24.391084671020508,116.31488800048828,185.52618408203125,56.61991500854492,187.91415405273438,57.94633102416992,85.4600830078125,68.93975830078125
120.50772094726562,76.07273864746094,154.68658447265625,46.4139289855957,100.79364776611328,38.010406494140625,32.966583251953125,113.20858764648438,54.03078842163086,144.87774658203125,61.12994384765625,50.2332763671875,90.43667602539062,45.745452880859375,37.20148468017578,49.922088623046875,23.311635971069336,173.72238159179688,21.951446533203125,2233.95947265625,59.99197006225586,22.94821548461914,25.0150203704834,115.37515258789062,188.6782989501953,56.44951248168945,189.1772918701172,57.53787612915039,86.36681365966797,69.81515502929688
120.38985443115234,76.47965240478516,155.8148956298828,46.78496551513672,101.93277740478516,38.281707763671875,33.13946533203125,114.42359161376953,54.13467788696289,146.1643524169922,60.68053436279297,50.0125617980957,90.13762664794922,46.61409378051758,37.62118911743164,50.22023391723633,22.96881675720215,174.98480224609375,22.323652267456055,2214.782958984375,59.496551513671875,23.135269165039062,24.765443801879883,114.07695007324219,188.9613037109375,57.36433410644531,187.08787536621094,58.15509033203125,88.0533676147461,68.95858764648438
121.00640869140625,78.018798828125,156.02352905273438,47.2656364440918,102.30596923828125,38.73076248168945,33.7290153503418,115.292724609375,54.78998565673828,145.260009765625,60.846614837646484,50.715576171875,92.41213989257812,47.16534423828125,38.54095458984375,50.72883605957031,23.932415008544922,168.6627655029297,22.447723388671875,2246.540771484375,60.28173828125,23.66242218017578,24.947824478149414,112.49779510498047,192.17198181152344,58.0011100769043,187.03089904785156,58.18231964111328,88.6699447631836,69.48570251464844
121.75902557373047,78.58491516113281,157.05702209472656,47.156005859375,104.05393981933594,39.97500991821289,34.05261993408203,116.3392333984375,55.293453216552734,147.08731079101562,61.5305061340332,51.07526397705078,91.21598815917969,47.8669319152832,38.773128509521484,51.29882049560547,23.978740692138672,172.39089965820312,22.500896453857422,2253.8125,61.47821807861328,23.93450355529785,25.24539566040039,112.2071533203125,191.74258422851562,58.04595947265625,189.35772705078125,58.7269287109375,88.96009826660156,70.52111053466797
122.13081359863281,78.81490325927734,157.38890075683594,47.021087646484375,103.63166046142578,40.405357360839844,34.04375457763672,116.84473419189453,55.605125427246094,147.63735961914062,61.8626823425293,51.54121398925781,91.21598815917969,47.950462341308594,38.88921356201172,51.36897659301758,23.858287811279297,173.72238159179688,22.500896453857422,2261.7919921875,61.50625991821289,24.05354118347168,25.053417205810547,114.40633392333984,190.02503967285156,58.108741760253906,189.18678283691406,59.062767028808594,88.55206298828125,70.49288940429688
122.68391418457031,79.56678009033203,158.01470947265625,47.080116271972656,105.45820617675781,39.91888427734375,34.68650436401367,117.07533264160156,55.66106414794922,147.6000518798828,61.61843490600586,51.44312286376953,92.54806518554688,48.17596435546875,39.32677459716797,51.64080810546875,23.774904251098633,173.8406982421875,22.56292724609375,2266.37451171875,62.16057586669922,24.274599075317383,24.112714767456055,114.57103729248047,185.6823272705078,58.288108825683594,188.6549072265625,59.3350830078125,88.81501770019531,68.77032470703125
122.02200317382812,78.75299072265625,157.25616455078125,46.90303039550781,103.82807159423828,39.750484466552734,34.85494613647461,116.4722671508789,55.31742858886719,147.4229278564453,61.51096725463867,51.12431335449219,94.65039825439453,48.217735290527344,39.023162841796875,51.20235824584961,23.172651290893555,170.7733917236328,22.367961883544922,2285.97900390625,61.758636474609375,24.13006019592285,23.853540420532227,113.6700439453125,189.3029022216797,57.97420120239258,188.95883178710938,58.981082916259766,88.56114196777344,69.09036254882812
121.93131256103516,78.34607696533203,155.31239318847656,47.00422286987305,102.92460632324219,39.525962829589844,35.493263244628906,116.49886322021484,55.109649658203125,146.91017150878906,61.481651306152344,50.81367492675781,93.04646301269531,48.36807632446289,39.817909240722656,50.84283447265625,23.51546859741211,169.15589904785156,22.27048110961914,2266.384521484375,63.8805046081543,24.00252342224121,24.208703994750977,114.0672378540039,192.21102905273438,57.98318099975586,187.01190185546875,58.79046630859375,88.25284576416016,70.37051391601562
122.14893341064453,78.88566589355469,156.4691619873047,47.24034118652344,104.13249206542969,40.003074645996094,35.785831451416016,117.32364654541016,55.293453216552734,147.1712188720703,60.73915100097656,51.05891418457031,95.5837631225586,48.45994186401367,39.46072006225586,51.070823669433594,23.598859786987305,169.7378387451172,22.598379135131836,2316.232666015625,63.75898742675781,24.206584930419922,24.333494186401367,114.47415924072266,191.9280242919922,58.78138732910156,187.87619018554688,59.3895378112793,89.04170227050781,70.83174133300781
122.16707611083984,79.3014144897461,156.7536163330078,47.23189926147461,104.72168731689453,40.5550422668457,36.20694351196289,118.15730285644531,55.62910461425781,146.4440155029297,60.289737701416016,50.55208969116211,95.87374877929688,48.59358596801758,40.22868347167969,51.46542739868164,23.793432235717773,170.4775390625,22.660409927368164,2329.112548828125,64.42265319824219,24.215085983276367,24.65985870361328,114.87136840820312,190.2689971923828,58.73655319213867,186.27108764648438,58.6270866394043,89.93937683105469,70.99175262451172
122.52069091796875,79.49602508544922,157.31304931640625,46.843994140625,105.01630401611328,40.236961364746094,35.87006378173828,118.18389892578125,55.47726058959961,147.32969665527344,60.92477035522461,50.60930633544922,95.3934555053711,47.967159271240234,39.987579345703125,51.18482208251953,23.635923385620117,171.24681091308594,22.811071395874023,2328.027099609375,64.9554672241211,24.24909782409668,24.909433364868164,115.6657943725586,193.45040893554688,58.82624053955078,188.42698669433594,60.35167694091797,89.94844818115234,72.15896606445312
122.23684692382812,79.70831298828125,149.97409057617188,45.68871307373047,101.1078872680664,39.572731018066406,35.360286712646484,118.37903594970703,56.0286750793457,147.00338745117188,60.82707214355469,50.84637451171875,96.13653564453125,47.87528610229492,39.603599548339844,51.20235824584961,23.737838745117188,173.7914276123047,23.068071365356445,2311.68994140625,65.2265396118164,24.215085983276367,25.41817855834961,116.56678009033203,197.10997009277344,58.84417724609375,190.49742126464844,59.81614685058594,89.45880126953125,72.96846008300781
