AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
18.849,37.780,77.100,91.560,55.360,74.120,56.210,77.480,114.840,82.000,56.420,38.200,21.570,94.320,39.150,79.460,47.310,123.690,93.590,184.260,61.490,164.740,96.310,24.760,89.970,128.220,132.210,83.180,145.320,67.400
18.973,38.410,78.130,93.340,56.375,75.130,57.260,78.450,115.320,82.870,57.060,38.120,21.820,94.980,38.695,81.710,47.900,126.000,94.600,186.440,63.070,168.730,97.020,24.500,92.610,130.230,132.680,84.110,148.380,69.090
19.013,38.110,77.990,92.590,55.703,74.800,58.160,77.820,114.430,82.910,56.880,38.310,21.870,95.020,39.310,82.680,47.380,126.190,94.660,187.140,63.680,171.900,96.370,24.610,92.140,128.790,133.850,84.370,149.730,68.480
18.955,38.150,77.640,92.890,55.965,74.880,58.900,78.060,114.850,82.410,57.260,38.350,21.820,95.580,38.710,83.340,47.460,124.190,94.750,187.640,63.140,172.600,97.600,24.500,93.520,128.860,134.080,84.400,149.340,66.710
18.944,37.900,77.400,93.320,56.390,74.580,59.400,78.380,115.080,82.550,57.470,38.470,21.730,95.500,39.110,82.210,47.150,122.260,95.440,187.680,60.740,174.260,97.050,24.630,93.860,128.540,134.110,83.930,148.530,67.210
18.961,37.820,77.880,93.450,56.375,74.430,59.200,78.530,115.840,82.180,57.320,38.550,21.690,95.200,39.730,81.970,47.030,125.400,95.250,186.390,59.780,173.510,96.750,24.640,93.700,126.890,133.560,83.780,149.490,66.780
19.146,38.020,77.780,93.490,56.795,74.920,58.190,78.950,114.510,81.290,56.690,38.650,21.610,98.780,39.490,81.050,46.700,124.270,94.110,186.760,61.020,169.890,96.840,24.840,93.200,125.670,132.510,83.580,147.780,66.520
19.165,38.270,77.600,93.600,56.525,75.530,57.920,79.240,115.650,80.560,56.810,38.800,21.820,98.710,39.400,81.380,46.360,125.980,93.850,186.220,61.520,169.720,96.820,24.730,92.900,124.430,132.570,83.430,147.090,66.930
18.952,37.890,77.010,93.000,55.195,74.930,57.420,79.190,114.450,78.800,55.790,38.470,21.520,97.370,39.485,79.930,46.030,123.960,92.850,183.900,59.060,166.700,95.610,24.760,90.690,121.890,130.810,82.590,146.220,66.930
18.739,37.700,75.700,92.810,55.193,74.280,56.800,78.980,114.100,79.380,55.700,37.970,21.350,97.580,39.265,80.070,46.080,122.540,92.010,182.210,58.160,165.350,95.390,24.570,90.170,123.110,129.830,82.660,145.950,67.070
18.812,38.050,76.760,93.930,55.945,74.680,57.580,79.840,115.070,79.580,56.260,38.170,21.510,97.600,39.160,81.390,46.310,123.860,93.400,185.810,58.320,166.840,95.670,24.500,91.260,125.420,132.270,83.540,147.000,67.340
18.979,39.550,78.000,93.940,56.602,74.770,58.060,79.770,116.240,79.820,56.360,38.270,21.630,97.310,39.490,81.990,46.700,127.470,93.750,186.810,59.630,168.090,96.410,24.700,91.590,124.040,132.740,83.950,149.010,67.200
18.974,39.270,79.960,93.590,55.955,74.380,58.300,78.780,115.200,79.750,55.990,38.400,21.630,96.100,39.820,80.520,46.360,126.580,92.890,184.710,58.430,168.180,96.040,24.820,90.730,122.240,131.230,83.200,148.830,66.830
18.882,40.330,81.530,94.120,55.455,75.380,60.110,78.320,115.510,80.090,55.590,38.140,21.830,96.600,39.575,80.810,47.210,127.050,92.950,187.900,59.120,169.220,96.210,25.020,91.690,123.730,132.430,83.230,150.720,66.500
19.031,40.160,81.340,95.930,55.843,76.100,60.170,77.880,115.630,80.420,54.660,38.450,21.640,95.470,39.635,80.350,46.910,122.930,92.990,186.670,57.030,166.950,97.390,25.425,91.520,122.580,133.120,83.780,150.630,64.750
19.257,40.500,81.280,95.200,55.188,76.760,61.070,79.300,115.850,79.660,53.780,38.440,21.570,96.180,37.605,79.490,47.010,121.280,91.970,188.250,56.360,165.720,96.850,25.170,91.010,123.420,132.420,83.860,150.480,64.310
19.464,40.340,81.100,97.380,54.600,76.870,60.930,79.810,117.090,79.470,55.190,38.400,22.340,95.910,37.430,79.550,47.220,120.630,92.440,195.040,56.650,163.250,98.590,25.120,90.840,124.020,134.060,84.030,151.920,66.420
19.278,39.790,81.540,97.050,53.920,76.230,59.900,79.500,117.710,78.870,56.020,38.620,22.320,95.840,36.825,78.620,47.010,120.110,90.840,192.620,55.210,161.730,97.800,25.460,89.660,123.530,133.090,83.430,148.290,64.930
19.195,39.360,81.020,97.280,53.943,76.140,59.920,79.650,117.670,78.680,55.730,38.610,22.020,96.160,36.610,78.480,47.690,122.290,90.300,189.830,55.970,162.290,98.450,25.377,89.990,123.210,132.840,83.490,143.970,64.350
19.174,40.300,81.620,97.440,53.023,76.010,60.040,79.760,118.500,78.720,55.980,38.820,22.330,97.240,36.660,78.990,47.420,120.550,90.890,190.450,55.750,162.300,99.390,25.310,90.460,124.460,134.200,83.990,144.600,65.360
19.169,40.990,81.990,98.230,53.965,76.430,60.710,80.600,118.910,79.130,56.770,38.950,22.415,98.030,36.770,80.070,47.570,123.340,92.760,192.490,57.090,163.850,99.370,25.620,90.030,125.490,135.660,85.100,145.770,66.030
