AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
163.200,294.950,476.250,164.000,208.970,135.990,136.450,153.310,149.720,320.250,76.340,62.240,54.620,239.630,132.220,145.700,53.610,225.210,183.600,121.350,208.890,328.200,182.830,46.820,178.060,194.910,144.750,167.820,75.620,45.010
166.560,300.190,485.380,166.040,208.480,136.160,139.280,153.790,154.140,327.370,76.670,61.970,56.150,240.940,135.680,147.340,54.140,228.590,186.440,123.860,210.390,336.380,192.610,48.870,180.310,197.810,147.220,173.680,77.100,46.150
166.230,295.920,486.590,168.480,207.230,139.290,138.290,154.360,156.220,324.360,77.150,62.430,56.070,236.650,133.970,145.570,54.660,232.640,187.520,125.930,204.750,333.420,194.850,47.930,179.890,188.850,148.300,173.600,76.890,46.720
163.170,289.860,498.650,169.480,200.290,142.820,134.400,155.140,158.650,324.260,77.830,62.470,56.510,235.810,131.180,140.720,55.110,232.910,187.430,126.620,203.010,329.670,195.660,48.070,172.950,180.840,146.730,173.400,74.390,47.720
159.300,278.910,486.870,172.210,190.700,141.670,129.210,152.840,162.040,322.770,77.730,62.570,55.590,224.330,124.440,133.500,54.680,234.360,182.160,126.070,196.230,321.890,196.700,47.680,159.130,169.170,143.280,169.790,69.070,46.990
157.440,275.850,473.460,168.720,191.710,138.740,128.300,146.790,170.530,316.740,76.950,61.080,54.400,222.790,121.210,131.750,53.250,231.100,183.240,125.680,192.080,321.370,210.000,47.500,160.050,173.800,145.400,168.450,68.810,47.470
162.950,288.500,485.570,169.360,199.760,139.460,133.440,148.770,166.270,317.200,77.790,58.660,55.920,222.470,126.950,133.650,53.080,231.460,185.400,126.220,203.160,333.590,209.780,47.630,168.650,178.560,146.600,171.370,72.490,48.120
158.520,285.590,491.440,169.660,197.970,142.630,131.860,144.940,170.820,317.940,77.890,58.960,54.710,222.000,126.030,133.640,53.230,226.950,184.360,124.350,200.150,329.900,211.790,46.660,169.600,178.390,143.930,171.890,72.080,48.070
154.730,280.070,482.870,169.350,196.710,142.070,128.890,143.220,170.900,316.790,78.260,57.880,54.690,226.870,122.630,131.750,53.040,228.850,182.240,123.960,197.900,327.000,214.830,45.830,167.900,176.230,140.960,173.730,72.490,47.440
150.620,276.440,487.920,171.690,200.330,144.050,130.170,145.050,166.720,318.360,77.780,57.920,54.300,226.180,117.570,129.030,52.500,229.210,183.200,123.940,193.120,324.980,215.440,44.400,172.790,175.520,143.480,177.180,71.740,47.910
155.090,287.150,497.910,176.140,206.140,145.780,132.480,150.270,158.280,328.540,78.640,58.540,55.600,232.570,119.400,134.200,52.760,231.560,187.790,125.640,196.140,329.160,216.460,44.810,176.040,179.890,144.310,180.190,71.870,48.170
159.590,294.390,498.260,174.520,211.870,145.350,138.400,149.760,157.710,330.910,78.120,59.620,55.810,238.140,125.190,138.140,52.490,231.670,191.030,127.040,205.570,340.760,216.080,46.630,180.610,188.990,145.510,179.290,74.240,47.380
160.620,295.220,507.020,176.800,213.450,145.010,140.150,150.230,160.440,336.360,78.940,59.460,56.170,237.470,127.410,139.470,52.360,235.860,191.930,127.960,210.410,343.270,221.700,47.140,186.970,190.190,147.690,181.030,75.810,47.480
163.980,300.430,506.120,174.840,219.110,145.440,140.100,150.150,161.730,340.740,79.110,60.090,55.970,238.920,131.240,140.300,50.800,236.250,194.720,128.760,218.800,345.380,220.910,47.450,190.720,192.830,148.320,180.310,76.710,47.360
165.380,299.160,507.660,175.830,217.040,144.230,139.650,150.720,164.640,329.370,79.060,60.100,56.000,235.320,130.190,138.620,51.100,236.320,193.020,128.100,213.720,339.000,223.710,47.390,189.090,185.900,148.580,182.540,76.750,47.380
168.820,304.060,505.320,175.000,218.470,143.800,142.620,151.880,164.090,329.730,79.300,60.580,56.170,238.120,133.090,140.110,51.000,236.470,195.030,129.060,218.210,343.010,222.710,48.390,191.330,191.040,149.940,182.700,77.030,47.430
170.210,299.490,503.230,174.340,214.680,141.950,139.780,150.820,165.860,317.050,79.730,60.800,54.480,236.120,133.000,137.640,50.970,234.180,192.340,128.300,211.110,335.610,222.170,48.270,186.020,186.040,147.680,181.620,75.940,46.740
