AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
55.555,105.920,260.930,140.820,140.830,100.580,108.980,89.590,111.170,180.460,73.120,47.880,45.650,174.880,76.790,116.100,56.050,192.900,144.450,116.830,139.590,226.970,124.700,48.220,104.040,363.070,192.220,125.200,174.810,79.900
51.870,106.160,261.010,140.680,139.780,101.340,108.380,89.810,114.730,179.930,72.270,47.740,45.480,176.750,76.580,115.180,56.630,187.060,145.480,115.670,136.790,229.690,125.790,47.110,103.710,357.750,192.810,124.900,173.190,79.300
50.398,107.510,261.010,142.200,139.800,102.910,109.090,91.200,118.940,182.190,73.120,48.000,46.140,180.390,77.530,115.450,57.210,189.920,147.180,120.060,135.440,228.720,126.410,47.970,105.210,361.980,193.250,126.530,172.890,79.970
50.943,107.720,263.540,142.570,140.790,103.330,109.600,91.510,118.900,182.010,73.310,48.690,46.500,182.710,76.570,116.710,57.210,190.750,148.450,123.120,133.950,228.200,129.330,47.250,104.980,366.470,195.300,128.600,174.060,80.600
52.487,111.960,274.630,144.750,144.780,104.320,111.480,91.290,120.870,187.230,75.080,49.110,47.900,184.250,77.970,117.050,57.650,197.620,150.200,124.840,141.790,231.280,135.100,48.720,107.310,372.020,201.290,130.280,179.490,81.910
52.123,111.750,276.650,145.300,145.230,104.880,112.380,91.360,119.360,188.000,75.480,49.370,48.440,185.480,77.780,116.000,58.270,196.020,150.550,123.380,141.870,231.650,131.390,48.990,108.500,370.770,204.070,130.990,178.320,82.440
51.117,109.570,276.550,145.340,143.930,105.560,111.290,92.410,119.510,185.990,74.860,49.330,47.110,185.940,76.360,118.000,58.460,193.160,150.320,123.540,136.920,222.650,126.910,48.110,108.280,369.340,201.100,131.030,176.040,82.390
48.542,106.870,272.380,145.620,139.720,103.870,108.950,92.700,117.390,179.430,74.690,49.680,45.620,184.370,75.100,116.700,58.720,191.560,148.130,120.900,130.500,206.050,125.000,46.650,106.490,357.030,197.040,127.040,173.100,81.810
48.057,106.940,269.220,144.680,139.720,102.940,109.590,93.470,115.350,179.000,74.610,49.870,45.120,184.010,75.200,116.850,58.660,191.550,147.680,120.840,132.160,205.050,125.960,47.390,107.860,349.510,198.370,126.810,172.410,81.920
46.700,104.970,264.960,144.250,139.490,101.530,107.330,93.490,115.720,179.900,74.090,49.860,44.330,183.850,75.200,117.120,58.940,190.360,147.530,120.200,129.350,202.490,125.100,47.090,107.770,344.720,198.060,123.040,173.940,81.520
47.852,107.280,264.940,144.500,141.840,99.540,110.070,93.830,116.950,177.360,74.840,49.760,46.770,183.560,74.330,117.110,59.080,192.450,147.770,121.440,132.490,203.740,129.420,48.110,109.600,341.570,204.910,125.590,176.190,82.290
48.383,108.290,271.110,145.990,140.180,97.690,109.990,93.820,119.060,177.020,76.060,49.740,46.350,187.590,74.740,116.190,60.210,194.180,148.550,121.570,132.550,202.120,129.960,48.830,109.460,335.950,209.000,128.770,177.570,82.520
46.465,104.620,266.050,147.730,134.760,96.780,110.830,93.290,119.420,173.590,76.350,50.170,45.750,186.720,72.520,115.420,60.620,194.910,147.470,120.310,121.010,198.220,125.980,48.000,108.250,320.940,205.580,130.520,173.400,81.920
44.245,101.710,261.500,146.450,133.370,94.160,108.450,92.100,116.100,169.050,74.780,50.510,44.490,183.710,71.120,111.870,59.460,196.440,144.050,117.200,120.670,191.340,122.270,47.390,106.090,317.700,200.510,128.370,169.110,79.790
44.195,103.110,260.550,141.990,134.420,94.170,107.640,91.410,117.570,169.300,74.790,49.380,44.890,182.720,72.370,113.030,59.160,192.770,144.100,118.570,123.590,192.600,123.870,47.030,106.500,317.320,198.690,127.760,170.910,79.760
44.195,103.110,260.550,141.990,134.420,94.170,107.640,91.410,117.570,169.300,74.790,49.380,44.890,182.720,72.370,113.030,59.160,192.770,144.100,118.570,123.590,192.600,123.870,47.030,106.500,317.320,198.690,127.760,170.910,79.760
43.072,103.070,261.620,142.230,132.870,95.100,106.650,91.540,113.600,168.850,74.670,48.730,44.540,181.930,71.490,112.080,58.640,192.570,143.260,117.190,122.030,189.100,122.320,46.540,105.740,312.320,196.800,126.600,169.290,80.810
43.655,106.470,266.160,141.370,135.940,95.150,109.260,91.940,114.980,169.820,75.440,49.020,45.570,183.890,72.710,112.550,59.170,194.300,143.220,119.560,126.410,194.340,124.800,47.450,109.680,316.360,199.860,130.340,172.980,81.700
43.560,107.140,271.150,143.220,135.910,95.040,109.720,92.720,115.210,173.220,76.340,48.870,46.120,184.630,72.090,113.900,60.650,197.100,142.890,120.030,127.540,193.650,124.600,48.070,110.110,318.030,200.690,129.610,171.540,83.520
45.235,111.120,280.950,146.440,141.380,97.460,110.940,93.010,118.140,177.430,77.230,49.370,47.290,187.850,74.660,116.100,60.060,201.420,144.300,123.000,140.640,198.350,130.770,48.860,112.890,333.500,204.340,130.700,171.660,84.640
44.888,110.190,282.550,145.850,139.100,97.290,110.060,92.820,118.850,175.660,77.910,49.710,47.340,189.260,74.340,116.610,59.450,202.370,145.740,121.480,139.720,194.850,130.230,47.700,111.310,342.560,204.560,130.630,171.720,84.850
44.645,110.890,281.360,146.900,141.710,97.650,111.190,94.510,118.940,180.320,79.340,48.980,47.870,188.510,75.120,115.490,60.300,208.250,146.750,124.270,142.760,190.690,135.670,49.310,112.270,346.760,207.920,130.370,173.550,84.670
