AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
66.040,149.550,279.660,137.360,181.790,119.280,131.470,122.720,116.800,217.620,87.040,53.400,44.700,195.180,93.560,150.620,59.960,233.480,174.320,132.910,161.000,217.640,142.960,57.660,117.260,355.180,168.270,135.260,64.860,59.270
64.862,149.310,276.900,137.160,181.900,118.670,129.780,122.950,115.890,214.000,87.380,53.750,44.280,193.120,92.460,148.580,60.140,232.770,172.550,132.120,161.570,212.240,140.060,56.070,116.570,352.080,165.170,134.620,62.570,58.990
65.435,149.850,279.320,139.380,180.600,118.690,132.340,124.530,116.940,214.100,88.670,53.800,43.890,194.310,93.720,148.280,60.530,233.880,173.210,131.990,156.430,215.940,140.120,56.020,117.940,348.840,167.140,135.170,62.770,58.910
66.395,149.930,282.000,139.560,181.890,118.660,133.060,124.620,116.330,213.000,88.750,54.290,43.520,194.210,95.790,147.440,60.820,233.410,174.010,131.910,158.220,217.140,141.050,56.080,118.280,345.680,164.370,134.310,61.990,59.100
67.677,151.750,280.190,140.380,182.170,119.780,135.040,124.190,118.010,214.280,88.850,54.190,43.840,195.350,97.000,147.660,61.190,233.770,175.460,133.220,158.010,224.610,142.720,56.810,120.610,354.090,171.470,135.720,63.590,58.630
66.730,151.360,277.540,140.500,182.920,119.360,134.410,124.870,117.300,216.530,88.720,54.420,43.900,194.680,96.630,146.210,61.010,232.820,174.490,133.920,157.480,221.810,142.830,56.530,120.460,351.210,169.830,135.450,63.840,58.710
67.120,151.130,279.520,139.990,182.260,119.140,134.500,124.270,117.890,215.900,89.100,54.070,44.100,194.950,97.010,146.100,61.230,233.840,174.040,133.910,156.400,221.880,142.870,56.590,120.900,347.900,167.660,135.540,64.040,58.410
67.692,151.700,280.500,140.980,182.010,119.000,134.180,124.660,116.230,212.000,88.980,53.770,44.280,194.720,97.180,147.590,61.080,234.010,176.010,133.760,156.390,221.190,144.000,57.070,120.640,350.000,168.740,134.630,64.330,58.010
67.865,153.240,283.610,141.340,182.640,119.760,138.020,124.570,118.810,212.040,89.570,53.950,45.670,196.310,97.720,147.760,61.170,235.990,177.390,135.320,158.590,226.050,146.780,57.550,122.640,346.290,168.560,135.610,66.190,58.580
68.787,154.530,285.480,141.380,185.140,120.290,136.810,125.470,117.960,214.080,89.190,54.140,45.300,197.120,97.770,146.380,60.810,236.740,176.980,134.210,161.130,225.000,145.530,57.790,124.720,341.670,168.790,135.660,64.800,57.880
69.965,155.530,292.030,141.790,186.240,120.540,137.340,125.560,119.360,215.530,89.290,54.420,45.980,197.880,98.810,148.460,61.230,243.200,176.400,134.130,161.960,228.040,145.360,57.700,123.680,327.000,170.750,136.180,64.890,57.800
70.103,154.690,290.470,143.560,185.520,121.280,138.180,125.310,118.600,217.720,89.020,54.420,46.440,196.520,99.650,147.730,61.490,242.840,176.700,134.220,161.630,231.150,146.370,57.300,124.950,327.000,169.930,136.990,64.220,57.090
69.935,154.370,292.900,143.190,184.900,119.860,138.040,124.010,118.550,218.000,89.620,54.420,46.640,195.630,100.570,146.260,60.860,241.940,174.640,134.410,161.480,230.450,147.120,57.170,124.260,330.680,169.030,135.670,63.910,57.200
70.005,155.710,294.620,145.350,186.540,120.080,137.350,124.920,118.130,220.220,89.990,53.910,47.880,197.060,101.150,146.150,60.800,241.840,176.500,134.560,163.330,229.940,145.020,57.960,124.830,333.500,172.150,136.470,63.950,57.750
69.860,157.410,292.590,146.060,188.000,120.290,137.240,125.360,119.680,221.190,91.580,54.320,47.450,197.140,99.960,146.880,62.070,243.060,176.410,135.590,164.550,228.930,147.570,58.950,125.770,328.000,175.370,136.430,63.550,58.390
71.000,157.410,295.090,146.440,187.080,119.030,137.200,124.900,120.330,219.210,91.740,54.970,48.100,196.200,100.040,144.680,61.400,243.030,176.430,135.550,163.740,229.090,148.500,59.230,124.490,337.550,178.470,136.230,63.920,58.570
71.067,157.380,294.540,145.930,187.570,119.510,137.580,125.220,120.340,220.670,91.440,54.910,47.780,196.670,100.140,145.290,61.280,242.330,176.310,134.980,163.250,229.910,147.480,59.410,124.740,333.000,176.680,135.830,63.780,58.350
71.067,157.380,294.540,145.930,187.570,119.510,137.580,125.220,120.340,220.670,91.440,54.910,47.780,196.670,100.140,145.290,61.280,242.330,176.310,134.980,163.250,229.910,147.480,59.410,124.740,333.000,176.680,135.830,63.780,58.350
72.478,158.670,295.650,145.830,189.160,119.520,139.040,125.220,120.600,220.820,91.340,54.710,47.850,197.060,100.710,145.700,61.290,241.900,176.880,134.910,164.510,231.210,148.220,59.820,125.410,329.920,176.590,136.290,63.730,58.900
72.450,158.960,295.970,145.750,189.390,119.590,139.140,126.090,120.300,219.970,91.500,55.020,47.770,198.170,101.570,145.750,61.530,241.530,176.480,135.270,164.980,230.660,148.280,60.080,125.190,330.140,177.260,136.800,63.730,59.020
72.880,157.590,293.850,145.300,187.830,119.400,138.630,124.470,119.850,217.310,91.030,55.350,47.590,196.910,100.800,143.770,61.210,240.270,176.420,132.810,162.440,229.800,147.520,59.620,124.300,326.400,175.830,136.490,62.290,58.910
73.412,157.700,293.980,145.870,187.900,118.840,139.400,124.900,120.510,218.380,90.950,55.270,47.960,197.610,101.310,144.630,61.400,241.070,177.000,134.040,162.640,229.930,147.680,59.850,124.490,325.760,176.420,136.950,64.200,58.960
