AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
145.520,284.820,415.570,172.270,239.780,142.220,151.170,141.880,101.630,327.220,76.180,57.030,55.450,240.100,168.750,175.550,55.760,239.790,232.420,141.420,240.860,378.190,205.160,53.680,169.270,225.340,197.520,148.950,74.650,46.830
147.360,287.120,421.900,174.390,237.090,143.820,152.890,143.950,102.600,331.940,76.410,56.880,56.250,236.950,171.230,172.990,55.730,244.080,232.650,144.070,241.130,380.360,208.500,54.060,169.040,229.090,201.030,150.390,74.390,47.490
146.950,286.510,421.540,173.360,236.670,142.840,151.240,142.430,100.300,330.310,75.480,56.920,55.690,234.830,171.910,172.580,55.370,228.310,229.590,142.760,244.170,377.860,204.520,53.900,168.060,226.630,197.530,149.520,74.260,46.540
147.060,289.520,411.190,173.690,240.210,145.490,153.150,142.500,101.230,333.110,75.590,56.100,55.760,236.420,173.850,176.710,55.300,233.990,229.880,142.770,250.560,384.300,207.190,53.890,169.630,229.940,197.800,150.580,74.210,46.930
146.140,289.460,415.120,173.110,241.400,145.230,157.500,141.410,101.950,329.840,75.440,56.500,55.590,236.260,172.800,177.130,55.220,230.150,229.680,144.090,250.590,397.890,208.350,53.920,171.360,231.330,198.130,152.820,76.070,47.100
146.090,288.330,410.870,173.710,240.000,145.580,157.330,142.180,100.250,328.760,75.320,56.640,55.470,234.680,171.770,176.720,55.120,227.890,228.230,141.250,249.320,399.880,208.890,54.050,170.780,232.270,197.430,153.370,75.540,47.440
145.600,286.440,411.780,173.770,238.070,148.680,159.260,142.270,102.080,331.480,75.190,56.650,55.610,233.450,172.270,177.070,55.480,227.960,231.880,141.380,243.390,407.970,214.070,53.940,169.490,235.780,199.250,154.220,77.230,48.430
145.860,286.950,407.740,173.800,235.060,150.010,161.160,142.620,102.850,337.000,75.210,56.800,55.860,235.550,171.270,178.090,55.570,228.130,234.180,142.130,242.280,413.890,221.660,54.140,170.670,239.490,201.570,156.210,78.300,49.720
148.890,289.810,405.960,175.200,231.790,149.060,161.790,142.950,102.640,334.020,76.040,56.730,56.390,236.670,170.640,179.290,55.640,228.150,231.940,143.070,248.390,415.000,220.240,53.540,168.520,238.180,201.430,156.490,78.000,49.320
149.100,292.850,409.670,176.250,232.650,149.530,159.980,143.640,101.960,331.320,76.720,56.840,56.470,238.820,171.690,181.080,55.870,229.680,231.760,143.180,251.560,410.780,218.570,53.490,166.080,234.460,200.580,156.310,77.080,49.290
151.120,294.600,417.210,177.840,235.360,150.750,158.930,144.640,100.920,335.050,77.930,57.230,56.280,240.970,172.360,179.090,55.980,231.070,233.740,143.590,249.200,408.350,217.710,53.470,165.750,229.060,202.320,157.740,76.720,49.140
150.190,293.080,421.780,179.470,234.530,150.700,157.010,144.880,100.730,320.750,78.830,57.480,56.010,240.280,170.660,175.830,56.180,231.200,231.450,142.420,246.990,404.970,213.440,52.690,164.650,222.220,199.550,158.900,75.290,49.140
146.360,290.730,417.320,177.190,231.630,149.100,155.580,143.300,96.700,321.550,77.790,57.280,55.150,238.080,168.810,174.740,55.470,226.840,228.420,139.470,251.220,398.800,209.810,52.190,162.130,219.000,196.510,158.720,73.910,49.020
146.700,296.770,427.890,178.570,231.570,150.110,154.280,144.990,94.290,322.900,78.460,56.500,57.270,237.230,165.590,173.250,55.370,224.390,227.730,138.020,253.070,393.570,204.450,52.440,159.030,212.160,195.360,159.480,72.920,47.550
148.190,304.360,429.710,179.440,231.360,151.450,154.720,145.090,94.300,329.240,78.680,56.860,58.220,238.490,167.790,175.120,55.520,223.530,227.700,139.110,256.130,395.870,204.940,52.010,159.750,212.670,194.160,160.840,72.850,48.300
149.710,304.650,425.360,177.610,234.140,150.450,156.700,144.350,96.730,327.740,78.380,56.640,58.540,239.660,169.720,177.660,55.420,225.640,229.110,139.620,260.520,401.450,209.140,53.230,160.450,219.400,194.680,159.900,73.720,48.510
149.620,302.620,423.410,175.390,234.240,148.900,157.670,143.180,97.840,324.900,77.720,56.440,59.320,238.430,169.980,178.470,55.010,224.380,230.440,139.840,259.660,408.560,212.590,53.810,161.200,221.430,194.750,160.640,74.750,48.340
148.360,302.010,419.740,174.230,232.590,148.960,160.920,142.670,98.510,323.880,77.070,56.010,59.350,238.830,169.840,178.310,54.930,221.590,230.660,139.860,260.850,413.120,214.760,53.810,166.180,221.030,194.340,162.580,75.030,48.650
147.540,299.090,416.850,173.300,230.520,147.350,161.750,142.420,97.220,321.480,76.570,56.070,59.200,236.950,166.920,176.560,54.600,221.470,230.880,138.780,267.790,412.410,211.240,53.130,165.510,216.500,195.320,159.970,74.300,47.840
148.600,299.720,418.760,172.930,232.690,146.520,163.050,142.310,98.640,323.380,76.300,55.540,59.020,237.480,167.580,180.140,54.770,222.780,231.140,139.410,266.530,419.690,212.830,53.890,168.650,221.750,195.050,162.090,75.150,48.480
153.120,303.590,418.300,173.660,231.230,147.700,160.440,142.930,98.390,327.100,76.500,55.650,59.130,236.590,168.030,179.980,54.770,224.130,231.870,138.970,264.970,413.600,211.450,53.940,164.260,217.660,196.170,159.440,73.910,48.630
151.830,301.880,416.270,173.130,229.100,148.100,159.950,142.390,96.770,326.180,76.290,56.180,59.020,237.460,164.740,181.300,55.000,225.530,231.910,140.340,265.270,413.510,210.870,54.060,165.960,219.500,194.740,159.710,74.020,50.750
