AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
32.237,48.655,113.200,100.130,65.770,78.600,63.610,80.290,109.040,109.550,59.860,40.560,29.130,97.800,50.390,110.520,50.410,160.360,102.500,173.670,73.360,197.530,87.370,32.550,77.680,144.670,157.680,102.120,155.070,83.460
32.175,48.240,114.560,100.350,65.580,79.180,64.720,80.350,108.320,110.060,60.640,40.910,29.170,96.130,50.415,111.030,50.520,162.110,102.580,173.970,71.600,199.300,87.300,33.420,78.280,144.020,159.020,102.170,154.950,84.130
31.450,47.600,113.370,99.500,65.960,78.130,64.400,80.070,108.000,108.060,60.490,40.960,28.890,96.130,50.210,110.810,50.090,159.440,101.540,173.080,72.750,197.290,87.000,33.430,77.840,142.910,157.910,102.050,154.050,83.140
31.253,46.280,113.490,99.170,65.670,77.650,63.920,80.400,107.950,108.310,60.260,40.750,28.970,96.390,50.110,109.720,49.640,158.950,100.990,170.050,73.790,196.250,86.990,32.640,77.850,141.040,157.640,101.770,152.640,83.100
31.315,46.700,114.760,99.660,66.580,78.030,64.500,80.200,107.570,110.040,60.300,40.660,28.805,96.780,50.725,109.260,49.730,157.900,101.010,170.990,74.520,197.390,86.430,32.220,78.430,141.490,158.610,102.580,151.920,84.230
31.905,47.750,115.680,101.470,69.470,78.530,65.490,80.960,108.650,112.470,60.740,40.700,29.230,98.230,51.220,110.110,50.140,162.340,102.120,172.680,72.400,200.500,87.310,32.245,78.980,145.460,160.600,103.730,155.550,85.020
31.580,47.370,114.770,101.030,69.020,78.100,65.450,80.270,107.360,111.900,60.000,40.980,29.210,97.510,51.395,108.600,49.800,161.050,102.690,171.120,71.200,201.730,88.770,32.800,79.700,145.890,159.900,102.220,155.700,84.250
31.466,47.350,114.640,100.470,68.690,78.960,65.360,79.950,107.560,112.520,59.440,40.940,29.230,97.950,51.185,109.240,49.620,158.240,102.310,170.550,71.770,200.530,88.160,32.690,79.080,145.430,160.070,101.670,152.850,84.180
31.503,47.625,115.860,100.550,68.650,78.160,65.520,79.700,107.700,111.190,59.180,40.690,29.350,97.350,51.080,109.190,49.730,158.390,104.440,172.280,71.790,201.430,88.440,32.250,79.860,145.620,161.310,101.970,152.190,84.070
32.237,48.720,118.530,101.830,70.000,78.720,66.050,80.570,108.450,111.940,59.780,41.050,29.050,97.710,51.720,109.930,49.970,161.980,106.440,174.050,72.880,202.620,88.740,32.640,80.750,147.960,163.150,102.750,153.720,85.350
32.193,48.295,119.330,102.300,69.570,79.240,65.880,81.050,108.030,113.350,60.230,41.500,29.550,98.040,52.490,110.300,49.790,162.360,106.850,173.260,72.400,202.970,88.430,32.970,80.220,146.880,163.300,102.680,154.530,86.470
32.547,48.010,119.800,103.420,70.000,79.920,66.420,80.740,106.650,114.330,60.010,41.520,29.760,98.020,52.375,110.330,49.600,163.440,106.770,173.060,72.800,204.660,88.290,32.990,80.170,146.710,162.870,103.170,153.000,86.360
32.517,47.580,120.550,103.960,70.160,76.430,67.010,80.830,105.020,112.340,60.520,41.320,29.735,100.680,52.320,110.560,49.550,163.560,105.810,173.480,71.480,205.400,87.240,33.410,81.360,147.050,163.120,103.660,152.190,85.840
32.515,47.580,121.240,103.600,69.780,75.900,66.480,80.480,105.250,112.100,60.460,41.310,29.620,100.110,52.305,110.200,49.690,163.980,106.230,173.760,70.160,205.080,87.930,33.150,80.960,146.420,161.900,103.700,153.120,84.890
32.847,47.420,120.460,102.420,69.370,76.110,66.650,80.410,105.490,112.010,60.100,41.350,29.430,99.280,52.200,110.390,49.900,163.840,106.360,173.340,72.910,204.950,89.330,33.370,80.760,147.350,162.060,103.090,154.140,87.140
33.135,46.900,119.590,101.350,69.620,75.860,66.470,79.950,104.890,112.160,59.380,41.230,29.260,98.990,52.215,110.260,49.610,163.580,105.920,172.220,75.010,207.800,88.630,33.550,81.250,144.810,160.980,102.730,153.870,86.450
33.135,46.900,119.590,101.350,69.620,75.860,66.470,79.950,104.890,112.160,59.380,41.230,29.260,98.990,52.215,110.260,49.610,163.580,105.920,172.220,75.010,207.800,88.630,33.550,81.250,144.810,160.980,102.730,153.870,86.450
32.405,46.590,118.240,100.820,68.540,74.900,65.730,79.140,103.290,110.930,58.970,41.210,28.950,98.460,51.710,109.440,49.420,159.010,104.840,170.130,73.570,206.380,87.840,33.450,80.190,142.800,159.590,101.600,151.860,85.550
33.011,47.610,119.450,101.130,69.490,75.190,66.470,79.390,103.110,112.160,59.460,40.990,29.310,98.660,51.420,110.370,49.570,160.440,105.380,172.000,73.950,209.060,87.920,33.105,80.110,143.000,161.020,102.340,153.600,86.180
32.945,47.450,119.620,101.150,69.560,74.840,66.200,79.330,103.240,112.190,59.700,41.120,29.350,96.480,51.150,110.530,49.540,157.350,105.690,171.710,72.680,208.480,86.010,33.710,80.090,142.330,160.870,102.150,154.710,86.050
32.570,46.860,120.210,100.140,68.680,74.270,65.780,78.390,103.000,111.420,60.890,41.140,29.310,95.930,50.835,110.370,49.440,156.260,104.200,169.650,72.750,206.190,85.320,34.010,79.720,140.520,159.080,101.120,156.210,85.840
