AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
16.201,27.930,55.770,74.180,39.640,70.490,47.850,75.920,116.500,67.300,41.830,37.240,20.830,95.950,26.850,54.590,44.560,86.300,69.150,205.180,43.765,149.900,99.490,21.040,59.910,74.870,101.560,79.890,97.770,40.310
15.797,27.440,55.750,74.110,39.163,69.630,47.680,75.250,115.200,66.360,40.850,37.540,20.820,94.600,26.830,53.900,44.520,85.740,68.560,203.790,43.190,147.520,98.260,21.355,59.410,75.210,100.770,78.000,96.390,40.010
16.352,27.495,57.770,74.660,39.883,70.770,48.790,75.700,115.810,66.390,41.430,37.350,21.080,94.910,26.945,54.290,44.560,86.530,69.880,202.790,43.100,150.450,98.440,21.160,60.660,75.890,101.490,78.650,96.930,41.330
16.334,27.340,57.380,75.390,40.205,71.310,48.610,76.150,115.910,66.670,41.090,38.140,21.190,95.070,27.080,54.520,44.750,86.590,69.920,201.020,42.825,151.120,97.700,21.178,60.560,76.290,102.690,78.960,97.590,41.440
16.722,27.283,57.050,75.060,39.265,71.230,48.230,76.150,115.020,66.310,41.000,38.310,21.095,94.630,27.340,54.360,44.460,85.220,70.370,199.740,42.513,150.260,96.110,20.990,62.140,77.430,102.220,79.120,96.600,41.310
16.964,27.550,57.740,75.480,39.450,71.480,48.630,75.750,115.640,67.010,41.180,38.910,21.160,94.870,27.295,54.660,44.350,86.770,70.530,201.680,42.487,151.600,96.850,20.810,61.800,76.560,102.660,78.860,97.260,41.400
17.140,27.860,57.120,75.410,39.083,71.400,48.660,75.810,115.640,66.380,41.380,38.770,21.270,95.170,27.610,54.750,44.320,84.920,70.090,200.160,42.657,152.240,96.600,21.000,61.980,75.870,102.620,79.210,97.440,41.480
16.711,27.880,57.010,75.800,39.200,71.400,49.140,75.980,116.500,67.320,41.450,38.610,20.970,95.100,27.545,54.950,44.440,84.540,70.420,200.040,43.090,154.110,97.220,21.030,62.200,75.990,103.460,79.900,98.280,41.950
16.679,28.030,57.230,75.660,38.693,71.390,48.680,76.560,115.530,67.450,41.150,37.560,21.140,94.000,27.280,54.960,44.520,84.940,70.180,200.090,43.075,154.520,96.380,21.190,62.100,74.780,102.860,79.990,99.000,41.480
16.664,28.040,57.050,75.810,38.995,70.820,49.220,76.780,115.710,67.340,41.190,37.210,20.990,93.560,27.310,54.880,44.330,84.720,70.090,199.650,43.615,155.930,96.070,21.250,62.340,74.930,102.780,80.340,97.470,41.860
16.434,28.010,57.320,76.160,39.498,69.300,48.880,76.540,114.960,67.520,41.420,36.840,20.990,93.900,27.475,55.610,44.400,83.610,70.110,200.980,43.758,154.990,95.610,21.230,61.690,75.030,103.230,80.390,96.480,41.150
16.434,28.010,57.320,76.160,39.498,69.300,48.880,76.540,114.960,67.520,41.420,36.840,20.990,93.900,27.475,55.610,44.400,83.610,70.110,200.980,43.758,154.990,95.610,21.230,61.690,75.030,103.230,80.390,96.480,41.150
16.428,28.045,56.660,76.960,39.403,68.760,49.450,77.380,115.920,67.550,42.220,37.420,21.460,93.850,27.235,55.730,44.500,84.131,70.930,200.320,43.708,158.650,95.600,21.115,62.280,74.650,104.180,80.600,96.600,41.700
16.030,27.870,55.210,76.650,38.855,69.210,48.610,77.080,114.990,66.440,42.660,37.670,21.105,93.910,27.010,54.600,44.920,84.650,70.350,199.310,42.770,155.180,93.220,21.085,61.910,74.780,103.150,80.110,94.920,41.600
15.931,27.490,55.240,76.870,39.360,70.260,48.250,77.040,114.990,64.380,42.500,37.730,20.760,94.140,27.270,54.170,45.120,85.130,69.800,198.330,42.138,150.880,91.530,20.730,61.540,76.010,102.720,80.380,92.520,41.620
16.100,27.760,54.470,76.250,39.858,70.400,48.910,76.990,115.960,65.580,42.970,37.710,20.900,95.250,27.235,54.250,45.400,86.820,69.890,201.090,42.640,154.090,91.540,20.250,62.570,76.660,103.540,81.010,94.140,41.810
15.814,27.370,53.300,75.570,38.972,70.440,47.700,75.920,113.540,63.920,42.520,38.520,20.660,96.140,27.020,53.590,45.720,89.550,68.950,197.510,40.877,147.650,89.160,20.420,62.020,75.030,101.750,79.250,91.920,40.640
16.035,27.370,53.050,75.750,39.458,71.110,47.600,76.080,114.960,67.560,42.420,37.720,20.608,96.220,27.135,53.900,46.120,89.470,69.120,199.140,40.840,148.000,89.950,20.230,61.920,75.650,102.310,80.040,92.670,40.800
15.877,27.810,53.870,76.320,39.968,71.660,49.280,76.750,116.650,68.060,42.970,38.110,20.890,95.730,27.170,54.480,46.350,91.030,70.350,202.330,41.735,151.650,92.250,20.580,62.500,77.360,103.570,80.780,95.430,41.170
15.764,27.800,53.450,76.110,39.660,70.780,48.920,76.180,117.150,68.500,42.730,38.450,20.855,95.900,27.230,54.590,46.530,91.550,70.100,200.830,42.305,149.760,92.370,20.930,62.150,76.900,104.000,80.420,95.160,40.940
