AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,PEP,CSCO,DIS,IBM,MCD,AMGN,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,HON,NKE,WBA
294.3800048828125,384.2799987792969,426.5400085449219,253.97999572753906,351.0799865722656,108.81999969482422,332.5718078613281,146.33758544921875,165.69000244140625,350.8399963378906,125.37000274658203,81.29000091552734,141.16000366210938,116.57390594482422,95.70999908447266,286.25,269.42999267578125,361.3299865722656,163.22999572753906,1019.6099853515625,989.57421875,127.0199966430664,347.04998779296875,218.5800018310547,159.9600067138672,334.6199951171875,138.47000122070312,221.75,43.060001373291016,
308.6300048828125,390.489990234375,425.3599853515625,263.0400085449219,362.1300048828125,111.83999633789062,332.9700012207031,150.28810119628906,169.1999969482422,357.8999938964844,129.55999755859375,84.13999938964844,144.22000122070312,112.27000427246094,99.5,289.5199890136719,280.6300048828125,374.1499938964844,166.11000061035156,1021.0,961.7459106445312,120.3499984741211,351.9599914550781,226.49000549316406,160.44000244140625,342.30999755859375,139.91000366210938,229.86000061035156,44.09000015258789,
312.6600036621094,386.739990234375,417.989990234375,259.3299865722656,357.25,110.6500015258789,337.7200012207031,148.2036590576172,168.10000610351562,350.6499938964844,126.77999877929688,82.95999908447266,143.2899932861328,113.9800033569336,97.41000366210938,299.5199890136719,279.5,366.44000244140625,165.64999389648438,1055.2900390625,968.1240234375,122.19999694824219,356.0299987792969,234.5399932861328,159.14999389648438,339.1700134277344,141.0500030517578,231.17999267578125,43.34000015258789,
310.6600036621094,388.8399963378906,428.19000244140625,267.239990234375,352.20001220703125,111.54000091552734,339.2200012207031,151.6181640625,174.00999450683594,345.2099914550781,128.86000061035156,84.05000305175781,144.97999572753906,111.79000091552734,97.4800033569336,306.1300048828125,282.2099914550781,368.1000061035156,169.52000427246094,1042.97998046875,938.3792114257812,110.38999938964844,349.5799865722656,231.67999267578125,158.00999450683594,343.7300109863281,139.61000061035156,225.0500030517578,43.209999084472656,
313.3900146484375,383.3399963378906,425.6000061035156,263.3999938964844,347.5299987792969,113.0999984741211,330.6199951171875,147.30039978027344,175.97000122070312,336.2099914550781,125.98999786376953,83.4000015258789,142.50999450683594,113.81999969482422,96.69999694824219,302.04998779296875,278.25,367.989990234375,166.5800018310547,1029.6400146484375,946.324462890625,110.23999786376953,336.3900146484375,224.9499969482422,154.6999969482422,337.94000244140625,136.97000122070312,220.36000061035156,42.88999938964844,
316.2200012207031,384.3599853515625,431.67999267578125,259.1000061035156,348.20001220703125,112.20999908447266,335.4700012207031,145.7618865966797,174.0500030517578,338.7300109863281,125.06999969482422,82.62999725341797,137.86000061035156,118.30999755859375,96.16999816894531,295.29998779296875,276.489990234375,363.6199951171875,162.5,1055.969970703125,936.6524047851562,112.54000091552734,346.7200012207031,223.11000061035156,155.33999633789062,337.4800109863281,134.7899932861328,223.4199981689453,42.779998779296875,
315.32000732421875,385.1000061035156,424.6199951171875,256.9800109863281,348.9700012207031,113.9000015258789,336.4700012207031,145.95046997070312,176.39999389648438,343.29998779296875,123.54000091552734,83.48999786376953,137.3800048828125,121.30999755859375,95.62000274658203,287.55999755859375,274.6000061035156,363.3900146484375,163.32000732421875,1055.1800537109375,950.6464233398438,109.83999633789062,350.5799865722656,222.27999877929688,157.52000427246094,338.9200134277344,134.67999267578125,226.4199981689453,44.369998931884766,
317.30999755859375,390.989990234375,429.0899963378906,257.7699890136719,357.75,114.77999877929688,334.5299987792969,147.27061462402344,182.1999969482422,337.1099853515625,124.02999877929688,84.25,138.49000549316406,119.25,96.0,290.2300109863281,272.6099853515625,360.45001220703125,171.22000122070312,1045.9100341796875,929.7451782226562,103.12000274658203,354.42999267578125,215.50999450683594,157.6999969482422,341.510009765625,132.66000366210938,222.25,43.7599983215332,
314.8599853515625,384.92999267578125,425.19000244140625,253.85000610351562,356.0199890136719,113.69999694824219,342.8900146484375,144.99758911132812,181.75999450683594,337.739990234375,120.77999877929688,83.08000183105469,135.4499969482422,117.08999633789062,95.87000274658203,217.07000732421875,268.94000244140625,355.25,167.55999755859375,1140.0,931.6117553710938,107.76000213623047,355.05999755859375,217.11000061035156,156.5800018310547,336.8299865722656,134.1699981689453,222.67999267578125,42.86000061035156,
327.5,395.6300048828125,418.5199890136719,247.02000427246094,355.1400146484375,112.52999877929688,346.9100036621094,146.9530029296875,181.60000610351562,341.44000244140625,123.61000061035156,82.44999694824219,135.39999389648438,111.7699966430664,97.1500015258789,211.1999969482422,264.95001220703125,358.32000732421875,167.0,1152.0699462890625,912.6069946289062,102.98999786376953,358.44000244140625,218.1199951171875,160.52999877929688,329.19000244140625,134.86000061035156,222.83999633789062,42.77000045776367,
