AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
39.435,101.570,249.120,129.050,131.940,93.150,97.620,91.920,108.790,171.820,76.410,47.200,43.330,177.570,74.140,109.650,56.220,194.670,132.120,113.670,136.970,167.050,127.070,46.930,95.320,322.500,190.540,119.750,160.440,68.330
39.480,101.120,243.490,127.750,132.920,93.340,99.310,91.280,110.690,172.410,75.590,47.350,42.950,176.060,74.060,108.970,56.020,191.900,131.830,115.210,135.550,172.030,126.380,47.080,95.680,323.810,190.950,117.370,163.560,68.040
35.547,97.400,236.850,125.720,128.130,92.860,97.110,90.640,108.570,168.610,74.040,46.930,41.070,174.900,72.750,106.330,56.220,188.980,130.070,112.910,130.400,169.510,121.510,44.490,93.430,310.900,183.760,115.260,157.530,67.330
37.065,101.930,239.620,127.830,133.650,93.440,100.690,92.490,110.820,173.620,76.270,46.640,42.920,178.280,74.650,109.610,56.360,195.440,134.620,117.320,137.960,175.050,128.150,47.220,97.640,327.080,191.320,118.680,164.190,69.570
36.983,102.060,240.080,127.010,136.060,94.540,100.760,92.120,112.260,177.040,75.430,47.570,43.210,180.220,75.720,110.560,56.720,198.070,135.370,118.150,142.220,176.020,128.230,47.440,98.170,328.110,190.880,118.300,164.280,69.970
37.688,102.800,243.290,129.960,136.800,95.200,100.570,92.460,111.770,177.890,75.990,46.950,43.560,180.600,76.730,111.420,58.380,200.610,135.090,119.830,145.720,175.370,129.770,47.740,98.650,340.530,191.680,117.840,166.170,71.370
38.328,104.270,243.640,128.930,138.410,94.890,100.400,90.950,113.270,179.730,75.410,47.480,43.320,180.290,76.590,112.670,57.050,200.370,135.720,120.690,145.990,176.470,130.270,48.010,98.830,343.830,192.300,118.680,166.860,72.230
38.450,103.600,244.870,129.710,138.670,94.960,100.390,91.170,113.450,179.060,74.480,46.570,43.240,181.550,76.420,112.800,57.600,202.680,137.750,121.790,147.040,176.000,132.960,48.560,98.260,352.610,193.600,120.270,167.040,72.480
38.072,102.800,247.670,129.750,138.060,94.840,99.910,91.770,112.540,179.410,74.900,47.070,43.490,182.370,76.040,112.650,58.020,200.560,137.360,121.460,147.550,176.930,132.100,48.930,98.550,352.900,192.210,120.470,165.840,71.710
37.500,102.050,248.060,128.280,137.100,94.950,100.940,91.150,111.720,178.810,73.370,47.340,43.210,181.220,76.090,112.420,58.030,196.780,137.610,120.390,146.050,178.720,131.800,48.350,98.440,350.360,192.170,120.580,166.140,70.650
