AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
134.140,239.650,334.000,162.710,198.360,139.270,129.620,128.970,86.410,270.070,77.360,48.150,45.400,207.930,135.710,170.970,54.280,240.430,195.560,120.540,228.460,274.730,184.720,56.690,117.030,195.840,174.700,138.210,73.140,48.830
134.990,239.510,338.720,161.250,202.610,140.770,133.610,128.790,87.060,272.160,77.770,48.480,45.830,209.760,139.590,176.960,54.500,240.490,200.120,119.440,234.200,286.970,192.500,58.000,120.700,200.940,175.020,139.830,76.450,48.440
133.940,243.000,337.890,160.500,201.360,141.200,135.140,128.950,88.960,274.170,77.320,48.960,45.770,208.710,138.630,176.430,54.790,237.080,199.140,119.120,234.820,288.550,191.450,57.680,120.440,207.390,175.480,138.660,74.940,48.900
137.390,242.010,329.320,161.990,209.250,142.530,138.250,129.030,89.000,278.820,76.030,48.770,47.250,211.030,140.630,180.230,55.140,237.220,200.590,121.020,237.980,293.750,191.650,58.790,124.900,210.640,177.100,143.930,76.980,49.270
136.760,242.200,324.510,164.450,208.770,144.360,137.980,129.570,89.260,278.860,75.800,49.010,48.080,212.580,145.110,181.160,55.320,236.320,202.920,121.790,238.890,293.500,193.000,58.180,126.280,207.930,179.010,144.840,75.840,49.810
136.910,242.470,324.340,164.920,206.890,145.030,140.140,129.170,91.480,280.030,75.040,49.650,48.940,211.580,143.410,190.000,55.050,237.570,203.860,123.610,238.930,300.150,197.450,59.160,127.990,211.950,180.760,146.200,75.760,49.930
136.010,243.770,329.630,166.270,206.520,145.830,139.580,128.670,90.960,276.770,75.040,49.920,48.500,215.980,141.790,188.210,55.000,236.650,202.020,122.100,236.700,300.460,197.280,58.780,126.680,215.120,180.940,147.160,73.470,50.000
135.390,242.820,333.400,166.810,206.440,144.130,139.660,128.220,92.520,278.690,74.890,49.700,47.240,214.400,142.460,189.630,54.960,238.460,202.160,122.240,236.720,304.280,197.720,58.860,128.230,211.920,181.080,145.930,70.320,51.610
135.130,244.490,333.070,166.060,210.660,144.020,139.270,128.330,92.020,277.060,74.740,49.600,47.580,214.270,143.540,190.910,54.600,235.040,202.180,120.910,241.240,302.320,198.350,60.660,128.310,210.660,177.210,146.340,70.960,50.120
135.370,244.990,328.240,166.580,209.960,144.470,141.250,127.620,92.550,277.510,75.000,50.300,47.290,213.900,142.120,187.670,54.200,237.210,203.570,120.800,240.370,306.320,197.990,61.810,129.620,210.980,178.700,145.960,71.470,50.380
135.370,244.990,328.240,166.580,209.960,144.470,141.250,127.620,92.550,277.510,75.000,50.300,47.290,213.900,142.120,187.670,54.200,237.210,203.570,120.800,240.370,306.320,197.990,61.810,129.620,210.980,178.700,145.960,71.470,50.380
133.190,243.700,324.620,165.070,207.900,145.660,144.650,127.920,93.130,275.390,74.250,50.690,46.510,215.030,141.710,186.350,54.150,232.840,203.440,120.070,248.590,311.960,202.380,62.470,130.680,217.180,176.630,147.420,70.990,49.140
130.840,244.200,326.860,165.660,207.510,147.200,145.100,128.460,95.920,280.920,75.540,50.270,46.250,213.450,143.990,186.440,56.990,235.610,201.900,119.970,247.660,312.740,202.300,61.850,128.560,215.520,176.650,148.450,69.990,49.560
129.710,243.790,328.410,165.740,209.350,137.660,145.590,129.530,95.000,283.050,75.410,50.130,46.340,215.430,145.090,183.000,56.980,232.530,203.520,120.730,247.010,309.900,199.920,61.610,128.490,208.480,179.370,147.690,68.840,48.920
129.870,240.970,324.580,162.980,204.730,138.340,148.020,127.120,95.800,279.640,74.310,50.770,45.680,212.240,142.020,183.650,56.450,231.690,203.560,118.990,246.560,315.620,209.910,63.010,131.710,217.470,176.540,145.910,69.790,48.860
126.000,234.510,327.640,161.870,208.320,137.690,149.410,126.580,98.390,275.850,74.930,50.110,45.430,212.060,136.670,191.760,56.450,231.470,203.620,120.860,240.950,316.870,218.060,60.710,135.950,212.880,176.120,147.870,69.400,48.860
125.860,233.270,329.510,160.440,212.110,135.470,150.610,127.520,99.630,267.240,74.540,50.630,45.510,211.320,136.130,197.090,57.030,232.460,205.040,120.710,235.640,319.210,220.180,61.120,136.940,212.120,176.170,149.330,68.690,48.410
125.350,234.550,332.210,162.590,219.430,133.210,153.260,127.660,103.310,259.970,74.570,50.540,45.740,213.270,135.650,197.510,57.120,229.990,211.030,123.210,240.470,330.640,222.470,63.190,139.890,229.340,177.630,150.960,71.680,49.170
120.990,228.990,328.870,162.760,213.750,131.950,151.180,126.580,102.350,255.250,74.620,50.710,45.520,210.950,135.540,190.980,56.500,227.520,204.790,122.470,231.080,327.760,221.820,60.400,137.080,216.450,178.760,148.000,69.750,48.270
121.260,232.380,332.220,158.460,212.390,129.920,147.170,123.530,100.000,258.340,72.620,50.170,44.870,206.140,134.780,189.040,55.300,224.920,202.350,118.930,216.500,319.480,215.880,60.780,135.260,212.010,175.060,145.500,70.320,47.930
