AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,PEP,CSCO,DIS,IBM,MCD,AMGN,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,HON,NKE,WBA
207.82000732421875,492.04998779296875,326.1400146484375,155.9199981689453,355.4700012207031,98.23999786376953,289.0176086425781,160.12496948242188,145.57000732421875,373.1600036621094,81.80999755859375,71.66999816894531,135.25999450683594,68.68695068359375,123.48999786376953,291.20001220703125,297.489990234375,290.5199890136719,271.9100036621094,706.4600219726562,389.4931945800781,22.850000381469727,321.7177429199219,209.7899932861328,153.80999755859375,267.0,71.44999694824219,238.77000427246094,73.41000366210938,11.489999771118164
212.44000244140625,491.0899963378906,307.55999755859375,155.55999755859375,354.2200012207031,97.61000061035156,290.6000061035156,160.1051025390625,147.97999572753906,371.8500061035156,82.38999938964844,70.91000366210938,136.47999572753906,68.17999267578125,122.9800033569336,287.6499938964844,294.6300048828125,296.8500061035156,269.2099914550781,715.8900146484375,396.97576904296875,21.8799991607666,324.78997802734375,212.02999877929688,153.97000122070312,257.3399963378906,72.94999694824219,239.25999450683594,76.38999938964844,11.489999771118164
213.5500030517578,498.8399963378906,308.54998779296875,156.00999450683594,358.8599853515625,98.36000061035156,296.0,159.73760986328125,148.3699951171875,371.67999267578125,80.93000030517578,71.3499984741211,135.3800048828125,69.37000274658203,124.0,291.9700012207031,294.0799865722656,298.239990234375,272.1499938964844,723.6799926757812,396.4078369140625,22.489999771118164,328.1300048828125,215.9199981689453,152.94000244140625,264.1300048828125,73.72000122070312,240.39999389648438,76.38999938964844,11.470000267028809
209.9499969482422,497.7200012207031,303.7099914550781,155.27000427246094,356.6400146484375,99.3499984741211,291.9700012207031,159.40985107421875,147.39999389648438,367.6400146484375,80.9000015258789,71.01000213623047,134.4499969482422,68.93000030517578,123.16000366210938,292.4700012207031,293.5299987792969,292.95001220703125,269.79998779296875,710.9299926757812,390.0810546875,22.0,322.7300109863281,218.6300048828125,151.83999633789062,258.989990234375,72.9800033569336,239.35000610351562,76.52999877929688,11.550000190734863
210.00999450683594,496.6199951171875,307.70001220703125,155.7899932861328,354.54998779296875,97.08999633789062,282.7799987792969,156.8175811767578,153.24000549316406,367.5,81.37000274658203,70.23999786376953,135.0399932861328,68.58999633789062,121.81999969482422,290.4200134277344,291.6700134277344,297.0,273.6499938964844,697.280029296875,392.85089111328125,23.59000015258789,316.9800109863281,218.52000427246094,153.74000549316406,256.3900146484375,74.47000122070312,239.8000030517578,73.91999816894531,11.520000457763672
211.13999938964844,503.510009765625,302.9100036621094,156.27999877929688,357.760009765625,96.80999755859375,283.1600036621094,156.45010375976562,153.02000427246094,371.0400085449219,83.70999908447266,69.4800033569336,134.47999572753906,69.2699966430664,120.61000061035156,290.1400146484375,293.0199890136719,296.5199890136719,270.9200134277344,696.5599975585938,400.7120666503906,23.440000534057617,317.3500061035156,226.60000610351562,155.97999572753906,255.32000732421875,75.54000091552734,238.72000122070312,73.55999755859375,11.579999923706055
212.41000366210938,501.4800109863281,299.510009765625,157.69000244140625,355.8800048828125,94.86000061035156,288.19000244140625,157.41351318359375,154.1699981689453,373.29998779296875,84.0199966430664,69.7699966430664,136.0800018310547,68.76000213623047,121.55999755859375,287.42999267578125,298.3900146484375,300.3699951171875,263.9700012207031,709.1199951171875,406.8396301269531,23.81999969482422,325.239990234375,226.08999633789062,157.32000732421875,255.99000549316406,76.12999725341797,236.77000427246094,74.62000274658203,11.5600004196167
211.16000366210938,503.32000732421875,304.1000061035156,156.89999389648438,347.92999267578125,94.4000015258789,286.8599853515625,155.98329162597656,155.30999755859375,370.07000732421875,83.36000061035156,69.87000274658203,135.25999450683594,67.94999694824219,119.87000274658203,283.5899963378906,299.9100036621094,295.2699890136719,258.07000732421875,704.9500122070312,404.4384460449219,23.43000030517578,319.4700012207031,226.83999633789062,155.83999633789062,254.47999572753906,75.48999786376953,235.92999267578125,72.62999725341797,11.520000457763672
208.6199951171875,503.0199890136719,300.5799865722656,156.82000732421875,350.5,95.77999877929688,288.70001220703125,152.7156219482422,151.64999389648438,370.1099853515625,83.66999816894531,69.47000122070312,135.57000732421875,67.81999969482422,119.97000122070312,283.7900085449219,301.8800048828125,297.0299987792969,259.67999267578125,713.2999877929688,404.2889709472656,23.299999237060547,320.9200134277344,230.50999450683594,157.91000366210938,255.47000122070312,74.86000061035156,238.05999755859375,72.25,11.510000228881836
209.11000061035156,505.82000732421875,291.7099914550781,155.1699981689453,347.0199890136719,95.38999938964844,286.54998779296875,151.64295959472656,150.69000244140625,358.6400146484375,81.5199966430664,69.36000061035156,133.80999755859375,67.18000030517578,118.9800033569336,282.70001220703125,299.6199951171875,292.510009765625,257.5799865722656,702.510009765625,403.1631164550781,22.920000076293945,310.6499938964844,230.0,156.58999633789062,250.6199951171875,74.08000183105469,235.3000030517578,71.98999786376953,11.510000228881836
