AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
169.590,305.560,495.700,163.600,232.510,151.590,141.200,156.570,167.240,297.700,116.340,64.300,47.340,297.580,127.920,102.210,38.710,238.900,200.480,126.090,197.790,340.570,217.270,30.300,159.320,203.870,105.850,181.760,69.380,34.610
168.540,305.410,493.390,165.030,226.980,151.180,138.920,156.430,160.040,294.280,117.890,64.010,46.360,298.070,127.260,100.600,37.670,235.970,198.260,125.160,193.840,333.370,215.150,29.770,153.250,203.250,102.980,180.530,65.030,33.500
167.450,304.400,489.440,162.870,225.980,150.620,135.980,156.230,156.830,293.080,118.220,63.650,45.960,295.220,126.740,100.860,37.980,229.310,197.960,123.450,192.610,328.650,215.640,30.650,152.210,200.930,102.830,179.150,64.400,31.960
165.790,305.410,487.280,162.130,225.600,150.470,134.120,155.510,156.220,285.750,117.370,63.720,45.700,295.160,123.670,97.450,37.350,231.890,196.220,122.570,192.380,321.260,210.380,31.240,148.810,197.050,101.840,179.140,64.060,31.550
173.570,310.650,494.280,162.680,231.780,151.770,136.740,156.030,160.210,289.620,117.680,64.020,46.250,296.600,126.590,100.520,37.830,236.530,198.420,123.650,197.590,327.020,215.090,30.990,152.650,198.340,103.350,182.300,65.510,32.170
173.500,308.650,492.620,162.310,232.230,152.720,137.070,155.300,159.580,287.930,118.380,63.920,46.340,296.690,126.880,102.970,37.830,234.620,196.950,123.400,197.900,326.510,214.790,30.770,153.040,197.260,102.340,182.570,64.770,31.660
171.770,307.000,490.380,161.050,233.260,152.980,136.410,153.710,159.120,290.580,117.430,63.390,46.470,296.660,125.100,102.180,37.570,234.430,197.130,121.170,201.180,324.770,213.490,30.100,153.380,201.880,100.800,183.750,64.270,31.440
173.555,312.310,490.070,161.650,231.270,152.550,136.480,154.030,157.090,289.030,117.900,63.500,46.710,296.570,123.510,101.140,37.630,234.110,197.340,122.020,204.850,322.550,213.170,29.970,148.680,200.840,100.900,183.160,64.140,31.590
173.750,310.110,488.760,160.990,231.010,153.120,136.050,154.390,156.220,287.690,117.550,63.860,46.370,294.790,122.220,92.310,37.600,232.290,193.980,120.900,203.470,320.720,210.030,28.860,147.990,201.840,100.780,182.810,63.860,31.170
172.570,308.970,491.230,160.780,231.380,153.070,134.100,155.960,156.620,290.470,117.140,64.110,46.710,296.140,120.210,91.990,37.590,232.950,193.620,122.840,201.810,319.500,209.540,28.950,147.930,200.700,100.270,182.090,63.770,31.070
