AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,PEP,CSCO,DIS,IBM,MCD,AMGN,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,HON,NKE,WBA
12.359179496765137,21.03921127319336,42.02473449707031,45.162349700927734,23.379987716674805,15.220220565795898,24.1353702545166,45.322174072265625,64.41675567626953,31.1124324798584,23.979679107666016,23.253372192382812,45.0883903503418,12.445568084716797,33.88205337524414,107.54908752441406,69.11602020263672,44.79254913330078,25.12000274658203,74.63729858398438,66.31674194335938,16.959800720214844,40.02200698852539,60.73109817504883,46.10639953613281,43.49605941772461,30.00170135498047,39.87946319580078,20.61512565612793,20.94643783569336
12.4256010055542,21.53433609008789,42.63685989379883,44.888145446777344,22.9622859954834,15.063801765441895,24.28825569152832,45.30183410644531,64.30587768554688,31.55542755126953,24.004724502563477,23.107501983642578,45.319244384765625,12.686059951782227,34.35963439941406,107.11035919189453,69.50064849853516,44.54801940917969,24.19662094116211,74.15204620361328,66.93064880371094,17.353736877441406,40.04692077636719,60.82109069824219,46.487430572509766,43.319087982177734,30.162839889526367,39.84359359741211,20.915380477905273,20.80072021484375
12.56355094909668,21.754396438598633,42.92253494262695,44.833309173583984,23.134815216064453,14.990645408630371,24.79556655883789,45.11193084716797,63.67555618286133,31.81383514404297,24.255159378051758,22.99810791015625,44.96614074707031,12.639303207397461,34.934513092041016,106.60231018066406,69.80830383300781,45.002159118652344,24.516826629638672,74.02681732177734,67.4034194946289,17.554157257080078,40.51179504394531,60.1664924621582,46.277587890625,43.74675750732422,30.354198455810547,39.88665008544922,20.902599334716797,20.731021881103516
12.694889068603516,22.09234046936035,43.07760238647461,44.44258117675781,22.862394332885742,14.884682655334473,24.573179244995117,45.00343322753906,63.21445083618164,31.895034790039062,24.086116790771484,22.852231979370117,44.40253448486328,12.592540740966797,35.29712677001953,105.37846374511719,70.34677124023438,45.246707916259766,25.08525276184082,73.11885070800781,67.57276153564453,17.450490951538086,40.07182312011719,60.534732818603516,46.04012680053711,43.76148986816406,30.53547477722168,39.59246826171875,20.866405487060547,20.9591121673584
12.674753189086914,21.801557540893555,43.028629302978516,44.5111083984375,22.67852210998535,14.930095672607422,24.53148651123047,45.19332504272461,63.90316390991211,31.917192459106445,24.036020278930664,22.852231979370117,44.6334228515625,12.672704696655273,35.155609130859375,104.8300552368164,69.67545318603516,44.85543441772461,25.0083065032959,74.11290740966797,68.51835632324219,17.60253143310547,40.171451568603516,60.98476791381836,46.31625747680664,44.01219940185547,30.525402069091797,39.92251968383789,20.94306182861328,21.2252197265625
12.720133781433105,21.880151748657227,42.94701385498047,44.69620132446289,22.65581512451172,14.894777297973633,25.052688598632812,44.98309326171875,63.65219497680664,32.13869094848633,24.117420196533203,22.9881534576416,44.58587646484375,12.579179763793945,35.04948806762695,104.66841888427734,69.7174072265625,45.88249588012695,26.011119842529297,76.96189880371094,70.53651428222656,17.68545913696289,40.403892517089844,61.369346618652344,46.55369567871094,44.314510345458984,31.200157165527344,40.59698486328125,20.96862030029297,21.79545783996582
12.699394226074219,21.785837173461914,43.26530838012695,44.648216247558594,22.499176025390625,14.985600471496582,25.47661781311035,44.54228210449219,62.899295806884766,32.087013244628906,24.048551559448242,22.56380271911621,44.144500732421875,12.739510536193848,34.22697448730469,105.25146484375,69.87826538085938,46.39252853393555,26.266786575317383,78.08113861083984,70.31070709228516,17.830596923828125,40.636329650878906,61.15658187866211,46.26103210449219,44.16704177856445,31.653350830078125,40.510894775390625,20.898340225219727,21.54834747314453
12.664534568786621,22.00589370727539,43.151058197021484,44.71675491333008,23.005420684814453,15.010828018188477,25.608644485473633,44.63043975830078,61.26507568359375,32.03533172607422,24.173765182495117,22.401357650756836,43.87968063354492,12.792945861816406,34.253501892089844,104.22966003417969,70.32579803466797,47.18906021118164,26.232036590576172,79.21602630615234,71.93368530273438,17.79604148864746,41.217445373535156,61.786643981933594,46.54266357421875,44.093299865722656,32.79137420654297,41.03466033935547,21.102760314941406,21.079496383666992
12.617045402526855,22.20237922668457,43.01230239868164,44.737327575683594,22.869203567504883,15.020917892456055,24.962350845336914,44.63043975830078,61.91877365112305,32.1239128112793,23.9921932220459,22.20906639099121,43.730289459228516,12.732824325561523,33.96165084838867,103.42725372314453,70.17194366455078,47.2309684753418,25.79020118713379,77.45499420166016,72.31472778320312,17.374473571777344,41.30876159667969,61.04203796386719,46.16714859008789,43.7762451171875,32.24755859375,40.683074951171875,20.93241310119629,20.673999786376953
12.764009475708008,22.210233688354492,43.722373962402344,44.64136505126953,23.275556564331055,15.09913158416748,24.260456085205078,44.93562316894531,62.28648376464844,32.293724060058594,24.305238723754883,22.328413009643555,43.90005111694336,12.899837493896484,34.03239440917969,103.91216278076172,70.31180572509766,47.559349060058594,25.676021575927734,76.45314025878906,72.94275665283203,17.30535888671875,41.69063186645508,61.565711975097656,46.51506042480469,44.01219940185547,32.86189270019531,41.01314926147461,21.132577896118164,21.035146713256836
12.896552085876465,22.186656951904297,44.02435302734375,44.75104904174805,23.559326171875,15.13949203491211,25.39321517944336,45.13727951049805,62.35065460205078,33.13540267944336,24.336557388305664,22.407976150512695,44.03585433959961,13.053486824035645,34.509986877441406,104.52986145019531,71.01805877685547,48.362815856933594,26.733444213867188,81.64237976074219,73.89962768554688,17.547243118286133,41.97288513183594,61.418418884277344,46.97894287109375,44.15966033935547,33.38557052612305,41.75218963623047,21.477558135986328,21.383617401123047
