AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
129.930,239.820,530.180,176.650,207.760,141.790,134.100,151.560,179.490,315.860,110.950,63.610,47.640,263.530,117.010,86.880,39.400,262.640,214.300,140.890,132.590,343.380,239.560,26.430,147.750,190.490,119.920,187.490,68.630,37.360
125.070,239.580,518.640,178.190,207.390,143.600,135.120,151.570,173.990,315.910,111.140,62.950,47.940,264.330,118.750,88.970,40.120,261.650,214.300,141.550,134.780,346.220,238.880,26.730,147.120,195.390,122.470,187.120,68.860,37.190
126.360,229.100,504.500,180.130,212.610,143.760,136.380,152.230,172.140,319.730,112.080,62.920,47.550,264.390,121.210,91.980,41.130,264.390,210.040,142.600,139.590,347.700,241.360,27.680,150.540,203.640,125.150,187.230,70.530,37.490
125.020,222.310,489.960,178.800,211.110,143.270,135.350,150.340,175.240,315.470,113.640,62.200,46.880,262.160,120.620,91.920,41.700,266.860,204.470,141.110,136.340,343.760,240.280,27.560,146.430,204.990,122.960,187.550,70.870,35.190
129.620,224.930,490.000,180.250,217.750,146.780,137.940,153.920,176.560,317.530,114.840,63.400,48.320,269.470,124.530,93.920,42.190,275.200,210.270,143.700,140.510,348.080,248.860,28.730,150.170,213.000,126.720,193.870,72.470,36.610
130.150,227.120,490.060,175.580,218.600,144.950,137.370,152.040,175.180,317.810,110.380,62.610,48.580,267.250,124.850,94.770,41.370,270.120,210.670,143.550,147.100,353.000,246.620,29.310,150.400,208.570,126.790,189.120,73.480,36.350
130.730,228.850,486.000,175.160,221.090,144.860,138.600,151.890,176.040,320.630,110.810,62.130,48.810,268.910,125.840,95.560,41.950,273.880,211.340,144.800,147.440,357.360,250.510,29.440,152.000,206.690,128.130,191.220,73.920,36.700
133.490,235.770,493.400,174.880,222.100,146.130,139.630,150.660,175.200,329.000,111.070,62.010,49.210,268.810,127.940,96.330,41.180,272.910,212.300,145.260,144.900,364.480,250.730,29.850,153.920,208.030,129.120,191.630,74.900,37.120
133.410,238.510,495.670,174.000,223.620,144.810,139.490,149.810,177.080,329.870,111.770,61.210,49.000,266.690,127.890,99.810,41.810,270.920,215.980,145.550,149.600,369.940,255.070,30.290,154.920,214.320,129.350,191.990,74.750,36.660
134.760,239.230,489.570,173.430,223.060,145.290,143.010,150.880,177.560,331.210,112.250,61.430,48.880,268.890,128.850,99.400,41.860,271.730,216.610,145.890,149.510,374.000,258.460,30.110,155.760,214.130,129.510,193.920,75.200,36.780
134.760,239.230,489.570,173.430,223.060,145.290,143.010,150.880,177.560,331.210,112.250,61.430,48.880,268.890,128.850,99.400,41.860,271.730,216.610,145.890,149.510,374.000,258.460,30.110,155.760,214.130,129.510,193.920,75.200,36.780
135.940,240.350,485.080,172.360,223.000,144.410,140.800,150.440,180.490,327.530,110.450,61.680,48.080,274.110,128.140,99.910,40.850,269.420,212.240,145.190,148.470,349.920,256.260,29.600,153.750,211.410,126.600,185.000,74.330,36.330
135.210,235.810,476.240,169.760,219.460,140.840,136.570,146.410,177.230,323.690,108.790,59.810,46.900,266.040,126.430,99.040,39.970,264.385,204.240,140.410,145.450,349.090,252.820,28.810,150.420,209.410,122.750,183.630,73.180,35.610
135.270,231.930,484.360,169.530,220.410,138.830,134.750,142.420,179.000,310.880,109.900,59.720,46.460,263.580,124.530,99.080,40.060,262.030,200.660,140.620,146.410,350.750,245.750,28.420,146.850,207.090,118.430,184.040,72.800,35.410
137.870,240.220,486.720,168.740,224.310,140.540,135.080,142.970,180.900,315.000,109.940,60.080,46.780,268.580,126.620,103.480,40.000,263.240,202.030,141.200,151.250,341.840,249.710,29.220,151.600,206.760,120.650,185.330,73.970,35.880
141.110,242.580,485.810,168.310,224.180,142.640,137.270,141.050,180.660,315.480,109.880,60.230,47.500,269.290,128.290,105.690,39.630,260.970,204.460,141.860,155.870,349.140,252.700,30.270,154.000,209.970,122.620,186.360,75.300,36.670
142.530,242.040,491.600,168.310,223.890,143.020,138.450,141.820,180.830,317.690,108.520,60.550,47.810,269.560,126.830,106.000,40.420,259.700,206.930,141.490,154.860,348.330,257.610,29.920,155.330,211.980,115.000,193.250,74.940,35.900
141.860,240.610,492.500,169.510,224.900,142.340,139.120,141.720,179.080,317.260,108.590,60.930,47.980,273.000,126.820,108.120,40.330,256.540,206.670,140.760,156.170,349.630,258.440,29.700,156.770,212.680,112.930,190.740,73.530,36.280
143.960,248.000,492.480,168.890,224.710,142.210,139.980,141.150,187.790,313.810,106.870,60.810,48.340,274.720,127.530,109.700,40.270,254.880,209.350,134.450,165.090,354.970,262.120,30.090,155.880,212.730,113.550,192.110,73.730,36.500
145.930,248.160,486.050,168.230,231.440,143.300,140.320,140.570,179.450,316.690,105.380,60.490,48.510,272.460,127.530,109.540,40.640,253.650,208.130,134.390,164.520,353.700,264.540,28.160,172.310,211.170,115.250,188.760,73.550,37.170
143.000,242.710,485.790,162.000,229.100,142.150,139.130,141.010,174.200,314.240,106.090,60.640,48.220,270.890,126.370,107.590,41.050,251.590,205.780,135.300,164.750,357.460,261.500,27.950,172.660,209.670,112.580,187.910,72.650,36.530
144.290,247.810,499.190,163.420,230.210,143.870,139.960,142.380,174.020,324.170,107.410,61.320,48.670,267.400,127.330,108.490,41.570,252.400,208.480,134.730,167.970,365.810,252.290,28.260,174.930,213.000,115.080,191.120,73.950,36.860
