AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
41.630,102.780,268.720,134.200,140.150,93.860,103.880,97.470,118.370,184.370,76.450,48.130,47.340,176.720,81.510,111.300,54.550,187.070,144.710,134.100,155.870,196.540,130.910,48.730,103.060,387.430,199.160,126.490,160.410,71.880
42.812,105.740,268.210,132.880,141.500,94.770,104.250,98.030,119.740,186.430,76.870,48.700,47.350,177.550,81.990,111.800,54.040,186.180,147.930,135.190,157.720,197.720,130.880,49.220,103.420,397.000,200.210,126.040,159.390,71.460
43.545,107.220,266.310,132.880,142.530,95.600,103.790,97.440,119.480,186.390,77.150,49.250,47.260,177.570,82.860,112.660,54.140,188.310,148.690,135.550,158.990,198.010,132.000,50.010,103.900,410.180,201.120,126.180,162.780,71.310
43.560,106.030,269.500,133.000,141.490,95.640,103.740,97.920,118.880,184.720,77.390,49.260,47.480,176.180,82.710,111.410,53.790,190.760,148.900,136.320,158.130,196.620,130.540,49.900,104.960,411.110,202.570,125.550,159.630,71.470
42.735,105.270,269.000,132.050,140.170,96.730,102.380,97.140,118.230,184.070,76.820,49.260,46.700,175.280,82.390,110.950,53.570,184.230,148.150,133.190,154.930,193.070,128.780,49.230,104.390,405.170,199.840,126.760,156.540,71.200
42.602,105.670,261.900,132.400,140.380,95.580,101.360,97.710,117.580,184.540,77.520,49.420,47.190,174.750,82.360,111.510,53.950,186.000,148.610,133.710,156.670,191.670,128.600,48.840,104.520,404.910,199.820,125.790,155.130,70.120
42.358,105.250,257.140,132.000,140.800,96.200,100.880,98.270,116.950,182.920,76.710,49.500,47.580,174.260,83.680,109.440,54.050,185.790,148.480,133.990,159.910,191.330,128.930,48.770,105.410,403.950,200.910,125.420,156.000,70.470
42.722,106.890,263.500,134.160,141.990,96.970,102.600,99.260,118.720,185.520,78.520,49.610,47.890,173.970,84.710,109.200,54.420,188.430,150.360,136.050,162.790,194.490,132.670,50.010,107.000,410.720,206.570,127.260,160.080,71.560
42.545,106.810,263.800,134.450,143.490,97.940,103.090,99.240,119.570,188.410,79.020,49.660,47.500,174.150,85.400,110.200,54.480,188.980,151.480,137.520,160.400,194.690,133.100,50.470,107.560,410.580,209.720,128.040,159.420,72.430
42.700,106.900,265.330,134.310,143.160,98.520,102.420,98.460,118.160,187.710,78.940,49.790,48.400,175.870,84.680,110.660,54.030,186.680,150.520,136.480,159.470,192.530,132.620,50.810,106.620,409.820,204.930,126.930,157.980,72.110
42.605,108.220,271.130,136.380,144.910,99.990,105.550,98.480,119.350,192.390,79.810,45.590,49.430,179.970,85.380,112.590,55.160,188.340,153.320,138.030,159.050,198.500,136.200,51.660,107.380,417.970,208.860,128.740,162.720,73.430
42.605,108.220,271.130,136.380,144.910,99.990,105.550,98.480,119.350,192.390,79.810,45.590,49.430,179.970,85.380,112.590,55.160,188.340,153.320,138.030,159.050,198.500,136.200,51.660,107.380,417.970,208.860,128.740,162.720,73.430
42.733,108.170,270.410,135.690,144.440,102.200,105.180,99.990,119.310,192.330,79.240,45.240,49.650,179.250,84.570,113.510,55.440,186.970,153.280,138.700,160.610,198.670,135.800,51.400,106.500,416.260,208.410,129.100,163.770,74.430
43.008,107.150,269.510,136.350,144.730,99.880,105.690,99.280,120.280,191.850,79.430,44.830,49.630,180.490,84.840,113.680,55.760,186.920,154.580,138.000,158.540,198.600,140.310,51.390,106.780,421.550,208.530,129.740,168.720,71.800
42.765,109.410,266.400,135.420,144.000,99.390,105.470,99.780,119.140,191.820,79.830,45.100,49.410,182.810,83.950,114.290,56.150,185.500,152.610,137.840,159.630,196.360,138.880,51.410,106.610,417.580,207.770,129.820,165.780,70.470
43.242,110.970,267.110,136.600,145.870,99.550,105.000,100.250,119.390,192.390,80.770,45.860,50.110,183.170,84.760,115.250,56.920,187.500,153.200,139.250,161.310,196.000,138.680,52.490,107.440,424.050,209.350,131.020,164.910,70.430
43.557,111.590,264.600,136.200,146.060,99.120,106.100,99.570,119.620,189.980,80.380,45.280,50.790,182.610,85.170,113.590,56.780,189.810,154.060,139.460,161.360,198.650,141.410,53.100,106.930,426.870,210.580,132.490,168.240,71.310
43.583,112.360,262.980,136.110,147.040,98.690,105.290,99.830,119.940,188.300,80.740,44.940,51.180,183.210,85.800,113.500,56.640,190.080,153.920,139.720,163.000,198.900,137.980,53.230,106.940,426.770,209.380,133.270,167.640,71.480
43.718,112.170,250.080,135.870,147.220,98.110,105.160,98.910,120.080,183.670,80.620,44.690,51.590,183.360,86.170,112.780,56.720,191.420,154.600,139.170,163.120,198.100,139.580,53.240,107.420,435.440,209.030,132.620,164.160,71.370
43.288,112.030,242.220,136.640,148.120,98.990,104.360,98.550,119.580,185.140,81.290,44.940,51.770,183.840,85.730,112.840,56.920,190.080,154.070,138.130,163.650,196.700,137.340,52.960,107.740,439.960,207.390,132.910,159.690,71.190
