AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
35.925,65.860,165.590,124.690,89.360,71.830,87.520,89.680,107.800,146.620,63.470,42.440,33.580,129.610,55.560,113.200,49.180,163.890,124.330,174.500,82.310,228.960,92.270,36.160,78.590,176.650,190.720,120.380,189.180,82.950
36.193,65.550,164.970,124.680,88.780,72.010,87.310,89.910,108.660,146.340,63.670,42.410,33.410,129.290,55.040,113.040,49.310,164.360,124.180,174.520,82.970,229.260,94.130,36.280,78.260,178.700,190.190,120.610,189.600,82.500
36.005,65.730,165.370,124.800,89.030,71.650,86.190,89.970,108.640,146.640,63.570,42.680,33.000,130.410,54.980,113.000,49.020,162.240,123.570,172.880,85.340,227.660,94.240,36.220,77.760,177.080,190.240,120.910,190.560,81.170
35.915,65.560,165.340,125.050,89.090,71.430,86.480,89.400,109.290,147.240,63.240,42.570,33.080,130.150,55.140,113.050,48.430,162.250,123.830,172.450,85.000,228.640,95.820,36.030,77.920,177.370,189.890,120.540,190.830,81.660
35.835,65.680,166.020,124.920,88.740,72.900,86.180,89.230,108.860,147.130,63.130,42.670,32.960,129.960,55.110,112.580,48.660,163.380,124.270,172.140,84.380,227.880,95.520,36.030,77.770,178.850,189.990,120.150,189.570,82.330
35.792,65.530,165.480,124.340,88.860,73.060,85.880,89.490,109.430,148.210,62.550,42.610,33.010,129.980,54.900,112.430,48.540,162.790,124.460,171.200,84.240,228.890,97.140,35.800,77.490,177.560,189.710,121.110,189.810,82.510
35.407,65.480,165.830,124.220,88.850,73.430,85.730,89.800,108.970,148.200,62.580,42.690,32.920,131.200,54.920,113.070,48.700,163.110,124.540,170.580,83.860,227.740,97.100,35.740,77.260,178.570,190.070,121.190,187.470,82.680
35.450,65.230,165.560,125.400,88.680,73.440,85.400,90.310,108.970,146.540,63.050,42.660,32.620,131.260,55.570,113.040,48.920,163.050,123.150,170.660,83.370,225.750,94.860,35.630,76.680,176.050,189.700,121.460,185.760,82.570
35.263,64.950,164.960,124.990,88.870,73.150,84.400,90.030,106.100,145.910,62.610,42.940,32.420,130.760,55.340,113.200,48.620,161.610,122.500,169.530,83.130,223.320,93.100,35.250,75.800,175.620,188.650,120.530,183.180,82.480
35.263,64.950,164.960,124.990,88.870,73.150,84.400,90.030,106.100,145.910,62.610,42.940,32.420,130.760,55.340,113.200,48.620,161.610,122.500,169.530,83.130,223.320,93.100,35.250,75.800,175.620,188.650,120.530,183.180,82.480
35.458,65.480,167.180,125.720,89.810,73.490,85.860,90.390,106.170,147.310,62.800,42.790,32.610,131.350,56.240,113.780,48.810,162.110,123.430,171.100,84.200,226.260,94.140,35.480,76.670,179.020,190.360,121.920,185.190,83.130
35.300,65.390,168.590,121.820,89.730,73.890,85.160,90.800,105.680,147.760,62.270,43.070,32.670,132.300,56.110,114.190,49.220,161.250,123.080,170.050,83.710,215.590,94.390,35.765,75.790,177.850,190.220,120.750,184.440,82.820
35.170,65.040,169.250,121.370,89.750,74.070,84.460,89.600,104.230,147.220,62.640,43.480,32.650,132.640,55.860,113.730,48.940,161.260,122.740,161.690,83.500,214.090,93.470,35.910,75.550,178.400,189.830,120.400,184.650,83.510
35.610,65.500,171.540,121.870,91.150,74.800,85.550,89.330,104.880,148.720,62.550,43.230,32.830,133.270,56.400,114.790,48.410,162.040,123.770,162.300,84.050,218.060,94.660,36.180,80.020,179.300,191.160,118.880,185.820,84.140
35.568,66.400,171.160,121.760,91.150,74.940,84.520,88.620,104.890,150.000,61.890,43.090,32.820,133.410,55.850,114.440,47.250,160.410,127.080,160.380,83.790,216.860,94.320,36.320,79.590,180.380,191.500,119.100,186.480,84.030
35.910,67.530,172.330,122.890,91.850,74.780,87.500,89.550,105.930,151.890,62.140,43.070,33.280,134.230,55.470,113.700,47.050,163.140,129.790,160.750,84.170,223.220,96.810,36.750,80.450,182.060,194.230,120.570,188.460,84.280
36.133,67.920,174.040,123.430,92.110,75.050,88.260,90.000,106.730,153.030,62.300,43.280,33.420,141.700,55.450,115.180,46.700,164.700,129.300,160.390,84.750,226.630,104.420,36.870,80.630,183.510,195.130,121.320,194.430,85.920
35.920,67.830,174.380,123.510,91.820,75.430,88.430,87.740,106.080,154.220,62.700,43.110,33.400,140.840,55.160,115.580,47.360,164.610,130.100,160.060,84.950,226.200,104.660,36.930,80.520,181.710,195.000,122.010,192.990,85.920
35.947,68.270,174.630,123.740,91.600,75.440,87.610,87.690,105.470,156.120,62.580,43.240,33.750,140.870,55.470,115.840,46.670,162.720,129.880,160.320,85.850,225.810,102.680,37.430,80.330,183.220,196.110,122.160,189.570,85.890
35.913,68.460,174.880,123.470,91.220,75.180,87.000,87.330,106.700,156.100,62.330,43.010,34.070,139.930,55.410,115.600,45.910,163.320,131.140,160.290,86.120,223.800,102.260,36.150,79.250,184.830,195.830,121.660,188.400,86.540
