AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
46.205,112.090,286.330,146.210,145.000,98.750,112.240,93.320,120.670,181.740,79.220,50.400,48.740,185.370,77.940,115.740,58.160,202.930,148.980,125.310,144.150,191.630,138.950,50.130,112.360,359.960,208.760,130.110,177.480,85.690
44.172,108.520,278.550,146.030,138.640,95.810,107.230,93.310,117.240,175.300,78.210,49.690,47.350,185.040,75.790,112.870,58.090,197.760,142.680,121.600,139.240,184.310,129.320,47.750,107.640,342.500,202.200,126.690,169.470,82.820
44.172,108.520,278.550,146.030,138.640,95.810,107.230,93.310,117.240,175.300,78.210,49.690,47.350,185.040,75.790,112.870,58.090,197.760,142.680,121.600,139.240,184.310,129.320,47.750,107.640,342.500,202.200,126.690,169.470,82.820
43.680,109.190,276.850,145.910,141.050,94.770,105.190,93.550,115.910,175.960,78.370,49.580,48.390,185.450,75.540,114.330,58.080,199.010,141.560,123.910,142.060,184.090,128.370,48.370,108.250,331.900,202.680,125.410,167.760,82.940
42.123,104.820,269.180,145.430,137.110,93.190,103.290,92.450,115.490,172.790,76.720,49.380,46.440,182.960,73.340,111.980,57.680,191.440,138.710,119.340,135.950,179.670,123.550,46.240,106.680,323.220,198.240,123.560,161.250,81.190
42.400,107.590,266.530,145.260,137.880,93.940,101.360,93.030,114.940,171.690,77.420,49.090,46.860,184.650,72.510,111.860,58.270,194.090,137.950,121.130,137.270,178.830,123.390,47.210,105.790,326.350,198.320,123.000,161.400,81.160
42.157,108.590,267.220,146.500,136.810,93.850,100.370,93.910,115.470,172.210,77.110,49.240,47.090,183.590,73.570,111.970,58.850,196.180,136.810,120.890,136.790,176.800,123.240,47.380,105.400,322.030,197.460,120.970,159.780,81.810
42.275,109.080,270.640,147.100,137.800,93.110,101.020,94.030,115.620,174.210,78.010,49.540,47.420,183.480,74.320,112.210,57.250,196.410,138.290,121.160,140.090,176.700,125.370,47.830,107.480,326.690,199.810,122.010,163.050,82.440
42.737,109.450,272.150,147.840,137.540,92.960,101.120,96.490,115.940,173.870,79.010,49.220,47.470,186.430,72.930,113.390,57.090,197.530,138.820,120.730,141.140,175.920,125.900,48.290,106.700,325.470,202.130,121.500,161.340,82.320
41.370,106.030,265.020,133.000,135.090,91.850,100.290,96.640,113.830,172.290,76.480,49.470,45.820,183.290,72.530,112.200,57.080,192.070,136.440,119.900,137.040,172.770,126.770,47.860,105.700,318.750,196.100,120.550,158.340,78.740
40.985,102.890,258.070,129.140,131.400,90.770,99.010,92.770,112.450,167.970,75.230,49.340,44.200,180.790,69.900,110.620,55.950,190.080,134.380,116.100,130.830,168.010,124.470,47.080,101.180,316.130,192.820,119.930,155.040,76.220
41.517,103.970,252.970,130.420,132.660,91.080,98.540,92.490,109.740,170.040,74.330,48.330,44.060,179.710,71.150,109.450,55.650,187.100,135.180,116.650,132.320,171.500,124.270,47.740,101.020,328.060,194.560,119.300,156.870,75.480
40.222,103.690,250.310,127.610,131.260,90.550,97.290,91.760,107.830,167.560,73.770,48.320,43.140,179.160,68.970,109.220,55.860,185.490,133.260,116.430,131.160,169.250,122.330,45.570,98.770,319.550,189.960,119.160,156.480,73.290
39.208,101.510,242.440,128.270,128.760,87.280,96.450,90.980,104.980,164.160,73.490,47.900,42.490,173.680,67.530,107.000,55.070,184.960,130.670,113.020,127.730,168.410,121.550,45.540,95.770,313.050,187.380,117.320,153.120,69.610
37.682,98.230,238.340,128.090,124.260,87.130,94.170,90.970,104.210,160.480,72.900,47.540,41.850,174.150,72.370,104.220,54.920,180.210,129.440,110.940,122.910,160.050,120.070,44.840,91.330,304.550,183.750,116.060,151.770,67.260
36.708,94.130,232.940,122.840,121.730,85.820,92.140,87.360,100.990,158.140,71.150,47.570,40.280,170.280,68.100,100.350,53.050,178.400,124.830,107.570,121.330,156.350,116.950,43.590,89.500,294.160,178.620,112.630,147.270,65.260
36.708,94.130,232.940,122.840,121.730,85.820,92.140,87.360,100.990,158.140,71.150,47.570,40.280,170.280,68.100,100.350,53.050,178.400,124.830,107.570,121.330,156.350,116.950,43.590,89.500,294.160,178.620,112.630,147.270,65.260
39.292,100.560,243.350,126.710,130.230,90.410,95.960,90.090,107.390,168.280,74.000,45.960,42.470,174.030,73.010,105.830,54.440,187.860,129.570,111.390,130.840,162.930,124.760,46.190,93.840,313.930,186.260,117.170,156.690,67.720
39.038,101.180,245.970,127.410,132.010,91.590,97.040,92.020,109.320,170.320,75.380,46.940,42.910,175.710,73.670,106.520,55.150,190.330,131.570,113.780,135.200,165.410,126.670,46.360,94.680,317.140,190.700,118.670,159.990,68.360
39.057,100.390,246.240,127.270,130.940,92.130,96.830,91.180,108.650,170.220,75.370,47.530,42.770,175.560,73.340,107.300,55.270,190.730,130.760,113.030,134.680,163.030,125.610,46.750,94.420,316.380,189.370,118.240,159.060,68.050
39.435,101.570,249.120,129.050,131.940,93.150,97.620,91.920,108.790,171.820,76.410,47.200,43.330,177.570,74.140,109.650,56.220,194.670,132.120,113.670,136.970,167.050,127.070,46.930,95.320,322.500,190.540,119.750,160.440,68.330
