AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
37.513,72.580,192.230,132.510,100.870,80.500,93.030,91.100,110.780,149.850,63.920,45.840,31.650,154.040,59.840,110.610,48.890,174.130,137.010,145.300,91.220,227.000,113.100,36.350,85.240,239.440,203.180,129.210,194.070,81.130
39.285,72.260,193.000,132.160,101.280,80.530,93.110,91.040,110.460,150.500,63.440,45.700,31.520,156.590,59.790,108.670,48.210,174.460,138.720,144.450,89.890,226.270,113.090,36.640,85.300,237.950,205.410,128.730,192.900,81.030
38.892,72.150,194.770,133.350,100.590,80.870,92.500,90.860,109.430,150.790,63.520,45.590,31.560,154.720,60.140,109.120,48.610,174.180,139.560,144.940,90.350,223.990,113.560,36.490,85.540,238.250,207.620,129.560,190.290,81.050
39.097,72.680,194.880,133.180,100.890,80.480,93.660,90.670,110.110,152.750,63.100,45.670,31.800,153.820,59.760,107.690,48.910,173.850,140.040,145.160,90.450,229.790,114.350,36.300,85.970,237.710,207.650,129.690,192.330,81.060
39.703,72.400,194.780,132.860,101.490,81.280,94.020,91.440,109.780,153.350,62.840,45.500,31.840,154.970,59.790,106.350,48.860,174.580,138.960,143.470,90.500,232.920,114.710,36.430,85.850,240.230,207.440,128.800,191.640,81.510
40.020,72.790,194.900,132.270,101.280,81.590,93.680,91.580,110.350,153.350,62.320,45.640,31.670,154.920,59.460,106.980,48.600,173.690,138.670,142.110,90.260,232.050,114.410,36.410,85.940,239.500,206.430,128.550,190.230,81.080
40.265,72.470,194.830,133.230,100.970,81.610,93.530,91.920,110.890,155.260,62.490,45.600,31.620,154.920,59.900,102.830,48.220,173.550,139.000,141.770,90.120,231.010,114.340,36.590,85.690,234.310,206.480,130.150,190.500,81.280
38.830,71.410,192.570,133.090,99.490,80.660,92.190,91.740,110.110,153.880,62.180,45.590,31.000,156.620,59.070,101.350,48.020,169.110,137.240,141.840,87.630,225.500,113.150,36.140,84.560,232.880,206.230,129.690,189.330,79.750
39.370,72.500,193.020,133.100,100.090,80.400,91.420,91.340,109.230,154.880,62.380,45.740,31.470,157.300,58.970,101.990,48.060,169.430,136.590,141.840,88.290,224.150,112.850,35.870,84.290,234.880,205.980,128.180,189.780,80.720
39.962,73.590,193.710,133.480,101.870,80.700,92.490,91.650,108.710,154.260,62.670,45.590,31.840,157.260,59.780,101.400,48.780,171.670,138.270,142.320,90.250,227.360,113.710,36.340,85.470,237.150,207.370,128.790,190.230,81.530
40.400,73.220,194.500,133.380,102.630,80.770,92.730,92.200,108.570,150.170,62.500,45.800,32.090,157.620,58.560,101.510,48.480,170.040,137.420,142.070,90.700,227.590,113.650,36.000,86.790,239.170,207.180,129.050,191.010,81.130
40.237,73.650,193.770,134.170,103.320,80.980,92.090,92.440,106.840,152.250,62.700,46.190,32.340,158.900,58.540,102.200,48.410,171.390,138.080,142.500,92.240,225.610,114.120,35.810,87.390,237.590,207.920,129.470,191.820,81.260
39.465,72.400,192.700,133.040,102.160,79.700,90.650,92.070,105.920,149.670,61.840,46.200,31.040,157.890,57.460,101.380,47.890,167.810,135.850,140.700,90.880,221.420,113.140,35.170,86.090,235.590,205.350,128.190,189.540,80.890
39.375,72.490,190.820,132.630,102.510,79.310,90.740,92.470,106.480,147.490,61.490,45.860,30.370,157.760,54.950,100.700,47.690,167.290,134.950,139.700,90.760,222.150,113.920,35.010,85.380,235.770,203.530,127.890,190.200,80.030
39.303,72.150,192.030,133.450,103.220,79.710,90.630,92.860,105.780,149.200,61.970,45.670,30.680,158.360,53.610,101.170,48.140,168.160,135.570,140.330,91.760,220.790,113.600,34.920,85.300,235.680,204.550,127.450,191.580,80.600
39.945,73.160,194.790,134.700,104.070,80.020,91.560,92.790,106.360,149.910,62.420,45.680,31.270,159.640,54.130,102.770,48.350,170.070,136.900,141.010,92.950,223.580,115.820,34.650,85.300,239.750,205.460,127.770,194.340,81.280
39.995,72.720,194.240,132.800,103.180,79.960,91.670,92.440,106.610,149.100,62.150,45.600,30.920,158.810,53.610,101.500,48.280,169.000,136.410,142.140,93.070,222.740,114.750,34.660,85.280,238.090,202.670,127.160,193.740,81.360
39.818,72.690,194.750,132.890,103.220,78.340,91.520,92.270,107.440,148.250,62.710,45.540,31.240,158.410,53.840,101.520,48.310,169.950,136.540,142.940,94.150,222.990,114.780,34.710,85.360,238.740,202.120,125.570,193.050,80.500
39.965,72.820,194.360,131.680,103.350,78.630,91.890,92.510,108.230,149.650,62.940,45.410,31.440,158.820,53.900,102.410,48.680,169.740,136.820,143.740,94.100,222.470,115.350,34.670,85.470,235.890,202.130,126.470,193.620,81.130
40.367,72.830,195.090,131.740,103.780,78.030,91.600,92.470,107.760,151.390,63.320,45.570,31.540,159.670,53.730,102.560,48.610,171.780,136.870,142.510,93.660,220.350,115.070,34.650,85.410,237.180,202.460,123.230,194.010,81.160
40.727,73.050,196.730,132.210,103.770,78.770,91.100,92.320,107.860,149.840,63.120,45.420,31.480,159.380,52.730,102.570,48.510,172.230,137.630,143.140,93.830,219.960,116.010,34.730,85.420,240.490,202.920,123.010,192.660,81.420
40.837,74.010,195.880,131.070,103.730,78.540,91.310,91.870,107.730,150.000,63.120,45.450,31.990,159.530,52.560,102.870,48.120,173.650,138.040,142.560,94.860,222.420,117.550,34.890,85.690,240.460,203.690,121.810,194.700,81.780
41.000,74.770,198.900,132.370,103.520,78.070,90.890,92.270,107.620,149.870,63.860,45.390,32.210,159.970,52.810,101.200,47.970,177.770,138.270,143.030,95.490,223.740,117.490,35.070,86.100,239.660,204.320,121.180,199.950,81.500
