AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,PEP,CSCO,DIS,IBM,MCD,AMGN,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,HON,NKE,WBA
279.88214111328125,413.5443115234375,368.7799987792969,225.89088439941406,327.35137939453125,131.34933471679688,312.4700012207031,147.25999450683594,188.89984130859375,323.8800048828125,112.16000366210938,78.58000183105469,157.41000366210938,91.8499984741211,103.08000183105469,230.5034942626953,286.6400146484375,327.3480529785156,183.82000732421875,923.7100219726562,889.6699829101562,99.62000274658203,319.67999267578125,227.3800048828125,141.76681518554688,304.7200012207031,46.05723571777344,211.33853149414062,44.400001525878906,
276.5751647949219,412.72607421875,370.75,222.91798400878906,326.173828125,130.08175659179688,307.6499938964844,143.4199981689453,190.53485107421875,312.4200134277344,113.11000061035156,78.19000244140625,154.58999633789062,92.62999725341797,101.30999755859375,227.80335998535156,284.1000061035156,321.42279052734375,185.47999572753906,903.27001953125,874.780029296875,95.77999877929688,319.2099914550781,221.3000030517578,140.83164978027344,301.5299987792969,45.23051452636719,208.44442749023438,43.09000015258789,
283.9184265136719,410.4909362792969,363.8699951171875,224.26026916503906,321.36376953125,130.54086303710938,309.3999938964844,144.89999389648438,190.89158630371094,315.4200134277344,113.1500015258789,78.4800033569336,155.0399932861328,94.30000305175781,100.4800033569336,227.35665893554688,285.1700134277344,327.1197509765625,186.99000549316406,918.8900146484375,904.5900268554688,108.1500015258789,315.95001220703125,224.3800048828125,142.08517456054688,301.3500061035156,49.04537582397461,207.91732788085938,43.060001373291016,
287.245361328125,413.0653381347656,367.2799987792969,223.33558654785156,318.14044189453125,129.8322296142578,314.8999938964844,147.89999389648438,183.47947692871094,323.04998779296875,113.55999755859375,79.2300033569336,155.9600067138672,91.63999938964844,108.05999755859375,224.0906982421875,284.1000061035156,328.62835693359375,181.19000244140625,937.3499755859375,926.9299926757812,113.01000213623047,321.8999938964844,229.92999267578125,145.78602600097656,301.5899963378906,49.872093200683594,215.67469787597656,43.880001068115234,
287.1754150390625,419.8606262207031,369.739990234375,221.23764038085938,320.6153259277344,129.95199584960938,306.2699890136719,146.05999755859375,180.84361267089844,322.6400146484375,112.30000305175781,78.43000030517578,156.2899932861328,92.16000366210938,108.66000366210938,229.6199951171875,283.70001220703125,326.6235046386719,186.33999633789062,925.8699951171875,895.6900024414062,109.62000274658203,318.69000244140625,231.02999877929688,143.01039123535156,298.94000244140625,48.168853759765625,214.88902282714844,44.40999984741211,
293.0500183105469,414.22283935546875,379.9800109863281,220.05445861816406,318.1304931640625,130.42999267578125,302.1000061035156,146.4199981689453,179.9716033935547,317.45001220703125,111.37999725341797,78.41999816894531,154.6199951171875,96.56999969482422,108.0199966430664,229.75999450683594,275.75,329.2139587402344,181.82000732421875,936.47998046875,897.4500122070312,124.91999816894531,316.0299987792969,237.36000061035156,142.55274963378906,298.0400085449219,49.56332015991211,211.95513916015625,44.13999938964844,
292.67999267578125,411.7681579589844,384.44000244140625,220.163818359375,323.1899719238281,127.58999633789062,300.0,143.36000061035156,183.06329345703125,311.3999938964844,111.27999877929688,78.66000366210938,149.41000366210938,98.72000122070312,104.72000122070312,223.5500030517578,274.6000061035156,327.1197509765625,177.49000549316406,944.8599853515625,926.7899780273438,129.44000244140625,312.32000732421875,238.2100067138672,142.6024932861328,297.1300048828125,50.38008117675781,217.9123992919922,42.38999938964844,
294.79998779296875,406.8887023925781,396.3900146484375,222.97763061523438,326.4200134277344,130.35000610351562,304.8800048828125,143.91000366210938,184.26229858398438,310.4599914550781,112.37000274658203,80.02999877929688,151.85000610351562,99.29000091552734,106.16000366210938,219.22000122070312,274.8399963378906,333.7695617675781,171.30999755859375,945.9000244140625,912.1400146484375,120.61000061035156,314.30999755859375,236.8699951171875,142.47317504882812,298.260009765625,50.34023666381836,217.3455047607422,42.349998474121094,
298.8699951171875,404.3342590332031,401.1600036621094,229.1024169921875,320.30999755859375,131.47000122070312,300.25,142.24000549316406,184.31185913085938,302.54998779296875,113.44999694824219,80.26000213623047,149.27000427246094,101.87000274658203,104.9000015258789,214.63999938964844,275.70001220703125,333.9283752441406,165.83999633789062,955.4199829101562,902.2999877929688,120.29000091552734,309.6099853515625,240.60000610351562,146.34315490722656,295.0199890136719,50.957786560058594,216.76869201660156,42.34000015258789,
298.2099914550781,408.5451354980469,399.0899963378906,229.48025512695312,322.5199890136719,132.4600067138672,299.9100036621094,142.7100067138672,184.946044921875,304.3500061035156,113.41000366210938,80.44999694824219,148.6699981689453,115.52999877929688,105.41999816894531,218.3699951171875,274.9700012207031,333.71002197265625,167.5800018310547,968.9600219726562,920.219970703125,115.93000030517578,312.7699890136719,229.2100067138672,144.3733367919922,298.2900085449219,50.39999771118164,216.52999877929688,42.02000045776367,
300.2300109863281,421.0081481933594,393.8500061035156,225.41363525390625,325.75,131.4499969482422,297.80999755859375,141.57000732421875,189.36557006835938,297.510009765625,111.37999725341797,80.81999969482422,149.1199951171875,118.20999908447266,102.72000122070312,219.3000030517578,276.3900146484375,326.30999755859375,173.50999450683594,948.469970703125,888.3099975585938,108.7699966430664,313.4800109863281,220.49000549316406,145.46768188476562,299.760009765625,49.310001373291016,213.24000549316406,41.880001068115234,
297.8399963378906,422.6246643066406,391.1300048828125,227.61099243164062,332.6400146484375,133.33999633789062,300.7300109863281,142.38999938964844,194.33999633789062,299.80999755859375,112.55999755859375,81.19999694824219,149.05999755859375,118.87999725341797,103.91000366210938,222.75,282.4700012207031,324.3900146484375,179.47999572753906,946.3599853515625,863.9500122070312,108.16999816894531,312.239990234375,220.61000061035156,151.74520874023438,305.989990234375,48.63999938964844,217.22999572753906,42.56999969482422,
298.9700012207031,416.51788330078125,389.239990234375,228.684814453125,329.9100036621094,134.1999969482422,295.70001220703125,141.3000030517578,197.25,302.44000244140625,114.23999786376953,81.91999816894531,150.3699951171875,115.37999725341797,102.29000091552734,222.3300018310547,280.79998779296875,330.75,179.4199981689453,928.739990234375,860.1500244140625,110.80000305175781,309.30999755859375,215.00999450683594,148.59152221679688,305.5199890136719,46.560001373291016,217.14999389648438,42.41999816894531,
302.25,420.1499938964844,383.29998779296875,228.0087127685547,330.75,130.85000610351562,301.9800109863281,142.44000244140625,191.3300018310547,310.5799865722656,113.0,81.55000305175781,149.2899932861328,114.3499984741211,104.08000183105469,225.0,280.2699890136719,331.57000732421875,180.10000610351562,982.1199951171875,872.5599975585938,118.95999908447266,309.82000732421875,222.1999969482422,149.0093536376953,306.9599914550781,47.25,217.38999938964844,44.189998626708984,
304.989990234375,419.0899963378906,382.4800109863281,230.40492248535156,331.1199951171875,121.33999633789062,303.0,143.39999389648438,191.00999450683594,313.7799987792969,115.87999725341797,81.16999816894531,148.85000610351562,118.19999694824219,103.58000183105469,252.97000122070312,284.17999267578125,337.4200134277344,176.30999755859375,988.1699829101562,865.9500122070312,118.5,309.70001220703125,219.61000061035156,150.82000732421875,307.2300109863281,47.150001525878906,223.8000030517578,44.38999938964844,
308.82000732421875,418.57000732421875,388.4700012207031,233.0,328.8800048828125,120.2699966430664,306.3800048828125,144.44000244140625,191.42999267578125,313.07000732421875,122.41000366210938,81.4800033569336,150.57000732421875,120.41000366210938,103.0,253.83999633789062,282.2699890136719,339.29998779296875,180.07000732421875,996.72998046875,879.8900146484375,119.83999633789062,311.7799987792969,219.02000427246094,152.44000244140625,306.4599914550781,48.119998931884766,227.9199981689453,44.66999816894531,
308.3299865722656,416.0299987792969,376.8599853515625,230.17999267578125,326.4800109863281,118.56999969482422,306.739990234375,142.9600067138672,184.7100067138672,310.5400085449219,119.72000122070312,80.45999908447266,145.67999267578125,118.33000183105469,103.27999877929688,250.69000244140625,279.260009765625,335.94000244140625,179.0800018310547,994.52001953125,908.5499877929688,123.5199966430664,310.7200012207031,218.89999389648438,154.02999877929688,304.8399963378906,49.459999084472656,231.72000122070312,44.939998626708984,
310.8500061035156,412.6700134277344,384.010009765625,231.2899932861328,327.6099853515625,118.54000091552734,299.2799987792969,147.49000549316406,182.39999389648438,317.8500061035156,120.23999786376953,81.62000274658203,147.74000549316406,119.66999816894531,104.18000030517578,255.1999969482422,280.9200134277344,336.05999755859375,177.50999450683594,996.469970703125,909.9299926757812,121.7699966430664,312.5400085449219,224.3000030517578,155.1699981689453,299.94000244140625,47.65999984741211,231.5500030517578,45.97999954223633,
312.510009765625,426.989990234375,382.5299987792969,230.8000030517578,324.95001220703125,118.9000015258789,296.7300109863281,145.91000366210938,183.02999877929688,321.2099914550781,119.88999938964844,80.41000366210938,146.2899932861328,118.63999938964844,103.7300033569336,264.2200012207031,277.9700012207031,336.4800109863281,176.1699981689453,1008.3699951171875,887.6699829101562,120.88999938964844,315.1199951171875,228.77999877929688,152.85000610351562,294.30999755859375,47.709999084472656,233.0,47.369998931884766,
312.05999755859375,450.239990234375,380.30999755859375,225.3300018310547,326.3599853515625,115.75,299.30999755859375,143.55999755859375,182.4600067138672,317.1400146484375,118.72000122070312,79.01000213623047,144.19000244140625,120.41999816894531,101.83000183105469,297.79998779296875,279.20001220703125,336.7900085449219,191.10000610351562,1025.56005859375,875.8699951171875,114.68000030517578,316.4700012207031,231.14999389648438,153.1300048828125,291.8900146484375,48.41999816894531,237.86000061035156,46.22999954223633,
