AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
27.872,59.800,139.430,115.340,81.620,69.300,68.970,86.850,106.480,119.890,59.300,42.400,30.480,112.250,49.620,92.390,47.660,140.760,109.150,152.790,75.450,178.060,82.240,34.870,66.250,142.410,164.250,106.240,161.340,82.460
27.898,59.430,138.980,114.860,80.580,69.450,68.680,86.740,105.390,120.290,58.840,42.120,30.390,112.390,49.720,91.910,46.940,138.700,108.460,151.950,75.000,176.580,81.110,34.520,65.450,140.750,165.730,105.620,160.800,81.930
27.457,59.210,137.830,115.030,80.650,69.630,68.380,86.600,105.390,120.180,58.430,42.050,30.320,111.720,49.730,93.370,46.870,135.220,108.350,152.370,74.140,176.210,81.270,34.600,65.330,140.020,166.830,105.720,159.780,80.780
27.210,58.710,137.710,115.110,80.360,69.160,67.760,85.080,104.780,120.910,58.820,42.030,30.190,111.040,49.960,92.450,47.080,135.400,108.250,152.430,74.370,175.920,82.310,33.930,65.510,139.540,166.480,104.670,159.390,80.350
27.602,60.420,141.930,116.660,82.510,69.780,69.880,86.560,106.850,123.750,60.050,41.690,30.940,112.820,50.910,94.430,47.460,139.210,111.250,155.720,76.300,181.480,83.750,33.610,67.000,143.030,169.740,105.360,160.950,81.450
27.765,60.470,142.900,117.050,82.880,69.790,70.030,87.460,107.290,124.250,60.510,42.460,31.000,114.110,51.080,94.380,47.650,138.450,110.620,155.170,76.550,181.920,84.680,34.690,67.070,142.200,171.030,108.010,160.290,80.090
27.720,60.170,141.900,120.310,83.240,71.100,73.250,85.930,107.640,126.020,64.180,42.880,31.360,114.980,51.120,94.640,47.860,146.420,112.360,154.810,75.900,192.630,91.200,34.740,68.740,145.090,170.390,106.940,161.610,81.540
26.948,58.700,146.130,119.540,81.870,71.390,76.650,82.960,107.790,129.030,64.960,42.270,31.000,114.510,50.390,94.960,46.690,151.570,113.190,160.220,73.630,200.870,93.450,34.750,70.110,147.690,174.280,109.620,162.450,80.870
27.108,59.020,146.420,118.470,81.880,71.230,76.690,83.580,106.640,129.850,63.950,40.940,31.360,114.220,50.770,97.680,46.690,149.040,113.250,161.270,74.590,203.940,93.010,34.500,70.500,148.520,175.080,110.280,160.950,81.050
26.427,58.120,152.280,116.600,78.380,70.490,79.510,83.000,106.590,127.670,63.530,41.030,31.370,117.860,50.210,97.920,46.180,146.420,113.040,158.210,72.760,209.180,94.170,34.610,72.420,149.990,172.910,112.180,160.380,81.760
26.777,58.870,152.230,116.320,78.570,71.420,79.360,83.620,108.960,124.400,63.650,41.170,31.700,118.320,50.130,97.700,47.370,147.060,113.120,158.670,74.020,211.190,94.440,34.480,72.470,148.110,174.240,111.850,159.510,83.280
27.497,59.650,151.500,116.360,80.080,71.390,77.400,83.190,108.350,125.330,62.630,41.440,31.570,119.210,50.680,99.120,47.930,147.230,112.270,159.290,73.310,206.260,93.350,34.910,71.680,146.440,172.010,111.350,159.540,83.190
27.488,60.640,150.770,116.570,81.070,69.190,78.020,83.070,108.120,128.930,62.700,41.260,30.050,119.450,51.590,99.370,47.840,147.360,113.100,159.800,75.190,209.630,92.780,34.840,71.780,145.330,172.770,111.180,160.080,83.990
27.515,60.350,149.450,115.360,80.820,68.540,77.710,82.000,109.200,128.330,61.870,41.120,30.180,120.000,51.100,98.240,48.070,145.230,112.090,160.390,77.770,210.350,92.340,35.020,71.000,146.350,172.960,111.820,159.690,83.270
27.933,60.860,150.410,115.000,81.690,69.370,78.050,82.640,110.180,128.220,62.300,40.910,30.050,119.500,51.280,97.630,48.310,145.550,112.210,162.770,76.150,211.080,92.900,34.950,71.540,147.020,171.520,111.840,162.000,84.420
27.950,61.120,152.260,112.740,79.930,70.120,78.530,82.760,110.620,130.980,61.700,41.360,29.890,119.690,51.710,97.710,49.490,144.330,112.520,162.670,75.570,211.110,93.620,34.980,71.720,149.520,171.910,112.400,162.990,83.920
27.808,60.400,153.540,113.070,79.570,70.830,78.860,82.680,111.000,131.210,61.640,41.370,29.710,120.140,51.340,98.260,50.230,145.030,113.830,161.980,73.950,212.310,96.180,35.480,72.880,149.740,172.250,113.070,162.210,84.050
27.808,60.400,153.540,113.070,79.570,70.830,78.860,82.680,111.000,131.210,61.640,41.370,29.710,120.140,51.340,98.260,50.230,145.030,113.830,161.980,73.950,212.310,96.180,35.480,72.880,149.740,172.250,113.070,162.210,84.050
27.948,60.530,152.810,114.130,80.130,71.230,78.830,83.460,111.000,131.570,62.210,41.120,30.090,120.660,51.520,98.820,50.670,145.430,114.170,163.140,73.730,211.380,95.810,35.200,72.860,150.040,173.490,113.450,162.540,84.430
27.892,60.610,152.110,113.130,79.080,71.190,78.320,83.070,110.500,130.640,61.800,41.530,29.920,121.820,51.010,98.970,51.120,145.070,113.850,164.520,72.930,210.350,94.900,35.440,72.130,149.770,172.500,113.810,162.960,85.350
27.865,61.090,157.590,112.480,79.150,71.370,78.920,82.890,109.340,129.620,62.190,41.750,29.830,120.680,50.630,99.670,50.960,146.000,113.340,163.530,72.930,211.750,94.040,35.510,71.490,151.640,172.770,113.700,161.970,85.530
27.630,60.260,158.320,111.300,77.320,70.430,80.170,82.460,111.560,129.400,61.190,41.150,29.820,119.270,50.070,99.120,49.900,144.070,113.940,162.220,72.000,219.290,95.560,35.310,72.040,150.560,171.740,113.350,167.160,84.730
