AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
127.790,236.940,334.650,159.320,216.630,131.370,150.500,124.290,102.050,261.620,72.380,48.990,45.920,208.250,137.650,194.980,55.360,227.040,206.220,120.740,217.540,329.920,219.760,62.880,138.710,224.390,176.410,150.390,73.530,47.850
125.120,233.870,334.640,159.020,215.770,130.110,150.010,123.900,102.440,260.290,72.850,49.900,45.515,208.670,137.020,193.940,54.980,225.690,206.580,120.330,213.470,330.940,215.820,61.240,139.250,223.140,177.110,149.120,72.980,47.440
122.060,227.560,332.870,156.220,214.850,127.590,152.910,123.160,103.590,257.360,73.300,50.100,45.130,205.820,134.260,192.260,55.380,223.940,207.010,122.360,206.000,334.430,214.910,59.900,142.590,228.560,178.060,150.710,74.580,47.630
120.130,226.730,333.810,153.070,211.500,127.530,150.560,122.150,104.500,250.930,72.170,49.980,44.560,204.840,132.040,188.030,54.800,221.910,202.940,120.110,205.330,329.290,212.770,58.330,142.680,224.710,177.630,149.020,72.660,46.860
121.420,231.600,347.100,156.100,215.410,129.120,150.910,125.980,109.000,253.520,73.130,49.940,46.250,207.370,133.350,189.990,56.000,227.730,206.580,122.830,210.760,327.370,220.160,60.740,147.330,223.220,180.800,152.360,74.030,47.200
116.360,227.390,350.170,157.400,220.270,127.880,152.910,127.310,109.750,259.030,74.170,50.790,47.510,209.110,134.560,201.910,56.790,227.810,207.700,124.810,207.720,334.190,221.580,59.850,150.270,224.030,183.770,155.750,75.200,48.480
121.085,233.780,351.980,157.700,220.360,128.890,151.830,126.180,109.500,264.960,74.140,51.640,47.890,208.550,135.950,194.510,56.200,228.990,207.610,124.180,211.530,330.590,216.800,62.670,145.100,230.610,181.180,153.820,75.640,48.460
119.980,232.420,349.600,159.150,223.170,132.180,155.130,127.340,111.370,266.240,74.760,50.860,48.290,213.310,137.590,195.060,57.080,229.960,212.910,127.870,211.960,342.020,221.060,62.250,146.750,245.340,184.510,155.380,76.690,50.520
121.960,237.130,353.100,159.140,226.150,132.130,154.320,126.910,111.190,268.850,74.630,51.440,48.800,211.570,141.190,196.750,55.510,231.170,212.500,127.140,215.950,342.100,219.760,63.310,147.750,252.000,184.570,155.090,76.890,51.520
121.030,235.750,356.020,159.600,224.360,134.120,156.150,128.140,111.560,273.100,74.600,50.880,48.820,212.340,140.450,197.160,55.630,230.360,214.380,127.610,212.210,348.810,229.000,62.900,148.540,269.190,184.920,157.270,77.060,53.210
123.990,234.810,353.880,160.420,223.270,133.430,155.370,128.560,110.250,278.540,76.230,50.360,49.410,220.460,144.940,196.760,55.640,235.960,216.200,128.580,212.800,346.050,230.740,63.790,146.990,265.630,189.480,157.340,76.710,55.050
125.570,237.710,354.600,161.370,224.700,133.390,153.510,128.940,107.640,282.080,76.810,51.030,49.670,219.860,144.650,194.240,55.640,240.320,211.810,128.240,214.480,341.710,226.460,64.780,143.300,255.210,186.850,156.470,76.690,54.710
124.760,237.040,352.180,160.770,223.020,132.280,155.090,128.420,108.030,280.030,77.300,51.220,49.420,224.110,144.820,195.240,55.750,244.270,213.030,129.030,213.120,344.950,233.630,65.780,144.680,263.590,188.300,157.920,78.380,54.100
120.530,230.720,362.050,160.470,220.660,130.010,157.650,128.700,104.120,283.160,77.270,51.240,48.800,222.900,143.170,192.280,56.310,244.420,215.020,130.060,209.480,348.000,230.680,63.725,142.580,256.060,191.000,156.830,78.370,52.700
119.990,230.350,365.580,160.040,206.900,131.740,155.140,128.010,103.380,289.100,77.510,50.570,48.980,222.440,137.490,191.140,56.240,245.940,212.910,128.900,212.200,344.200,225.290,63.760,140.710,255.820,188.710,149.300,77.100,52.540
123.390,235.990,366.860,160.500,208.000,132.370,150.970,130.180,102.540,288.940,77.510,50.810,50.300,225.070,138.270,192.860,56.590,249.690,212.130,130.550,215.170,339.330,226.020,65.630,139.950,251.230,189.470,147.590,77.560,53.110
122.540,237.580,368.500,160.350,208.150,133.940,149.460,132.600,101.970,289.980,76.270,51.000,50.010,224.370,137.120,188.730,56.910,245.040,208.590,130.460,215.000,331.770,218.250,63.480,136.080,241.250,188.330,147.000,75.320,52.030
120.090,235.460,370.600,161.910,208.070,133.110,150.620,132.560,104.700,292.750,76.240,51.390,49.650,224.050,133.160,184.720,57.010,245.470,212.220,130.620,209.530,328.650,221.230,62.040,138.420,239.240,190.690,149.280,76.680,51.780
120.590,232.340,371.090,161.970,207.970,134.010,152.550,133.480,105.070,297.180,76.070,51.520,50.510,224.200,128.640,186.910,57.380,246.250,213.880,133.070,205.440,330.550,224.250,62.020,142.280,247.190,193.100,152.780,77.180,51.710
121.210,236.480,376.480,164.930,213.530,135.130,155.090,135.450,107.480,303.810,77.390,52.020,52.570,225.210,132.990,185.920,58.180,252.860,218.530,136.380,209.090,327.390,229.500,64.870,143.730,244.870,194.880,153.640,78.470,52.030
121.390,235.240,379.060,166.040,214.510,136.670,152.680,137.570,106.920,302.200,78.300,53.040,52.520,227.350,133.490,184.850,58.830,254.960,218.880,135.860,210.770,325.730,230.220,64.500,142.370,250.520,195.740,153.850,78.100,52.850
119.900,231.850,373.560,165.010,211.900,135.740,154.480,135.450,105.930,304.820,76.960,53.850,51.770,224.980,132.950,185.530,58.590,249.750,218.090,134.720,210.000,332.010,233.080,63.770,143.490,252.010,194.640,154.030,78.320,52.980
122.150,235.770,372.070,164.350,211.730,135.830,152.230,135.430,104.790,305.250,77.090,53.150,51.710,224.140,132.890,184.520,58.150,248.810,217.070,133.260,211.870,327.000,231.870,64.000,141.440,254.720,192.680,150.400,77.280,54.900
