AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
41.945,94.260,235.220,140.020,125.720,105.520,116.870,85.850,125.570,199.900,59.860,47.590,41.700,171.900,67.650,110.490,54.300,185.560,159.650,162.400,112.740,272.230,162.240,47.650,100.000,356.940,247.940,150.000,220.500,76.060
40.125,91.780,231.880,137.680,120.910,104.480,114.280,84.250,118.580,193.970,58.560,47.450,40.930,169.380,67.220,108.700,52.980,187.010,156.650,159.030,110.780,260.040,157.490,46.150,96.680,348.910,245.170,147.950,212.670,73.560
39.123,88.000,220.020,130.390,116.270,100.090,108.800,81.060,112.620,183.110,56.400,46.730,38.780,163.850,64.390,104.700,50.500,174.750,150.170,152.530,107.650,249.110,151.080,44.520,92.010,328.880,231.440,141.520,203.520,70.430
40.758,91.330,225.180,131.830,119.970,100.900,112.110,82.380,117.180,191.040,55.460,44.890,40.170,165.180,65.220,106.170,50.830,176.650,151.400,155.340,109.570,258.700,156.410,44.910,94.180,340.910,233.630,140.850,215.670,71.790
39.885,89.610,225.820,131.420,119.650,102.850,112.870,81.840,115.290,191.290,55.880,44.670,40.340,165.710,65.630,104.760,51.010,177.470,151.190,153.850,110.050,257.100,154.340,45.200,93.610,348.120,233.190,142.140,211.800,71.530
38.788,85.010,216.460,126.360,113.860,100.020,107.880,80.220,112.300,181.220,54.730,44.560,38.770,158.970,62.490,101.350,49.040,173.120,146.020,147.590,104.030,246.350,145.990,42.750,88.340,329.660,222.890,135.010,204.630,68.220
39.102,88.180,220.960,129.530,116.320,99.370,110.040,79.920,113.500,184.120,54.870,43.100,39.530,160.800,65.490,103.090,49.880,173.460,147.900,149.510,106.980,249.300,149.210,43.950,91.720,332.830,225.210,137.080,208.440,68.460
40.678,89.130,225.690,130.270,118.470,99.550,111.740,81.330,113.980,184.060,55.430,43.130,40.600,163.900,65.980,103.390,50.110,174.870,149.470,151.400,108.550,253.160,152.290,44.830,94.700,343.800,229.190,138.140,215.520,68.460
41.085,89.830,226.640,129.960,118.350,100.980,112.430,81.500,113.290,183.720,54.900,43.970,41.230,162.400,65.870,104.120,50.080,175.940,148.500,150.750,107.690,255.530,153.970,44.460,94.560,343.160,231.360,138.580,212.250,68.290
41.843,90.810,228.780,129.670,120.830,101.700,115.030,80.680,113.630,184.690,54.900,44.190,42.090,159.990,67.960,104.600,49.510,179.520,150.380,154.760,109.020,262.580,158.060,45.380,96.230,344.850,232.000,140.600,213.990,68.490
43.248,92.660,226.020,131.230,122.280,103.230,115.510,82.410,112.530,185.270,55.990,44.100,44.080,160.780,68.290,105.180,49.740,183.600,153.420,156.010,113.120,267.680,159.980,45.920,96.560,356.460,234.870,140.880,215.550,69.780
43.108,92.000,229.370,133.150,121.850,104.780,114.680,82.600,112.140,186.970,56.290,44.780,44.330,157.790,68.300,106.530,50.150,183.550,154.030,156.180,112.860,267.620,156.290,45.560,96.790,355.040,236.670,141.160,215.850,70.920
43.108,92.000,229.370,133.150,121.850,104.780,114.680,82.600,112.140,186.970,56.290,44.780,44.330,157.790,68.300,106.530,50.150,183.550,154.030,156.180,112.860,267.620,156.290,45.560,96.790,355.040,236.670,141.160,215.850,70.920
42.962,92.720,226.660,130.870,122.010,94.110,114.710,81.340,110.980,186.710,54.980,44.980,44.060,157.160,67.490,105.980,48.920,182.980,154.340,155.160,114.350,264.890,155.560,46.320,97.190,353.350,235.070,139.070,214.860,70.910
42.767,91.490,225.130,129.910,120.430,91.520,115.190,80.240,109.060,183.060,54.550,43.990,43.310,158.640,67.050,105.050,47.960,182.430,154.050,153.960,114.480,263.400,155.230,45.940,97.500,352.370,232.180,138.540,212.880,69.630
43.125,91.730,227.090,129.910,120.380,92.770,114.980,80.840,109.890,185.470,54.570,43.340,42.940,160.660,67.130,105.240,47.870,182.450,153.310,153.180,113.000,261.430,158.860,45.800,97.350,355.920,236.000,137.640,215.790,69.670
43.875,94.060,230.160,132.020,122.930,92.890,117.310,81.050,112.590,188.350,54.870,43.520,44.000,163.060,68.160,107.250,48.290,186.670,155.120,155.520,114.960,266.770,162.410,47.730,98.800,356.660,237.020,139.740,219.780,70.360
44.742,95.420,234.060,132.070,124.590,93.120,118.770,81.630,114.600,188.460,56.060,44.040,45.360,163.580,69.650,109.810,49.090,188.500,156.500,158.580,116.650,271.260,163.690,49.110,101.640,363.480,244.140,142.580,222.180,70.600
44.597,94.200,232.520,131.670,123.370,91.520,117.360,80.540,113.610,184.980,54.720,44.030,45.040,160.660,68.030,104.870,48.040,185.790,153.920,156.550,116.470,267.930,161.260,49.910,99.580,364.640,240.780,141.540,217.080,69.140
44.530,93.770,226.160,129.880,122.940,90.010,115.500,78.520,111.920,182.270,54.220,43.620,44.780,157.740,67.030,103.160,47.740,183.770,151.110,155.830,116.250,262.930,154.630,49.290,97.510,362.210,235.510,139.000,210.900,68.890
