AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
148.960,329.370,454.110,163.020,212.460,149.790,169.800,142.640,114.530,366.480,87.840,56.370,56.100,250.580,166.330,170.190,52.950,209.790,219.760,126.280,302.760,416.700,205.380,49.550,174.210,214.580,179.580,160.110,71.230,47.320
150.020,333.130,452.040,165.590,209.140,149.720,170.470,144.060,113.830,367.290,89.020,56.170,57.620,249.240,167.830,169.830,52.570,214.260,221.190,126.180,302.950,423.850,207.120,49.860,173.170,212.770,181.970,158.820,77.490,47.750
151.490,334.000,457.330,165.060,208.100,150.180,170.530,145.050,113.010,368.970,88.680,56.100,57.650,250.400,172.500,170.080,52.940,218.130,222.800,127.130,302.890,417.900,203.550,50.390,172.610,213.380,182.230,160.250,80.150,49.230
150.960,336.440,456.760,164.600,208.780,151.280,168.290,145.320,113.510,372.180,90.540,56.290,57.120,253.460,175.440,170.280,51.850,214.930,222.490,120.850,308.040,408.070,203.590,50.310,172.530,213.030,180.610,156.500,79.510,49.510
151.280,336.060,455.810,163.430,216.670,150.230,168.050,146.040,114.740,368.400,81.610,56.600,57.070,254.710,177.510,175.630,52.240,213.770,226.060,123.610,307.250,407.080,205.880,50.920,176.690,224.460,181.800,159.600,80.400,50.200
150.440,336.990,462.620,162.870,220.490,149.270,169.060,144.950,115.150,368.590,82.680,56.840,57.000,253.100,171.850,176.870,52.330,211.370,225.730,124.540,309.960,408.340,214.250,51.550,180.050,222.680,181.540,158.700,79.520,49.900
150.810,335.950,464.350,162.510,213.390,149.790,167.780,145.390,116.000,370.650,82.720,56.330,57.440,252.650,173.820,175.110,52.240,211.710,227.750,120.850,309.710,405.350,209.810,51.200,179.860,220.790,181.330,157.400,81.020,49.100
147.920,330.800,459.900,164.270,215.560,148.440,167.620,146.820,114.150,368.580,84.010,56.490,57.770,253.130,168.260,174.450,52.600,213.210,225.410,120.220,299.670,399.120,206.670,50.760,181.390,218.500,182.420,158.220,79.970,48.970
147.870,332.430,457.390,163.060,210.420,148.500,167.610,146.400,114.160,367.630,84.020,56.720,56.760,250.160,166.970,162.110,52.450,211.560,221.010,120.270,302.980,402.340,208.530,50.530,181.300,219.380,180.210,157.830,80.980,49.940
149.990,336.720,458.990,165.010,212.090,147.760,166.860,146.560,114.230,372.630,84.000,56.740,56.820,250.670,169.090,159.630,52.340,211.390,222.390,118.960,306.650,404.910,209.270,50.310,181.890,220.960,183.660,157.420,80.720,49.540
150.000,336.070,450.800,163.520,212.300,146.910,166.560,147.400,116.820,371.080,83.690,56.610,57.270,252.940,168.850,158.430,52.400,207.400,222.470,118.870,305.490,404.810,207.710,50.320,183.130,233.090,183.310,158.060,78.770,49.220
151.000,339.510,449.620,162.670,215.180,143.170,165.360,147.190,117.280,392.330,84.110,56.620,57.000,252.460,171.830,158.830,52.060,205.390,221.370,118.460,307.090,403.090,205.430,50.610,180.920,225.800,183.370,158.990,77.590,48.570
153.490,339.120,448.950,163.280,205.060,141.940,164.470,147.100,115.420,394.850,82.600,56.220,56.760,252.690,171.740,157.330,51.730,205.820,220.490,118.060,308.020,391.550,202.980,50.230,179.610,226.620,183.340,156.420,79.290,47.810
157.870,341.270,449.470,162.400,203.330,143.160,163.050,147.120,114.450,405.850,83.050,55.910,53.630,253.480,171.350,155.580,51.240,204.020,220.700,116.660,302.990,391.370,201.420,49.680,176.210,227.250,178.770,156.030,79.520,47.820
160.550,343.110,440.000,162.890,200.860,142.390,160.920,146.820,111.910,408.690,80.700,55.410,53.250,251.950,174.880,154.000,50.860,206.080,218.490,116.050,301.170,387.390,200.440,49.520,173.540,214.130,179.230,152.530,80.020,46.980
161.020,339.830,437.540,159.700,195.580,144.780,164.350,147.800,113.910,408.790,81.640,55.130,54.600,253.480,174.240,154.160,51.540,202.730,218.140,116.470,296.840,396.160,202.380,49.830,170.900,209.900,179.660,156.870,79.220,47.320
161.410,337.680,447.130,160.690,198.490,145.810,168.280,149.440,116.300,408.370,82.800,55.470,55.300,255.650,172.150,151.030,51.750,204.530,216.000,116.790,291.420,406.340,205.330,49.100,170.850,209.130,179.460,160.260,79.510,47.390
161.940,337.910,450.160,160.240,203.250,146.540,166.960,148.660,117.190,412.110,82.280,55.880,55.540,257.110,172.030,151.340,51.660,203.970,212.210,116.730,289.170,399.190,207.070,49.760,171.610,210.600,177.630,158.970,78.700,46.620
161.940,337.910,450.160,160.240,203.250,146.540,166.960,148.660,117.190,412.110,82.280,55.880,55.540,257.110,172.030,151.340,51.660,203.970,212.210,116.730,289.170,399.190,207.070,49.760,171.610,210.600,177.630,158.970,78.700,46.620
156.810,329.680,439.910,159.200,197.650,144.900,161.930,147.470,114.510,402.700,79.160,55.430,54.670,250.010,168.020,148.110,51.800,201.090,208.210,115.810,284.210,389.390,198.730,48.780,156.820,199.210,175.520,153.660,76.960,45.900
160.240,336.630,452.000,159.750,196.290,142.630,161.230,149.020,114.850,406.820,74.890,53.730,55.760,250.300,169.870,147.810,51.660,203.470,207.660,118.500,296.740,386.540,195.920,50.000,157.860,198.500,176.230,152.400,77.040,46.080
165.300,330.590,444.220,155.930,193.770,140.630,158.830,144.580,112.870,400.610,74.910,54.580,54.840,244.600,169.240,144.900,50.270,198.880,202.240,117.100,284.960,380.990,193.350,49.200,152.300,197.850,170.040,146.950,73.960,44.800
