AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
189.460,328.660,476.240,160.480,248.110,161.570,146.820,154.510,164.300,333.080,109.840,59.310,57.840,280.940,102.360,81.640,34.860,256.710,188.390,147.940,221.530,327.400,286.250,36.610,159.620,223.400,106.950,162.300,77.970,23.430
189.460,328.660,476.240,160.480,248.110,161.570,146.820,154.510,164.300,333.080,109.840,59.310,57.840,280.940,102.360,81.640,34.860,256.710,188.390,147.940,221.530,327.400,286.250,36.610,159.620,223.400,106.950,162.300,77.970,23.430
189.700,333.550,480.810,160.680,245.340,160.270,145.200,152.440,166.460,327.780,107.510,58.820,57.260,279.160,100.320,81.190,34.300,254.010,185.700,148.130,218.690,323.750,281.630,36.710,160.000,222.570,106.850,160.390,75.390,22.730
182.910,332.880,476.940,158.010,246.160,161.470,144.960,152.140,166.630,326.000,106.490,58.780,57.160,275.440,100.180,80.980,34.180,249.010,184.510,148.060,221.620,321.130,282.900,36.980,158.000,217.950,106.370,160.610,75.960,22.640
177.560,329.910,484.810,160.030,247.140,163.470,143.720,153.590,166.640,328.420,107.940,58.330,56.790,278.330,97.930,80.570,33.810,254.390,184.120,147.520,222.530,321.960,281.430,38.180,156.780,216.050,105.950,160.670,75.560,22.040
178.180,334.270,480.770,160.560,247.290,163.770,143.830,152.930,167.210,328.710,109.050,58.330,56.670,279.220,97.670,81.580,33.450,259.430,184.520,147.680,224.760,325.520,282.280,38.010,157.430,211.270,106.240,159.890,75.410,21.990
179.360,337.940,479.380,162.660,247.220,164.340,144.460,154.750,163.760,328.370,108.600,58.880,56.840,279.760,96.790,82.520,33.940,261.720,186.210,148.380,225.310,324.650,282.050,38.590,157.830,211.010,107.890,161.130,75.430,21.430
176.300,331.770,479.900,163.580,247.300,164.520,146.340,152.030,166.810,326.280,109.020,58.300,56.390,280.710,96.300,83.680,34.040,260.310,189.210,146.300,221.660,330.900,281.810,38.860,158.500,210.650,107.160,162.770,75.190,21.720
174.210,336.060,479.840,163.990,247.830,164.560,146.410,153.090,166.200,325.880,107.810,58.440,56.280,281.770,96.130,83.480,33.860,257.230,191.590,146.550,218.800,334.980,275.920,38.710,159.140,208.400,101.050,163.130,74.180,21.900
175.740,338.700,483.600,163.740,241.500,165.250,149.250,154.770,167.230,329.630,108.240,58.460,56.370,284.760,97.190,84.480,34.040,262.300,193.560,147.350,218.780,344.570,282.560,38.670,161.780,209.050,102.320,165.960,75.170,22.480
175.010,330.220,486.700,161.450,241.070,164.640,148.810,153.470,166.500,321.400,107.520,57.940,56.040,278.230,96.260,85.580,33.790,260.720,193.040,145.990,214.610,342.540,279.150,37.880,163.750,208.110,101.060,164.800,74.560,22.420
177.970,329.060,486.060,162.470,244.660,163.420,149.120,154.050,167.220,317.260,107.820,58.300,56.110,277.720,95.510,85.020,33.530,263.150,194.460,145.090,215.000,343.320,280.940,37.990,159.630,205.120,101.040,166.850,74.780,22.190
179.070,328.650,480.660,162.200,243.560,163.380,148.930,153.600,167.200,314.610,107.360,58.180,55.840,278.130,94.620,81.940,33.400,264.310,195.350,146.520,215.700,341.890,279.670,36.340,159.350,204.480,100.230,167.190,74.470,22.030
175.490,320.770,492.130,162.910,241.860,163.910,148.300,153.470,166.690,310.860,107.310,58.440,55.500,277.200,94.040,82.560,33.600,271.460,194.440,149.830,213.030,336.700,278.610,34.690,157.230,202.370,98.990,168.940,74.000,21.840
173.930,319.530,501.140,161.660,236.610,161.920,147.140,152.140,165.190,306.760,106.730,57.540,53.340,271.220,91.590,82.730,33.290,269.410,191.430,147.380,208.610,330.240,272.030,34.650,154.710,199.950,97.490,168.610,72.860,21.450
174.790,317.010,506.100,160.500,235.080,162.350,145.730,151.580,166.280,305.730,106.340,57.600,53.570,272.220,90.850,81.250,33.280,267.700,189.780,146.910,206.430,327.890,273.060,34.180,153.080,197.710,97.040,167.840,72.840,21.120
176.080,317.540,510.280,160.260,233.360,163.070,146.450,150.660,168.710,306.490,105.840,57.000,53.480,269.780,90.600,81.010,33.160,266.860,191.860,146.480,206.340,328.840,274.270,34.290,153.230,198.780,94.790,167.840,73.360,21.340
171.960,312.140,505.450,159.020,229.650,162.500,144.930,149.320,167.800,302.540,105.390,56.530,52.710,267.720,90.170,80.050,32.990,269.040,187.890,143.240,202.490,323.820,269.520,33.830,151.120,195.640,93.880,167.960,72.780,21.130
170.430,312.790,503.730,157.110,229.500,161.720,145.780,147.340,171.040,301.820,103.940,55.950,53.200,263.640,89.420,79.900,32.400,268.980,187.880,143.170,202.730,321.950,272.710,34.610,149.900,195.460,93.460,167.920,73.470,21.020
170.690,313.640,510.100,156.880,231.660,162.540,147.590,146.340,170.590,303.490,104.300,55.810,53.880,265.590,89.630,80.130,32.550,270.820,187.110,141.580,203.200,325.200,276.240,35.180,150.230,190.430,93.260,167.620,74.540,20.900
171.210,315.750,504.190,155.750,230.010,159.930,145.020,145.860,168.620,302.160,102.950,55.980,53.760,263.440,95.620,81.050,32.410,268.760,184.740,140.300,202.780,323.570,273.000,35.550,149.190,191.680,93.620,163.310,74.590,22.240
