7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T
1389.800,8768.000,2257.000,421.700,6696.000,2921.000,72590,2855.500,27880,14190,3518.000,19965,2370.500,2964.500,2541.500,3291.000,4073.000,1678.500,4918.000,1589.333,2524.500,2089.000,3257.000,1325.000,22250,1453.000,12380,3475.000,2000.500,13300
1389.800,8768.000,2257.000,421.700,6696.000,2921.000,72590,2855.500,27880,14190,3518.000,19965,2370.500,2964.500,2541.500,3291.000,4073.000,1678.500,4918.000,1589.333,2524.500,2089.000,3257.000,1325.000,22250,1453.000,12380,3475.000,2000.500,13300
1395.200,8903.000,2259.500,422.200,6535.000,2909.500,74380,2988.500,27910,14680,3577.000,20505,2401.000,2965.500,2552.500,3371.000,4314.000,1714.000,4882.000,1601.667,2552.000,2089.500,3263.000,1341.000,22615,1515.000,12880,3482.000,2031.500,13415
1396.800,9229.000,2288.000,421.800,6870.000,2934.500,74400,3194.000,29050,14540,3562.000,21135,2383.500,2921.500,2570.500,3512.000,4612.000,1684.500,4864.000,1596.000,2526.000,2062.500,3233.000,1322.000,22580,1555.500,13390,3435.000,2159.000,13440
1403.800,9145.000,2294.500,426.800,6722.000,2990.000,75480,3185.000,29030,14640,3564.000,22285,2389.500,2957.000,2568.000,3463.000,4429.000,1706.000,4882.000,1598.667,2589.500,2051.500,3240.000,1341.000,22715,1565.500,13300,3493.000,2138.000,13255
1434.600,9220.000,2406.000,428.000,7083.000,3028.000,78310,3344.000,29935,15100,3591.000,22530,2414.000,2956.000,2605.000,3475.000,4473.000,1723.000,5013.000,1632.000,2833.500,2071.000,3143.000,1346.000,22900,1581.000,13610,3541.000,2227.000,12865
1453.400,8920.000,2433.000,445.900,6748.000,3050.000,76840,3337.000,29470,15180,3880.000,22140,2481.500,3085.000,2644.500,3548.000,4537.000,1793.000,5079.000,1771.667,2927.500,2088.000,3417.000,1406.000,23350,1583.500,13400,3656.000,2217.000,14775
1500.600,9040.000,2468.500,459.000,6581.000,3092.000,79150,3474.000,29840,15160,4080.000,23225,2547.500,3165.000,2725.000,3624.000,4671.000,1829.000,5207.000,1840.000,2994.500,2133.500,3454.000,1444.500,23935,1632.000,13250,3715.000,2284.000,14985
1487.000,9160.000,2518.500,451.000,6679.000,3162.000,80620,3496.000,30220,15470,4019.000,23545,2509.500,3140.000,2709.000,3588.000,4622.000,1812.000,5182.000,1767.000,2948.000,2145.500,3408.000,1427.000,24710,1642.000,13410,3757.000,2284.000,14485
1463.200,9326.000,2476.000,445.600,6667.000,3105.000,83430,3455.000,31030,15230,3892.000,23470,2490.500,3071.000,2689.500,3600.000,4584.000,1781.000,5140.000,1703.000,2914.000,2127.000,3316.000,1384.000,23765,1618.500,13185,3567.000,2225.500,13950
