7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T
1021.400,3007.000,2406.000,459.900,2863.500,3193.000,27360,855.167,8679,6050,2087.000,8442,1797.000,2948.000,1244.500,4438.000,1243.333,1219.000,3550.000,1138.333,2567.000,4124.000,4264.000,1483.000,16390,1603.500,3714,3317.000,951.250,18080
1025.400,3038.000,2475.500,455.300,2896.000,3295.000,27705,854.000,8552,6076,2105.000,8486,1824.000,2929.500,1264.500,4482.000,1250.000,1239.500,3559.000,1144.667,2612.000,4315.000,4211.000,1464.000,16340,1624.000,3805,3302.000,940.000,18080
1030.600,3036.000,2468.500,450.000,2864.000,3277.000,26540,856.500,8550,6069,2064.500,8440,1815.500,2887.500,1273.000,4469.000,1231.667,1236.000,3516.000,1131.667,2583.000,4320.000,4242.000,1470.000,16050,1617.000,3769,3330.000,938.750,18115
1012.800,3029.000,2522.000,433.800,2806.500,3264.000,25900,849.500,8426,5967,2042.000,8195,1783.000,2819.000,1243.500,4384.000,1221.667,1212.000,3359.000,1108.333,2465.500,4284.000,4149.000,1431.000,15600,1592.000,3558,3179.000,912.500,18090
1014.600,3034.000,2487.000,434.200,2765.000,3199.000,26030,853.000,8332,5921,2015.500,8098,1767.000,2819.000,1244.000,4398.000,1238.333,1206.000,3350.000,1103.333,2462.500,4309.000,4145.000,1437.000,15500,1587.000,3487,3159.000,887.500,18245
1011.000,3013.000,2414.500,428.700,2699.500,3134.000,25445,849.167,8490,5901,2016.500,8029,1748.000,2775.000,1226.000,4253.000,1226.667,1188.000,3399.000,1084.000,2476.500,4289.000,4078.000,1420.000,15500,1603.500,3437,3140.000,856.250,18065
1060.200,3133.000,2457.000,446.500,2839.000,3165.000,26845,879.333,8770,6077,2099.500,8507,1846.500,2851.000,1272.500,4383.000,1266.667,1224.000,3536.000,1150.000,2576.500,4313.000,4284.000,1463.000,16160,1628.000,3613,3253.000,895.000,18810
1088.600,3141.000,2456.000,472.600,2922.500,3234.000,27800,892.667,8892,6222,2189.500,8689,1860.000,2998.000,1273.500,4426.000,1280.000,1221.000,3657.000,1195.667,2646.000,4358.000,4382.000,1545.000,16795,1667.500,3826,3373.000,931.250,18830
1125.600,3074.000,2435.000,497.600,2935.000,3186.000,28145,894.833,8730,6228,2266.000,8828,1926.000,3128.000,1300.000,4377.000,1266.667,1245.500,3757.000,1214.333,2738.500,4369.000,4527.000,1603.000,17180,1651.500,3904,3428.000,945.000,18800
1129.600,3162.000,2450.000,497.500,2996.500,3191.000,27660,887.667,8965,6305,2246.500,8870,1923.500,3113.000,1316.500,4427.000,1291.667,1249.500,3754.000,1231.667,2700.500,4351.000,4568.000,1595.000,17435,1645.000,3903,3495.000,957.500,19280
1151.800,3179.000,2437.000,518.800,3003.500,3146.000,32660,869.333,8762,6443,2331.000,9067,1940.000,3233.000,1323.500,4375.000,1266.667,1262.000,3880.000,1269.333,2800.000,4270.000,4500.000,1638.000,17005,1608.000,3963,3539.000,962.500,19285
1151.800,3179.000,2437.000,518.800,3003.500,3146.000,32660,869.333,8762,6443,2331.000,9067,1940.000,3233.000,1323.500,4375.000,1266.667,1262.000,3880.000,1269.333,2800.000,4270.000,4500.000,1638.000,17005,1608.000,3963,3539.000,962.500,19285
