7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T
1340.200,4184.000,2552.500,724.500,4575.000,2964.500,33450,841.000,17430,10095,4016.000,11455,2586.500,4296.000,1824.500,6139.000,1551.667,1647.500,5658.000,1468.333,3350.000,3689.000,4350.000,1973.000,23280,1454.000,8388,5150.000,965.000,19715
1349.400,4219.000,2559.000,727.600,4575.000,2972.500,34170,847.667,17425,10145,4064.500,11535,2614.000,4304.000,1831.500,6219.000,1576.667,1651.000,5683.000,1474.000,3387.000,3710.000,4402.000,1975.000,23695,1479.000,8426,5180.000,975.000,19830
1346.000,4217.000,2595.000,720.900,4622.000,2987.000,33900,832.833,17350,10225,4075.000,11680,2601.500,4297.000,1846.000,6251.000,1581.667,1658.500,5724.000,1495.000,3370.000,3691.000,4396.000,1975.000,23710,1471.500,8293,5145.000,971.250,19790
1356.800,4139.000,2608.000,716.500,4589.000,3011.000,34090,834.833,17280,10115,4051.500,11605,2578.000,4299.000,1835.000,6246.000,1611.667,1642.500,5741.000,1487.333,3388.000,3697.000,4369.000,1972.000,23640,1467.000,8370,5182.000,972.500,19675
1377.800,4151.000,2587.000,734.800,4586.500,2988.000,35230,833.333,17025,10105,4060.500,11560,2610.000,4350.000,1837.500,6185.000,1578.333,1644.000,5740.000,1501.000,3395.000,3690.000,4328.000,1985.000,23900,1456.000,8488,5196.000,983.750,19715
1377.800,4151.000,2587.000,734.800,4586.500,2988.000,35230,833.333,17025,10105,4060.500,11560,2610.000,4350.000,1837.500,6185.000,1578.333,1644.000,5740.000,1501.000,3395.000,3690.000,4328.000,1985.000,23900,1456.000,8488,5196.000,983.750,19715
1400.000,4124.000,2572.000,727.300,4731.000,2978.000,35040,836.500,17350,10120,4096.000,11820,2569.000,4321.000,1834.000,6147.000,1573.333,1627.500,5751.000,1459.667,3405.000,3685.000,4435.000,1980.000,23875,1480.000,8629,5249.000,973.750,19845
1386.400,4100.000,2590.000,728.400,4749.500,2952.500,35090,835.167,17360,10095,4091.500,11805,2562.000,4326.000,1841.000,6148.000,1578.333,1627.000,5717.000,1496.333,3401.000,3687.000,4466.000,1979.000,24310,1478.500,8786,5246.000,973.750,19950
1385.000,4062.000,2610.000,720.900,4920.000,2960.500,34850,823.667,17700,10055,4092.000,11835,2552.000,4307.000,1864.000,6145.000,1676.667,1628.000,5686.000,1489.333,3407.000,3693.000,4427.000,1975.000,24525,1475.500,8871,5248.000,987.500,20090
1379.400,4113.000,2624.500,721.800,4928.500,2986.500,36770,821.167,18000,10180,4162.000,11840,2571.000,4328.000,1868.500,6140.000,1740.000,1637.000,5664.000,1495.667,3387.000,3714.000,4550.000,1978.000,24795,1463.500,8895,5311.000,992.500,20290
1376.200,4160.000,2628.500,732.700,4991.500,3029.000,36130,830.667,17960,10185,4235.500,11950,2594.500,4397.000,1871.000,6212.000,1730.000,1652.500,5673.000,1544.000,3400.000,3782.000,4593.000,2005.000,24975,1467.500,8986,5307.000,996.250,20450
1387.000,4154.000,2637.000,729.700,4941.500,3044.000,36270,842.000,18155,10460,4231.500,12030,2585.500,4386.000,1887.000,6261.000,1746.667,1661.000,5710.000,1549.333,3427.000,3804.000,4576.000,1998.000,25210,1480.000,8959,5353.000,991.250,20490
1397.200,4226.000,2661.000,725.900,4916.500,3058.000,36480,840.333,18215,10570,4270.500,12050,2570.000,4390.000,1888.000,6304.000,1730.000,1661.500,5751.000,1549.000,3432.000,3851.000,4662.000,1993.000,25080,1511.000,8908,5416.000,996.250,20655
1396.000,4225.000,2658.500,733.800,4949.500,3053.000,36550,840.000,18600,10880,4276.000,12020,2591.500,4417.000,1885.500,6335.000,1760.000,1667.000,5760.000,1567.333,3455.000,3876.000,4680.000,1998.000,25035,1512.500,8941,5432.000,1003.750,20695
