7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T
1439.000,5073.000,2620.000,711.600,4278.500,2928.500,49040,1303.333,20780,10995,4251.500,12860,3052.000,4487.000,2200.000,4594.000,1926.667,1995.000,5684.000,1731.667,3730.000,2885.500,4810.000,1962.000,23990,1609.500,6615,4553.000,1017.500,21890
1433.000,5083.000,2589.500,710.200,4245.000,2906.000,49220,1274.667,20740,11235,4321.500,12785,3048.000,4483.000,2144.000,4535.000,1916.667,1987.000,5719.000,1731.000,3641.000,3050.000,4774.000,1967.000,23650,1598.000,6737,4493.000,1005.000,21735
1433.000,5083.000,2589.500,710.200,4245.000,2906.000,49220,1274.667,20740,11235,4321.500,12785,3048.000,4483.000,2144.000,4535.000,1916.667,1987.000,5719.000,1731.000,3641.000,3050.000,4774.000,1967.000,23650,1598.000,6737,4493.000,1005.000,21735
1433.000,5083.000,2589.500,710.200,4245.000,2906.000,49220,1274.667,20740,11235,4321.500,12785,3048.000,4483.000,2144.000,4535.000,1916.667,1987.000,5719.000,1731.000,3641.000,3050.000,4774.000,1967.000,23650,1598.000,6737,4493.000,1005.000,21735
1440.200,5198.000,2619.500,709.000,4230.500,2896.000,48850,1340.000,21015,11125,4297.500,12955,3036.000,4470.000,2146.500,4460.000,1923.333,1979.000,5675.000,1738.333,3619.000,3048.000,4795.000,1970.000,23685,1621.000,6711,4483.000,1010.000,21735
1431.000,5182.000,2642.000,715.000,4244.500,2905.500,48730,1332.667,21055,11090,4290.000,12895,3177.000,4488.000,2083.000,4638.000,1940.000,1923.500,5597.000,1748.333,3630.000,3050.000,4800.000,1982.000,23700,1666.500,6856,4514.000,1008.750,21445
1484.800,5138.000,2636.500,716.800,4277.500,2860.500,48850,1282.000,21100,11080,4324.000,12850,3168.000,4473.000,2033.500,4529.000,1900.000,1935.500,5576.000,1747.333,3547.000,2993.500,4780.000,1976.000,23415,1650.500,6816,4512.000,998.750,21310
1518.400,5109.000,2633.000,719.000,4177.500,2884.000,48650,1278.333,21245,11270,4321.500,13120,3187.000,4492.000,2033.500,4621.000,1923.333,1934.500,5518.000,1749.667,3550.000,2994.000,4762.000,1981.000,23030,1655.500,6793,4511.000,1010.000,21350
1508.600,5177.000,2655.500,723.000,4262.500,2979.500,49030,1305.667,21770,11510,4363.000,13470,3197.000,4520.000,2029.000,4654.000,1960.000,1971.000,5691.000,1769.000,3623.000,3006.000,4806.000,1992.000,23600,1665.000,6789,4469.000,1006.250,21615
1512.000,5289.000,2696.000,724.700,4314.000,2955.000,48590,1297.667,21690,11505,4347.500,13375,3160.000,4553.000,2031.000,4798.000,1956.667,1969.500,5717.000,1768.333,3664.000,3038.000,4839.000,1997.000,24020,1678.000,6745,4492.000,976.250,21730
1502.800,5271.000,2714.500,737.100,4289.500,2967.000,49180,1296.667,21650,11410,4321.500,13250,3187.000,4648.000,2022.000,4695.000,1953.333,1970.000,5725.000,1765.667,3645.000,3053.000,4854.000,2013.000,23820,1670.000,6708,4473.000,972.500,21840
1510.200,5277.000,2670.000,719.700,4197.500,2953.000,48500,1309.667,21495,11390,4260.500,13145,3196.000,4643.000,2030.000,4757.000,1950.000,1976.000,5702.000,1773.333,3640.000,3043.000,4848.000,2015.000,23740,1668.000,6724,4486.000,976.250,21815
1511.000,5390.000,2632.000,728.500,4207.500,2935.500,48600,1379.000,21700,11460,4253.000,13190,3218.000,4707.000,2069.500,4739.000,1960.000,1995.000,5710.000,1776.667,3659.000,3040.000,4809.000,2025.000,23685,1675.500,6810,4508.000,975.000,21840
1514.200,5416.000,2648.500,723.500,4205.500,2935.000,48830,1350.000,21280,11540,4234.500,13070,3229.000,4710.000,2121.500,4690.000,1956.667,2004.500,5827.000,1830.000,3705.000,3025.000,4822.000,2029.000,23980,1675.500,6851,4564.000,973.750,21995
1512.400,5388.000,2646.000,720.300,4206.000,2950.000,49300,1326.000,20865,11530,4213.500,13250,3220.000,4699.000,2134.500,4630.000,1943.333,1999.000,5876.000,1812.333,3689.000,2986.000,4836.000,2013.000,24380,1680.000,6910,4582.000,972.500,22025
1505.400,5282.000,2637.500,718.600,4224.500,2961.500,49570,1308.333,20900,11565,4160.500,13240,3216.000,4687.000,2144.500,4676.000,1953.333,2006.500,5832.000,1779.000,3693.000,2967.500,4827.000,2009.000,24595,1670.000,6969,4595.000,976.250,22050
