7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T
1274.000,1898.000,1295.000,661.000,4140.000,2130.000,38950,631.000,5520,5870,3790.000,6430,2005.000,5090.000,1283.000,5030.000,825.333,1408.000,5120.000,1143.333,4305.000,3460.000,3765.000,2160.000,17170,1222.000,4740,3750.000,851.250,12260
1278.000,1910.000,1290.000,663.000,4320.000,2130.000,38950,643.667,5530,5890,3785.000,6510,2001.000,5090.000,1280.000,5100.000,832.000,1400.000,5120.000,1158.333,4300.000,3465.000,3765.000,2150.000,17140,1234.000,4870,3810.000,840.000,12440
1256.000,1845.000,1277.500,648.000,4250.000,2060.000,38200,629.667,5460,5780,3700.000,6370,1965.000,4995.000,1265.000,5040.000,808.667,1383.000,4990.000,1118.333,4230.000,3430.000,3750.000,2120.000,16680,1196.000,4800,3730.000,820.000,12270
1244.000,1824.000,1290.000,643.000,4330.000,2046.667,37000,613.333,5370,5710,3680.000,6280,1952.000,4970.000,1250.000,4995.000,794.000,1371.000,4900.000,1103.333,4195.000,3440.000,3740.000,2110.000,16360,1192.000,4740,3670.000,802.500,12050
1244.000,1838.000,1287.500,643.000,4355.000,2030.000,37450,609.333,5460,5750,3700.000,6370,1954.000,4995.000,1252.000,5070.000,795.667,1379.000,4915.000,1108.333,4245.000,3415.000,3740.000,2120.000,16530,1196.000,4710,3690.000,813.750,12120
1260.000,1862.000,1302.500,650.000,4450.000,2113.333,38700,622.333,5500,5930,3810.000,6500,1986.000,5050.000,1260.000,5120.000,808.000,1386.000,5100.000,1120.000,4295.000,3500.000,3770.000,2140.000,16950,1218.000,4880,3795.000,838.750,12260
1254.000,1826.000,1302.500,651.000,4450.000,2116.667,38150,629.667,5500,5910,3795.000,6410,1997.000,5030.000,1276.000,5120.000,796.000,1397.000,5140.000,1121.667,4250.000,3525.000,3775.000,2140.000,16920,1210.000,4830,3790.000,845.000,12210
1244.000,1823.000,1317.500,644.000,4530.000,2116.667,37700,626.333,5380,5870,3745.000,6360,1999.000,5000.000,1285.000,5140.000,788.333,1388.000,5120.000,1116.667,4215.000,3530.000,3755.000,2130.000,16780,1204.000,4810,3740.000,825.000,12250
1234.000,1818.000,1360.000,641.000,4480.000,2136.667,37200,614.333,5360,5800,3765.000,6360,1987.000,5020.000,1267.000,5080.000,775.667,1370.000,5050.000,1111.667,4165.000,3515.000,3770.000,2120.000,16680,1184.000,4810,3765.000,805.000,12060
1236.000,1813.000,1337.500,635.000,4450.000,2100.000,38100,615.333,5480,5880,3765.000,6430,1969.000,5030.000,1254.000,5090.000,782.667,1355.000,5100.000,1108.333,4175.000,3525.000,3760.000,2110.000,16910,1188.000,4800,3785.000,813.750,12000
