7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T
1363.200,6276.000,2473.500,668.000,5125.000,2956.000,52370,1444.333,18510,10160,3580.000,13780,3153.000,4364.000,1941.000,4638.000,2166.667,1825.000,5298.000,1745.333,3256.000,2909.000,4562.000,1946.000,21345,1884.000,8128,4069.000,1127.500,22155
1354.600,6278.000,2469.500,670.700,5122.500,2955.000,52200,1456.333,18515,10125,3555.500,13980,3117.000,4349.000,1934.000,4635.000,2163.333,1813.000,5276.000,1741.333,3218.000,2920.000,4542.000,1941.000,21395,1867.000,8045,4017.000,1128.750,22155
1344.200,6234.000,2396.500,667.200,4925.000,2911.000,53850,1427.667,18210,10065,3550.500,13970,3100.000,4329.000,1945.500,4558.000,2160.000,1797.500,5238.000,1733.333,3184.000,2910.000,4499.000,1932.000,21255,1829.000,7960,3999.000,1106.250,22155
1333.400,6288.000,2361.000,670.300,5002.500,2881.000,54280,1417.000,17985,9999,3519.500,13835,3095.000,4329.000,1943.500,4488.000,2173.333,1795.500,5213.000,1698.333,3183.000,2889.000,4500.000,1929.000,21155,1820.000,7880,3971.000,1083.750,21705
1319.200,6230.000,2359.000,668.200,4970.000,2927.500,53900,1446.000,16915,9733,3503.000,13815,3117.000,4311.000,1943.500,4374.000,2176.667,1799.500,5225.000,1699.667,3173.000,2865.500,4553.000,1920.000,20690,1817.500,8001,3946.000,1073.750,21960
1318.800,6245.000,2414.500,672.400,4953.000,2948.000,53990,1458.333,16900,9696,3535.500,14105,3123.000,4334.000,1950.000,4433.000,2193.333,1808.000,5252.000,1723.667,3159.000,2867.000,4567.000,1929.000,20845,1820.000,7941,3954.000,1071.250,21730
1340.000,6335.000,2433.500,674.800,5075.000,2972.500,55270,1521.000,17095,9766,3602.500,14415,3138.000,4330.000,1953.500,4600.000,2213.333,1822.000,5258.000,1707.667,3174.000,2915.000,4634.000,1927.000,21020,1885.500,7901,3971.000,1071.250,21975
1332.200,6352.000,2444.500,666.000,5247.500,3001.000,55290,1519.667,16535,9341,3559.000,14335,3142.000,4312.000,1943.500,4574.000,2196.667,1841.000,5290.000,1699.000,3117.000,2944.000,4755.000,1920.000,20890,1881.000,7796,3939.000,1073.750,22035
1356.600,6394.000,2480.500,674.000,5495.000,3060.000,56870,1528.667,16040,9271,3592.500,14705,3230.000,4358.000,1984.000,4652.000,2226.667,1892.000,5319.000,1692.333,3178.000,2988.000,4909.000,1933.000,21100,1892.000,7904,4079.000,1062.500,22635
1369.600,6630.000,2484.500,680.600,5472.500,3045.000,58090,1522.333,16290,9582,3662.000,14985,3292.000,4397.000,2013.000,4685.000,2223.333,1919.500,5436.000,1731.000,3217.000,2963.500,4980.000,1949.000,21690,1898.000,7940,4149.000,1066.250,22265
1369.600,6630.000,2484.500,680.600,5472.500,3045.000,58090,1522.333,16290,9582,3662.000,14985,3292.000,4397.000,2013.000,4685.000,2223.333,1919.500,5436.000,1731.000,3217.000,2963.500,4980.000,1949.000,21690,1898.000,7940,4149.000,1066.250,22265
1392.000,6652.000,2574.000,692.400,5355.000,3105.000,57660,1526.667,16240,9649,3663.000,15125,3364.000,4463.000,2031.000,4737.000,2260.000,1942.000,5640.000,1776.000,3284.000,2989.500,5000.000,1961.000,21775,1952.000,7997,4182.000,1091.250,22930
1403.800,6682.000,2577.000,702.700,5457.500,3090.000,56230,1526.667,16370,9833,3736.000,15605,3473.000,4538.000,2092.500,4686.000,2326.667,1965.500,5707.000,1815.667,3383.000,2990.000,5100.000,1983.000,22170,2006.500,8146,4245.000,1118.750,23270
1395.800,6574.000,2567.000,714.100,5440.000,3056.000,56910,1563.333,15910,9792,3784.000,15205,3524.000,4603.000,2105.000,4713.000,2343.333,1979.000,5756.000,1824.667,3418.000,2926.500,5017.000,2008.000,22330,2010.500,8132,4266.000,1095.000,23185
1400.000,6444.000,2603.500,722.100,5522.500,3137.000,56800,1610.000,15930,9746,3859.000,15180,3559.000,4671.000,2138.500,4713.000,2340.000,2011.000,5814.000,1859.667,3491.000,2930.000,5072.000,2034.000,22570,1957.500,8033,4278.000,1085.000,23150
1400.000,6444.000,2603.500,722.100,5522.500,3137.000,56800,1610.000,15930,9746,3859.000,15180,3559.000,4671.000,2138.500,4713.000,2340.000,2011.000,5814.000,1859.667,3491.000,2930.000,5072.000,2034.000,22570,1957.500,8033,4278.000,1085.000,23150
1424.400,6658.000,2643.000,727.700,5462.500,3143.000,55380,1596.667,16315,10015,3889.000,15340,3594.000,4706.000,2150.500,4757.000,2380.000,2027.500,5872.000,1884.333,3516.000,2952.000,5050.000,2042.000,22495,1959.500,8262,4317.000,1100.000,23675
1406.000,6768.000,2624.000,716.300,5532.500,3113.000,56280,1612.000,16020,10050,3894.000,15375,3512.000,4594.000,2104.000,4835.000,2383.333,1988.000,5847.000,1881.000,3427.000,2959.500,5085.000,1992.000,22200,1969.000,8219,4326.000,1107.500,23925
1401.600,6665.000,2589.000,705.200,5480.000,3090.000,56720,1618.000,15455,9799,3857.000,15055,3459.000,4545.000,2059.500,4899.000,2383.333,1995.000,5935.000,1887.667,3407.000,2928.500,5087.000,1985.000,21385,1955.000,7956,4287.000,1117.500,23740
1419.000,6966.000,2566.000,709.100,5735.000,3139.000,57920,1641.667,15610,10065,3860.000,15125,3501.000,4586.000,2080.000,4861.000,2433.333,2020.500,5999.000,1879.000,3439.000,2966.000,5060.000,1982.000,21420,1982.000,8096,4293.000,1108.750,23660
