7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T
1930.400,11440.000,2978.500,607.500,6204.000,3385.000,73350,2655.000,47480,18400,6175.000,27585,3332.000,3857.000,3303.000,3728.000,4372.000,2446.000,7726.000,1825.667,3357.000,2154.500,4937.000,1572.000,24490,1904.000,20485,5070.000,2292.500,16150
1930.000,11600.000,3039.000,601.000,6159.000,3413.000,73200,2655.500,48030,18570,6203.000,27790,3379.000,3823.000,3305.000,3689.000,4320.000,2446.000,7782.000,1828.333,3340.000,2158.000,4893.000,1565.500,24715,1849.000,20550,5063.000,2327.000,15450
1951.200,11880.000,3107.000,608.600,6200.000,3540.000,74630,2784.500,48990,19300,6499.000,28435,3396.000,3870.000,3344.000,3725.000,4412.000,2473.000,7869.000,1847.667,3381.000,2180.000,4963.000,1576.500,25570,1894.500,20865,5157.000,2385.000,15730
1992.400,11950.000,3221.000,614.500,6320.000,3669.000,76620,2790.000,50180,19475,6607.000,29085,3437.000,3896.000,3394.000,3727.000,4447.000,2506.000,7935.000,1861.333,3382.000,2180.000,4952.000,1587.000,26030,1906.500,21485,5235.000,2427.000,15675
2001.000,11985.000,3244.000,619.100,6943.000,3735.000,75950,2790.000,50660,19835,6563.000,29445,3447.000,3929.000,3414.000,3778.000,4409.000,2512.500,8058.000,1888.000,3431.000,2191.500,5069.000,1607.000,26120,1921.000,21500,5320.000,2433.000,16120
1995.400,11970.000,3243.000,633.300,7265.000,3737.000,75890,2875.000,51850,19950,6600.000,29360,3483.000,3979.000,3505.000,3815.000,4327.000,2533.000,8042.000,1884.667,3474.000,2187.000,5079.000,1622.000,26095,1922.000,21305,5338.000,2435.500,16080
1979.600,12050.000,3235.000,624.100,7125.000,3734.000,75400,2813.500,52000,19955,6553.000,28980,3540.000,3927.000,3451.000,3756.000,4236.000,2521.500,7932.000,1869.000,3407.000,2187.500,5109.000,1602.500,25980,1911.000,21220,5244.000,2411.500,15980
1991.800,12235.000,3279.000,632.300,7179.000,3728.000,75880,2870.500,54550,20620,6567.000,29155,3585.000,3984.000,3523.000,3751.000,4175.000,2558.500,7983.000,1900.000,3431.000,2193.000,5182.000,1616.000,26305,1902.000,21970,5305.000,2422.500,16000
1959.000,12230.000,3245.000,635.900,7076.000,3725.000,75670,2802.000,55370,21000,6635.000,29145,3599.000,4010.000,3549.000,3737.000,4248.000,2602.000,7827.000,1914.000,3387.000,2194.500,5200.000,1623.000,26425,1905.000,22075,5330.000,2424.000,15950
1989.200,12350.000,3262.000,646.700,7041.000,3845.000,75530,2779.000,55610,21365,6697.000,29150,3649.000,4060.000,3566.000,3714.000,4198.000,2605.000,7974.000,2032.667,3445.000,2194.000,5116.000,1640.500,26985,1904.500,22035,5311.000,2395.000,15915
1975.200,12170.000,3237.000,639.500,6634.000,3897.000,75940,2723.500,56470,21140,6589.000,29055,3595.000,3992.000,3560.000,3723.000,4168.000,2557.000,7869.000,1995.000,3382.000,2177.500,5158.000,1612.500,26880,1860.000,21855,5273.000,2395.500,15695
1988.000,12270.000,3239.000,634.000,6542.000,3827.000,76660,2769.000,54750,21055,6545.000,28340,3623.000,3958.000,3547.000,3780.000,4127.000,2555.500,7848.000,2002.000,3414.000,2193.500,5266.000,1613.500,26295,1882.500,21575,5315.000,2397.500,15720
2004.000,12315.000,3285.000,642.100,6661.000,3875.000,76390,2804.500,55430,21325,6599.000,28000,3641.000,3971.000,3556.000,3813.000,4197.000,2512.000,7843.000,2015.667,3448.000,2185.000,5192.000,1626.000,26630,1889.000,21400,5322.000,2394.500,15865
2004.000,12315.000,3285.000,642.100,6661.000,3875.000,76390,2804.500,55430,21325,6599.000,28000,3641.000,3971.000,3556.000,3813.000,4197.000,2512.000,7843.000,2015.667,3448.000,2185.000,5192.000,1626.000,26630,1889.000,21400,5322.000,2394.500,15865
1985.800,12340.000,3226.000,632.500,6329.000,3786.000,74630,3020.000,54070,21150,6443.000,26680,3532.000,3929.000,3455.000,3759.000,4129.000,2445.000,7740.000,2000.000,3338.000,2164.000,5124.000,1602.000,25575,1876.000,21030,5303.000,2326.000,16365
1964.000,12360.000,3181.000,641.500,6449.000,3743.000,75960,3084.000,53860,20620,6320.000,25895,3467.000,3890.000,3314.000,3740.000,4135.000,2375.000,7607.000,1981.333,3285.000,2155.000,5145.000,1582.500,24865,1863.500,20490,5239.000,2313.500,16215
1964.000,12360.000,3181.000,641.500,6449.000,3743.000,75960,3084.000,53860,20620,6320.000,25895,3467.000,3890.000,3314.000,3740.000,4135.000,2375.000,7607.000,1981.333,3285.000,2155.000,5145.000,1582.500,24865,1863.500,20490,5239.000,2313.500,16215
2020.000,13000.000,3243.000,668.300,6627.000,3828.000,77100,3076.000,54430,20525,6530.000,26145,3557.000,4020.000,3324.000,3771.000,4304.000,2433.500,7837.000,2054.667,3414.000,2180.000,5201.000,1614.000,25425,1902.500,21200,5350.000,2466.000,16545
2066.000,12965.000,3200.000,676.500,6624.000,3792.000,78880,3084.000,54410,20345,6840.000,25245,3566.000,4116.000,3345.000,3771.000,4228.000,2467.000,7746.000,2057.333,3459.000,2183.000,5204.000,1652.500,25255,1875.000,20985,5378.000,2487.000,17220
2077.000,12920.000,3208.000,688.700,6782.000,3806.000,78670,3024.000,53840,20045,6933.000,25415,3592.000,4185.000,3387.000,3755.000,4193.000,2512.500,7751.000,2051.333,3555.000,2195.000,5131.000,1669.000,25330,1874.500,20680,5423.000,2458.500,17175
2073.000,12440.000,3120.000,671.400,6683.000,3751.000,79080,2946.500,51000,19380,6607.000,24360,3509.000,4023.000,3292.000,3646.000,4107.000,2440.000,7554.000,1986.333,3547.000,2176.500,5088.000,1600.000,24780,1842.000,20350,5414.000,2413.000,17580
2000.000,12455.000,3085.000,657.900,6480.000,3691.000,82480,2979.500,49670,18900,6640.000,24460,3536.000,3944.000,3277.000,3699.000,4103.000,2464.000,7345.000,2007.000,3455.000,2190.000,5085.000,1584.500,24565,1842.500,20310,5306.000,2456.500,17875
