7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T
1395.800,8349.000,2396.500,441.700,6519.000,2996.500,63380,3174.333,27515,12990,3457.000,20065,2591.000,3127.000,2762.000,3948.000,4688.000,1952.000,4405.000,1607.333,2701.000,1975.500,3396.000,1432.000,18675,1666.500,13880,3333.000,2103.000,15670
1394.400,8420.000,2392.500,441.000,6581.000,2964.000,63650,3166.000,27905,13100,3484.000,20205,2597.000,3120.000,2788.000,3911.000,4678.000,1956.500,4383.000,1610.000,2668.500,1975.500,3422.000,1427.000,19175,1636.500,14150,3329.000,2103.000,15655
1398.200,8426.000,2403.000,440.800,6544.000,2999.500,65930,3152.333,28180,13590,3549.000,20045,2621.000,3121.000,2820.000,3908.000,4748.000,1964.500,4408.000,1624.000,2696.000,1977.000,3426.000,1444.000,19390,1641.500,14025,3334.000,2093.500,15685
1409.200,8288.000,2371.000,444.400,6334.000,2975.000,65810,3087.000,27410,13675,3554.000,20060,2617.000,3143.000,2801.500,3847.000,4692.000,1951.000,4450.000,1626.000,2756.000,1972.000,3379.000,1435.000,19325,1624.500,13720,3362.000,2043.000,15650
1393.200,8198.000,2370.500,443.400,5881.000,2910.000,66070,3098.000,26400,13490,3565.000,19900,2589.000,3140.000,2802.000,3800.000,4708.000,1953.000,4493.000,1605.667,2743.500,1963.500,3333.000,1430.000,20640,1618.500,13490,3368.000,2051.500,15815
1403.000,8235.000,2389.500,443.200,5845.000,2953.500,67240,3131.000,26570,13785,3602.000,19440,2582.000,3121.000,2780.000,3830.000,4759.000,1943.500,4500.000,1628.000,2700.000,1976.000,3323.000,1431.000,20790,1635.000,13395,3408.000,2068.500,16040
1377.200,8078.000,2360.500,431.900,5677.000,2926.500,66530,3106.667,26025,13590,3615.000,19600,2556.000,3042.000,2755.000,3815.000,4627.000,1919.500,4473.000,1608.000,2643.000,1976.500,3269.000,1390.000,20620,1615.000,13335,3369.000,2060.000,15915
1391.000,8216.000,2358.000,437.400,5800.000,2949.000,66420,3154.667,25590,13880,3713.000,19485,2568.500,3090.000,2766.000,3868.000,4709.000,1940.000,4525.000,1644.000,2668.500,1993.000,3350.000,1411.000,21155,1610.000,13470,3442.000,2083.000,16355
1391.200,8211.000,2370.000,438.800,5860.000,2921.000,67180,3266.667,25590,13925,3702.000,19310,2559.500,3087.000,2766.500,3913.000,4782.000,1927.500,4505.000,1654.000,2654.000,1992.000,3404.000,1416.000,21090,1620.500,13400,3493.000,2135.000,16915
1409.400,8257.000,2310.500,446.700,6385.000,2832.000,66090,3275.333,25545,14200,3763.000,19385,2569.500,3113.000,2758.000,3922.000,4712.000,1930.000,4565.000,1705.333,2691.500,1994.000,3444.000,1414.000,20995,1632.000,13465,3565.000,2148.000,17130
1413.200,8058.000,2260.000,447.500,6407.000,2805.000,65910,3268.333,25840,14200,3768.000,19640,2564.000,3123.000,2732.000,3878.000,4768.000,1912.000,4555.000,1673.000,2699.500,1981.500,3345.000,1410.000,20955,1616.000,13440,3510.000,2157.500,16800
1412.800,8210.000,2300.500,441.800,6704.000,2852.000,65510,3353.333,26160,14065,3705.000,19490,2561.000,3094.000,2729.000,3957.000,4778.000,1908.500,4627.000,1664.667,2629.500,1979.500,3336.000,1390.000,20665,1611.000,13580,3438.000,2157.000,16405
1404.200,8132.000,2303.000,441.700,6617.000,2860.000,64670,3332.333,26170,13985,3682.000,19480,2567.000,3094.000,2724.000,3950.000,4819.000,1890.000,4500.000,1658.000,2590.000,1973.000,3378.000,1399.000,20380,1619.000,13585,3403.000,2119.000,15730
1407.600,8323.000,2253.000,441.400,6545.000,2743.000,64870,3219.000,26255,14090,3668.000,19275,2577.500,3098.000,2694.000,3989.000,4711.000,1877.000,4593.000,1642.333,2613.000,1981.000,3320.000,1396.000,20550,1626.500,14185,3370.000,2123.000,15875
1407.600,8323.000,2253.000,441.400,6545.000,2743.000,64870,3219.000,26255,14090,3668.000,19275,2577.500,3098.000,2694.000,3989.000,4711.000,1877.000,4593.000,1642.333,2613.000,1981.000,3320.000,1396.000,20550,1626.500,14185,3370.000,2123.000,15875
1407.600,8323.000,2253.000,441.400,6545.000,2743.000,64870,3219.000,26255,14090,3668.000,19275,2577.500,3098.000,2694.000,3989.000,4711.000,1877.000,4593.000,1642.333,2613.000,1981.000,3320.000,1396.000,20550,1626.500,14185,3370.000,2123.000,15875
1416.200,8204.000,2239.500,439.900,6375.000,2754.500,64620,3254.000,26920,14000,3689.000,19520,2621.500,3074.000,2761.500,3923.000,4805.000,1887.500,4580.000,1617.667,2539.500,1955.500,3363.000,1386.000,20420,1623.500,14380,3404.000,2081.000,16090
1385.600,8155.000,2262.500,436.100,6087.000,2742.500,64120,3244.000,27460,13985,3568.000,19425,2612.000,3074.000,2760.500,3950.000,4686.000,1877.500,4494.000,1600.667,2432.500,1950.000,3329.000,1373.000,20150,1622.500,14300,3347.000,2106.000,16165
1406.200,8100.000,2259.000,440.400,6164.000,2738.000,64800,3252.000,27505,13950,3608.000,19480,2624.500,3095.000,2760.500,3925.000,4701.000,1893.000,4509.000,1579.667,2474.500,1955.000,3314.000,1385.000,20080,1622.000,14160,3352.000,2077.000,15590
1435.800,8179.000,2296.000,445.500,6341.000,2780.000,65450,3282.000,27025,13970,3725.000,19665,2654.000,3110.000,2788.000,4003.000,4760.000,1908.500,4600.000,1616.667,2466.500,1960.000,3383.000,1402.000,20185,1641.000,14255,3395.000,2134.500,15755
1422.600,8200.000,2230.500,436.100,6437.000,2665.000,66100,3273.000,27800,13930,3673.000,20045,2589.000,3025.000,2742.500,3883.000,4740.000,1870.500,4643.000,1581.000,2473.000,1958.000,3376.000,1362.000,20690,1602.500,14670,3410.000,2134.000,15520
