7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T
2105.500,14475.000,3150.000,624.900,5434.000,3362.000,65310,2925.000,66280,19920,6230.000,26090,3652.000,3943.000,3518.000,3137.000,3735.000,2723.500,9529.000,2130.667,3230.000,2322.500,5056.000,1463.000,24380,1870.500,19730,4949.000,2649.500,15345
2234.500,14970.000,3193.000,646.700,5482.000,3440.000,64840,2980.500,68420,20655,6481.000,26310,3710.000,4035.000,3551.000,3213.000,3828.000,2763.000,9788.000,2197.667,3329.000,2308.000,5190.000,1495.000,24870,1903.500,20075,4960.000,2673.000,15295
2292.000,15520.000,3266.000,663.700,5420.000,3510.000,64010,2873.000,67460,20400,6715.000,26670,3790.000,4095.000,3588.000,3199.000,3795.000,2834.500,10075.000,2269.000,3416.000,2323.500,5244.000,1523.000,25300,1902.000,19620,5098.000,2653.500,15300
2284.500,14455.000,3303.000,663.000,5372.000,3515.000,60880,2741.000,65010,19760,6632.000,26100,3755.000,4085.000,3558.000,3175.000,3734.000,2798.000,9991.000,2292.000,3408.000,2329.000,5147.000,1524.000,24650,1859.000,18945,5093.000,2516.000,14985
2307.500,14540.000,3295.000,685.800,5489.000,3524.000,60670,2713.000,64920,19835,6707.000,25805,3771.000,4150.000,3564.000,3196.000,3725.000,2785.500,10060.000,2311.000,3430.000,2332.500,5117.000,1540.500,24775,1854.500,18760,5082.000,2525.000,14785
2307.500,14540.000,3295.000,685.800,5489.000,3524.000,60670,2713.000,64920,19835,6707.000,25805,3771.000,4150.000,3564.000,3196.000,3725.000,2785.500,10060.000,2311.000,3430.000,2332.500,5117.000,1540.500,24775,1854.500,18760,5082.000,2525.000,14785
2322.000,14405.000,3307.000,701.400,5360.000,3593.000,59260,2756.000,62750,19385,6784.000,25755,3772.000,4255.000,3528.000,3275.000,3769.000,2805.000,10060.000,2336.667,3482.000,2365.500,5019.000,1587.500,24180,1879.000,18400,5092.000,2495.500,14815
2359.500,14520.000,3311.000,704.000,5683.000,3579.000,60300,2720.000,65100,20115,6897.000,26505,3814.000,4280.000,3555.000,3344.000,3825.000,2870.500,9917.000,2330.000,3520.000,2367.500,5088.000,1589.000,24505,1895.500,19055,5139.000,2517.500,15065
2412.000,14470.000,3280.000,714.200,5566.000,3558.000,59140,2698.000,65330,19935,6886.000,26020,3918.000,4304.000,3599.000,3363.000,3731.000,2927.500,9906.000,2353.333,3515.000,2363.000,4921.000,1600.500,23920,1895.500,18650,5105.000,2392.000,14720
2390.000,14190.000,3272.000,707.800,5497.000,3559.000,63910,2650.000,65220,19400,6861.000,25300,3915.000,4302.000,3497.000,3344.000,3750.000,2856.500,9750.000,2331.667,3473.000,2363.000,5161.000,1598.500,22695,1878.500,18140,5079.000,2307.500,14665
2423.000,14235.000,3283.000,715.500,5530.000,3565.000,65100,2680.000,65510,19465,6683.000,25450,3965.000,4309.000,3523.000,3380.000,3737.000,2891.000,9882.000,2318.000,3547.000,2357.500,5193.000,1601.500,22900,1930.000,18640,5175.000,2376.500,14745
2423.500,14230.000,3241.000,703.900,5508.000,3578.000,66640,2642.500,65560,19320,6673.000,25220,3929.000,4226.000,3489.000,3362.000,3733.000,2870.000,9752.000,2306.667,3511.000,2351.000,5190.000,1588.000,23020,1928.000,18860,5072.000,2372.000,14825
2303.000,12410.000,3219.000,690.700,5412.000,3567.000,66490,2567.000,61590,18830,6384.000,24420,3872.000,4161.000,3459.000,3305.000,3636.000,2841.000,9248.000,2284.333,3424.000,2328.000,5095.000,1565.000,22480,1893.500,18430,4955.000,2336.500,14705
2342.500,13135.000,3250.000,684.300,5527.000,3582.000,67640,2608.500,61310,19100,6377.000,24810,3891.000,4158.000,3648.000,3325.000,3689.000,2860.500,9191.000,2267.000,3420.000,2344.500,5236.000,1565.500,22715,1903.000,18875,5030.000,2420.000,14760
2284.500,12955.000,3262.000,674.700,5487.000,3562.000,67390,2609.000,57510,18705,6298.000,24765,3823.000,4116.000,3675.000,3323.000,3680.000,2853.500,8822.000,2243.333,3437.000,2335.500,5240.000,1552.500,23105,1933.500,18700,5112.000,2455.500,15060
2278.500,12835.000,3266.000,685.800,5355.000,3578.000,68180,2599.500,58440,18740,6290.000,24830,3868.000,4169.000,3683.000,3340.000,3692.000,2849.000,8802.000,2263.000,3385.000,2349.500,5261.000,1585.500,23140,1925.500,18295,5111.000,2470.000,15025
