7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T
1704.000,3822.500,2171.750,935.000,3687.500,2796.500,51250,779.500,7947,7567,4221.500,9583,2805.000,5747.000,1682.500,6049.000,1256.667,1733.000,6468.000,1713.667,4259.000,4614.500,5110.000,2796.000,27650,1807.500,6980,5175.000,1058.750,21435
1702.800,3806.500,2163.250,914.000,3698.500,2779.500,51320,791.667,7886,7527,4232.000,9495,2795.500,5595.000,1661.000,6027.000,1291.667,1712.000,6402.000,1689.333,4200.500,4532.500,5076.000,2705.000,27700,1834.000,6982,5007.000,1056.250,21300
1703.000,3754.500,2174.250,913.700,3717.500,2797.500,51030,793.333,7790,7510,4207.500,9499,2829.000,5574.000,1677.500,6010.000,1271.667,1741.000,6310.000,1707.333,4276.000,4463.500,5117.000,2668.000,27415,1826.500,7286,4911.500,1050.000,21200
1705.400,3773.000,2176.750,924.300,3674.000,2791.500,50740,780.000,7990,7530,4222.000,9490,2824.500,5677.000,1669.000,5993.000,1255.000,1724.500,6401.000,1734.333,4260.000,4462.500,5161.000,2691.000,27555,1814.500,7422,4862.000,1056.250,21005
1694.000,3733.500,2137.750,906.400,3678.500,2813.000,50960,781.667,7802,7601,4175.000,9393,2784.000,5591.000,1646.000,6003.000,1251.667,1713.500,6397.000,1703.333,4228.000,4465.500,5156.000,2642.000,27515,1816.000,7332,4854.500,1047.500,21225
1671.600,3694.000,2154.500,900.800,3648.500,2784.500,51720,781.500,7895,7621,4161.000,9344,2792.000,5597.000,1654.000,5981.000,1260.000,1705.500,6379.000,1690.000,4236.000,4438.500,5129.000,2652.000,26915,1778.000,7250,4817.000,1052.500,20985
1643.000,3607.000,2161.750,884.300,3620.500,2727.500,50660,781.000,7727,7407,4125.500,9156,2758.500,5496.000,1625.500,5960.000,1253.333,1670.500,6230.000,1649.333,4146.000,4370.500,5086.000,2603.000,26515,1757.000,7066,4693.500,1033.750,20880
1636.400,3653.000,2163.750,877.000,3604.000,2815.000,51000,773.333,7603,7310,4128.000,9130,2755.000,5488.000,1625.000,6040.000,1253.333,1676.500,6085.000,1635.000,4132.500,4324.000,5022.000,2568.000,26400,1763.500,6995,4703.500,1025.000,20645
1664.400,3759.500,2153.250,891.900,3634.500,2865.500,52980,764.167,7791,7309,4192.500,9223,2812.000,5510.000,1662.000,6094.000,1295.000,1693.500,6218.000,1627.667,4162.500,4387.000,5155.000,2610.000,26110,1760.500,7124,4714.000,1043.750,21720
1678.800,3786.500,2175.750,890.000,3636.000,2858.000,52770,771.333,7842,7290,4223.000,9389,2797.500,5523.000,1674.000,6115.000,1300.000,1686.500,6205.000,1624.667,4102.000,4348.000,5170.000,2627.000,26330,1785.500,7302,4705.000,1058.750,21135
1681.800,3815.500,2193.000,889.500,3691.500,2841.000,52740,775.167,7767,7252,4211.000,9328,2797.000,5521.000,1678.000,6135.000,1295.000,1679.000,6204.000,1651.333,4075.000,4308.500,5171.000,2634.000,26215,1793.000,7329,4700.000,1055.000,21020
1679.000,3761.000,2176.000,875.500,3658.500,2840.500,52550,771.167,7690,7179,4162.000,9278,2805.500,5342.000,1691.500,6012.000,1280.000,1675.500,6188.000,1644.167,4028.000,4378.500,5129.000,2575.000,25740,1789.000,7221,4689.000,1042.500,21180
1662.200,3698.500,2180.250,867.900,3633.000,2825.000,52560,778.333,7692,7111,4142.500,9189,2781.000,5247.000,1692.500,5962.000,1273.333,1666.500,6182.000,1633.167,4019.000,4438.500,5096.000,2578.000,25810,1793.000,7175,4692.500,1055.000,20910
1636.800,3679.000,2161.000,854.500,3566.000,2802.000,52200,769.833,7659,7075,4096.500,8981,2736.000,5227.000,1672.500,5919.000,1280.000,1645.000,6071.000,1613.333,3960.000,4340.000,5015.000,2519.000,25380,1790.000,7136,4661.000,1040.000,20730
1646.800,3657.000,2151.000,860.000,3627.000,2816.500,52170,763.333,7946,7104,4133.000,9073,2773.000,5241.000,1679.000,5903.000,1300.000,1676.500,6162.000,1633.333,3985.500,4454.500,5153.000,2524.000,26200,1775.500,7211,4760.000,1043.750,20925
1659.400,3732.000,2176.750,889.000,3659.500,2904.500,53910,773.000,7880,7339,4148.500,9072,2776.000,5380.000,1645.500,6018.000,1366.667,1673.500,6238.000,1685.000,4072.500,4480.000,5207.000,2586.000,26225,1801.000,7240,4780.000,1047.500,21490
1695.000,3827.000,2221.750,906.500,3712.500,2959.000,55080,788.833,8128,7616,4199.000,9209,2800.000,5487.000,1670.500,6062.000,1416.667,1694.000,6302.000,1719.667,4156.500,4528.000,5243.000,2705.000,26425,1838.500,7380,4837.000,1098.750,22205
1689.800,3820.000,2238.250,912.200,3759.000,2966.500,55590,790.667,8117,7610,4217.000,9210,2798.500,5522.000,1715.500,6067.000,1433.333,1709.500,6375.000,1713.333,4060.500,4580.500,5275.000,2718.000,26365,1831.000,7300,4838.000,1096.250,22210
1667.600,3880.000,2268.750,905.000,3742.500,2958.000,55970,777.167,8100,7633,4183.000,9051,2795.000,5513.000,1691.500,6031.000,1433.333,1692.500,6310.000,1722.667,4060.500,4516.000,5307.000,2710.000,25645,1817.000,7286,4756.000,1086.250,22795
1666.600,3878.500,2230.750,915.500,3710.000,2947.000,56240,786.000,8096,7753,4147.500,8941,2751.500,5565.000,1672.500,5961.000,1426.667,1683.000,6317.000,1725.000,4038.000,4417.500,5291.000,2749.000,25700,1800.000,7247,4695.000,1091.250,22330
1630.200,3773.000,2191.000,885.800,3622.500,2892.500,54560,760.167,7752,7585,4038.500,8767,2691.000,5413.000,1625.000,5836.000,1383.333,1652.000,6146.000,1677.000,3927.500,4309.500,5208.000,2651.000,25005,1743.000,6995,4543.500,1058.750,21945
1640.600,3461.500,2216.750,879.800,3604.500,2954.000,55560,754.667,7747,7599,4034.000,8809,2692.000,5459.000,1617.000,5911.000,1408.333,1662.500,6096.000,1698.000,3961.500,4360.500,5260.000,2650.000,25080,1745.500,6844,4527.500,1057.500,22105
