7203.T,6758.T,9432.T,8306.T,9984.T,9433.T,9983.T,4568.T,8035.T,4063.T,6501.T,6367.T,8058.T,8316.T,8001.T,4502.T,4519.T,8031.T,6902.T,8766.T,7267.T,2914.T,3382.T,8411.T,6954.T,4503.T,6702.T,5108.T,7733.T,9022.T
1967.000,12085.000,3098.000,640.000,6428.000,3627.000,79020,2948.000,48900,18425,6461.000,23475,3420.000,3832.000,3151.000,3636.000,4106.000,2398.000,7243.000,1985.000,3392.000,2172.500,4965.000,1542.500,24035,1831.000,20020,5162.000,2367.000,17565
1932.000,11970.000,3104.000,632.200,6266.000,3643.000,78270,2943.500,47150,18230,6423.000,23445,3435.000,3800.000,3156.000,3614.000,4142.000,2413.000,7216.000,1994.000,3413.000,2159.500,4966.000,1541.000,23000,1862.500,19845,5152.000,2380.000,17890
1902.000,11785.000,3099.000,634.700,6027.000,3608.000,72850,2908.000,46120,18000,6324.000,22680,3491.000,3849.000,3151.000,3567.000,4025.000,2420.000,7155.000,1980.000,3412.000,2165.000,4961.000,1547.000,22500,1827.000,19250,5127.000,2335.500,17560
1840.000,11625.000,3130.000,660.000,5902.000,3602.000,70590,2902.500,45160,18470,6340.000,23190,3565.000,3940.000,3169.000,3340.000,3895.000,2467.500,7111.000,1998.667,3327.000,2193.000,4915.000,1581.500,22150,1850.000,19205,5163.000,2297.000,17080
1869.000,11695.000,3109.000,650.800,5949.000,3616.000,71470,2890.000,45890,18375,6273.000,23575,3480.000,3904.000,3182.000,3221.000,3878.000,2457.000,7196.000,2008.333,3332.000,2181.000,4801.000,1565.500,22425,1931.500,19180,5130.000,2307.000,16845
1923.000,11860.000,3121.000,650.800,6118.000,3670.000,72480,2900.500,47380,18585,6344.000,23960,3505.000,3878.000,3228.000,3199.000,3888.000,2490.000,7304.000,2014.333,3370.000,2187.000,4768.000,1569.500,22625,1943.000,19620,5166.000,2329.000,16980
1987.000,12385.000,3120.000,663.800,6416.000,3682.000,73520,2951.500,46810,19145,6588.000,24470,3619.000,3949.000,3296.000,3245.000,3924.000,2581.000,7527.000,2043.333,3433.000,2204.000,4766.000,1590.000,23185,1957.500,19980,5272.000,2371.000,17295
2002.500,12330.000,3098.000,661.000,6261.000,3671.000,71110,2930.500,46530,19030,6529.000,24395,3703.000,3940.000,3288.000,3241.000,3916.000,2597.000,7532.000,2043.333,3440.000,2230.000,4755.000,1587.000,22800,1953.500,19775,5326.000,2357.000,17115
1976.000,12360.000,3112.000,655.400,6194.000,3654.000,71540,2900.000,45750,18735,6486.000,24355,3687.000,3863.000,3262.000,3225.000,3907.000,2560.000,7589.000,2021.333,3422.000,2264.000,4732.000,1568.500,22700,1937.000,19975,5248.000,2386.500,16980
1985.500,12555.000,3103.000,649.000,6252.000,3663.000,72870,2920.000,48120,19165,6537.000,24740,3637.000,3805.000,3259.000,3230.000,3960.000,2561.500,7647.000,2006.667,3430.000,2274.000,4759.000,1546.500,23220,1960.500,20650,5247.000,2465.000,16965
