AZN.L,SHEL.L,ULVR.L,HSBA.L,RIO.L,DGE.L,BP.L,BATS.L,GLEN.L,GSK.L,REL.L,AAL.L,RKT.L,LSEG.L,NG.L,CPG.L,LLOY.L,PRU.L,EXPN.L,NWG.L,BA.L,VOD.L,BARC.L,CRH.L,AHT.L,FLTR.L,IMB.L,SSE.L,STAN.L,TSCO.L
7791.666015625,1301.978759765625,4426.89697265625,405.2051696777344,4984.857421875,2923.167724609375,254.47659301757812,2651.0341796875,219.82179260253906,1388.1024169921875,1756.334716796875,2313.90087890625,6437.81787109375,7985.4501953125,854.3553466796875,1400.773193359375,38.193702697753906,1183.183837890625,2675.489501953125,176.89488220214844,508.494140625,125.35073852539062,143.00811767578125,2989.52587890625,3222.154541015625,13535.0,1373.5286865234375,1366.73291015625,476.2305603027344,288.78033447265625
7928.51953125,1351.494384765625,4391.955078125,417.42822265625,5225.74658203125,2920.1708984375,266.5494384765625,2680.428955078125,222.6701202392578,1400.7674560546875,1765.825927734375,2363.57666015625,6339.97314453125,8749.0166015625,862.9489135742188,1427.7591552734375,38.6627082824707,1190.9393310546875,2672.490966796875,178.237060546875,516.0836181640625,126.96958923339844,146.70213317871094,3018.482177734375,3191.172119140625,13365.0,1415.39208984375,1364.2379150390625,486.8156433105469,283.22930908203125
7720.7412109375,1354.0899658203125,4276.14013671875,420.421630859375,5367.38671875,2891.703369140625,265.90081787109375,2704.842529296875,230.3656463623047,1381.87060546875,1754.336669921875,2461.438232421875,6292.04931640625,8667.060546875,857.3531494140625,1453.7457275390625,39.11674118041992,1175.9129638671875,2676.488525390625,182.58560180664062,530.663330078125,127.06951904296875,148.3195037841797,3056.42578125,3260.132568359375,14300.0,1444.2984619140625,1358.2498779296875,483.42047119140625,288.40185546875
7949.49609375,1400.011474609375,4319.0712890625,421.71868896484375,5436.212890625,2929.160400390625,276.327392578125,2711.3193359375,237.51145935058594,1393.12841796875,1751.3394775390625,2518.5654296875,6425.83837890625,8629.083984375,852.3569946289062,1461.74169921875,38.94211196899414,1207.904052734375,2659.498046875,183.28350830078125,520.876953125,130.0673828125,148.37939453125,3098.362548828125,3217.156982421875,14800.0,1462.2398681640625,1383.698486328125,489.2123107910156,285.7525329589844
8062.3759765625,1398.8134765625,4328.05810546875,410.6431579589844,5447.1845703125,2972.111572265625,273.1844482421875,2838.86328125,239.16050720214844,1404.989013671875,1785.80712890625,2544.893310546875,6379.91015625,8711.037109375,859.3516235351562,1485.7291259765625,37.25569534301758,1225.83837890625,2680.486572265625,178.93496704101562,515.8838500976562,132.12591552734375,146.0232391357422,3065.412353515625,3227.151611328125,15000.0,1512.5760498046875,1360.7447509765625,479.32623291015625,283.60784912109375
8125.30859375,1390.2283935546875,4347.02685546875,399.517822265625,5430.2275390625,2939.149169921875,271.9871826171875,2891.6748046875,237.36155700683594,1412.226318359375,1794.2987060546875,2515.088134765625,6485.7431640625,8717.0322265625,871.54248046875,1450.7471923828125,37.11600112915039,1243.772705078125,2770.435546875,179.203369140625,512.089111328125,130.6669464111328,146.12306213378906,3089.376220703125,3298.11083984375,14730.0,1529.0225830078125,1400.1650390625,473.6341857910156,283.22930908203125
8003.439453125,1381.443359375,4345.029296875,402.1120300292969,5355.41748046875,2955.131103515625,271.9871826171875,2898.65087890625,237.5614471435547,1405.994384765625,1802.790771484375,2479.818115234375,6473.76220703125,8653.0693359375,898.7219848632812,1448.24853515625,37.17087936401367,1250.558837890625,2735.455322265625,180.16969299316406,514.685546875,132.5456085205078,145.663818359375,2985.53125,3263.130615234375,14840.0,1541.4815673828125,1428.607421875,474.73272705078125,285.7525329589844
8094.34228515625,1432.3564453125,4387.9599609375,402.2617492675781,5511.02294921875,2998.58203125,284.1097717285156,2913.596923828125,238.91065979003906,1424.68994140625,1819.7745361328125,2484.785888671875,6579.595703125,8673.0576171875,889.3290405273438,1457.74365234375,35.594242095947266,1258.314208984375,2741.4521484375,172.9758758544922,510.49139404296875,133.64483642578125,141.53050231933594,2993.519775390625,3268.1279296875,14810.0,1570.8861083984375,1417.629638671875,477.02947998046875,290.92510986328125
8151.28076171875,1392.4244384765625,4412.9228515625,399.7173156738281,5531.97021484375,3005.07421875,274.6311950683594,2906.621826171875,237.1116943359375,1420.468017578125,1818.7755126953125,2427.162109375,6623.52490234375,8521.1455078125,874.1405029296875,1449.248046875,33.99763488769531,1259.2838134765625,2761.44091796875,161.433349609375,501.9032897949219,130.8867950439453,135.8397216796875,2961.567626953125,3298.11083984375,14900.0,1572.3812255859375,1397.6700439453125,474.6328125,282.3461608886719
7683.78125,1357.883544921875,4356.01171875,402.51116943359375,5527.9794921875,2990.5908203125,269.1435546875,2875.234130859375,235.81246948242188,1399.96337890625,1793.300048828125,2389.408203125,6533.66748046875,8705.0390625,880.1359252929688,1448.24853515625,35.65411376953125,1272.8555908203125,2749.447021484375,169.4862823486328,503.30133056640625,131.06668090820312,142.12954711914062,2976.544921875,3346.08349609375,15065.0,1558.9248046875,1441.5811767578125,474.0336608886719,285.500244140625
