AZN.L,SHEL.L,ULVR.L,HSBA.L,RIO.L,DGE.L,BP.L,BATS.L,GLEN.L,GSK.L,REL.L,AAL.L,RKT.L,LSEG.L,NG.L,CPG.L,LLOY.L,PRU.L,EXPN.L,NWG.L,BA.L,VOD.L,BARC.L,CRH.L,AHT.L,FLTR.L,IMB.L,SSE.L,STAN.L,TSCO.L
11191.2607421875,2349.712158203125,4198.6201171875,654.2528686523438,5089.203125,3405.853515625,481.2131652832031,2608.466796875,470.95001220703125,1370.48291015625,2602.08642578125,2341.367431640625,5797.07861328125,8343.916015625,1016.8944702148438,2033.592041015625,44.292816162109375,1059.199462890625,2988.604248046875,237.9113311767578,932.9713745117188,73.87999725341797,151.2982940673828,4654.6044921875,5710.119140625,15200.0,1841.6199951171875,1677.7349853515625,743.839599609375,258.5992431640625
11091.302734375,2316.737060546875,4178.6337890625,636.2706909179688,4958.3525390625,3382.367919921875,473.07220458984375,2588.9970703125,462.0,1366.28662109375,2609.083740234375,2251.910400390625,5753.1162109375,8283.9306640625,995.2073974609375,2019.594970703125,43.213958740234375,1012.2127685546875,2923.61279296875,232.81752014160156,992.343994140625,73.9000015258789,146.34228515625,4606.6298828125,5706.12060546875,14765.0,1832.63134765625,1639.2525634765625,733.6473388671875,254.8022003173828
10895.38671875,2337.221435546875,4119.03955078125,638.568359375,4993.8115234375,3329.901123046875,477.3175048828125,2573.02197265625,462.20001220703125,1344.3043212890625,2570.2646484375,2248.912109375,5675.9375,8185.955078125,972.0211791992188,2016.595458984375,42.8884391784668,1018.2110595703125,2875.619384765625,236.51304626464844,999.540771484375,72.37000274658203,149.04010009765625,4618.62353515625,5698.123046875,14640.0,1822.6444091796875,1618.2620849609375,739.8426513671875,251.2050018310547
10905.3828125,2386.684326171875,4088.0576171875,635.7711181640625,5004.2998046875,3329.401611328125,485.9079284667969,2558.044921875,463.20001220703125,1345.9031982421875,2567.265869140625,2241.415771484375,5617.9794921875,8135.96826171875,979.0170288085938,1995.5997314453125,43.10325622558594,1030.70751953125,2847.623046875,237.1123046875,1008.53662109375,73.62000274658203,150.6188507080078,4671.5966796875,5740.109375,15160.0,1817.6507568359375,1630.75634765625,741.0416870117188,250.3057098388672
10881.392578125,2374.693359375,4088.0576171875,643.4635009765625,4960.84912109375,3311.412841796875,482.5616455078125,2552.55322265625,456.70001220703125,1351.0986328125,2571.2646484375,2199.435791015625,5655.9521484375,8203.94921875,964.8255615234375,1992.100341796875,43.13323211669922,1026.208740234375,2868.620361328125,239.80905151367188,1022.5302124023438,72.68000030517578,150.6987762451172,4666.59814453125,5738.10986328125,15100.0,1823.1436767578125,1626.2584228515625,746.4376831054688,251.60470581054688
11025.33203125,2370.196533203125,4085.059326171875,633.9729614257812,4900.91796875,3312.412353515625,479.465087890625,2540.072998046875,444.6000061035156,1363.8883056640625,2580.261962890625,2155.457275390625,5661.94775390625,8271.93359375,975.2192993164062,2001.598388671875,42.64864730834961,1010.2132568359375,2863.620849609375,236.71279907226562,1026.0286865234375,71.95999908447266,146.96176147460938,4637.61328125,5690.1259765625,14905.0,1814.6546630859375,1631.2562255859375,741.2415161132812,251.80453491210938
11177.267578125,2426.653564453125,4109.04541015625,635.37158203125,4949.36279296875,3337.396728515625,492.1009826660156,2569.0283203125,455.1000061035156,1382.4732666015625,2592.2587890625,2159.455322265625,5725.90185546875,8251.9384765625,976.21875,2012.5963134765625,42.74356460571289,1015.2119140625,2872.61962890625,238.11109924316406,1027.52783203125,72.58000183105469,148.78030395507812,4615.625,5746.107421875,14395.0,1825.640380859375,1638.752685546875,752.43310546875,251.40484619140625
11157.9921875,2430.91162109375,4138.02783203125,631.4547119140625,4788.87744140625,3404.354736328125,490.4100341796875,2590.49462890625,454.8500061035156,1386.4700927734375,2626.248779296875,2192.439453125,5791.8544921875,8351.9140625,989.0111083984375,2016.595458984375,42.96337890625,1038.2054443359375,2924.61279296875,235.26890563964844,1021.5306396484375,73.18000030517578,147.90785217285156,4608.62841796875,5706.78857421875,14750.0,1837.625,1645.249755859375,757.0900268554688,254.6023712158203
11026.0390625,2414.422607421875,4080.062744140625,624.2609252929688,4721.93505859375,3353.386474609375,485.91448974609375,2537.57666015625,444.70001220703125,1369.883544921875,2567.265869140625,2149.959716796875,5773.86767578125,8267.935546875,980.416259765625,2007.5972900390625,42.913421630859375,1008.2138671875,2862.62109375,235.76840209960938,1016.0332641601562,72.69999694824219,146.50872802734375,4550.65869140625,5620.80615234375,14335.0,1805.6661376953125,1639.752197265625,754.4917602539062,251.00515747070312
11110.0087890625,2391.937744140625,4093.5546875,620.9638061523438,4643.0029296875,3376.871826171875,481.2691345214844,2549.557861328125,433.79998779296875,1384.8712158203125,2585.2607421875,2072.9970703125,5785.8583984375,8287.9306640625,974.6196899414062,2014.595947265625,42.80351257324219,1001.2158813476562,2865.62060546875,234.8693084716797,1017.532470703125,72.19000244140625,145.78916931152344,4556.65478515625,5622.80615234375,14020.0,1807.663818359375,1632.255615234375,750.8942260742188,250.20574951171875
10872.0947265625,2366.4541015625,4046.58251953125,599.7821044921875,4583.05419921875,3329.401611328125,473.47698974609375,2496.140380859375,419.04998779296875,1376.078369140625,2549.27099609375,2024.0208740234375,5691.92578125,8197.953125,959.4287109375,1990.6007080078125,42.43882369995117,979.7219848632812,2789.630615234375,233.37075805664062,1014.5338134765625,70.93000030517578,143.45062255859375,4527.669921875,5524.82666015625,14020.0,1775.2056884765625,1594.7728271484375,738.3026733398438,247.80764770507812
