AZN.L,SHEL.L,ULVR.L,HSBA.L,RIO.L,DGE.L,BP.L,BATS.L,GLEN.L,GSK.L,REL.L,AAL.L,RKT.L,LSEG.L,NG.L,CPG.L,LLOY.L,PRU.L,EXPN.L,NWG.L,BA.L,VOD.L,BARC.L,CRH.L,AHT.L,FLTR.L,IMB.L,SSE.L,STAN.L,TSCO.L
4561.97216796875,2439.377197265625,2650.514404296875,644.0430908203125,3211.789794921875,1770.212646484375,479.6430969238281,3528.73046875,361.33685302734375,1461.630615234375,987.6005859375,1510.3040771484375,5179.18994140625,1888.248779296875,982.76220703125,1023.1863403320312,75.54850769042969,1197.21240234375,1051.2105712890625,386.77783203125,454.1792907714844,206.26766967773438,223.43246459960938,1380.451171875,981.4510498046875,2808.644287109375,2615.6875,1510.094970703125,1111.55615234375,284.4567565917969
4525.5947265625,2427.444580078125,2670.442138671875,643.6451416015625,3217.257568359375,1780.1859130859375,474.2773132324219,3542.140625,367.0287170410156,1456.124267578125,990.0946655273438,1548.470458984375,5208.4248046875,1900.1763916015625,982.76220703125,1023.7054443359375,74.52256774902344,1201.34326171875,1051.2105712890625,377.3311462402344,453.4820556640625,208.46307373046875,221.68772888183594,1393.408203125,984.9454345703125,2811.21044921875,2614.695068359375,1485.241455078125,1114.7608642578125,291.2040100097656
4561.47412109375,2434.903076171875,2690.371337890625,654.3873901367188,3236.14404296875,1797.638916015625,480.6864318847656,3545.121337890625,369.2755126953125,1468.638427734375,996.578857421875,1566.3143310546875,5232.7861328125,1890.0843505859375,990.929443359375,1022.1478271484375,74.73175048828125,1200.93017578125,1073.17333984375,378.08270263671875,451.68927001953125,209.2613983154297,227.42054748535156,1441.25048828125,1020.389404296875,2811.21044921875,2611.7177734375,1479.2767333984375,1129.4105224609375,293.34796142578125
4541.0439453125,2435.39990234375,2718.271484375,656.675048828125,3222.226806640625,1819.08056640625,452.1185607910156,3573.434814453125,370.9232177734375,1463.6326904296875,991.0922241210938,1579.697509765625,5227.912109375,1913.021728515625,992.0182495117188,1026.8203125,74.70185852050781,1202.1695556640625,1068.181640625,380.98101806640625,453.58172607421875,208.96200561523438,230.0626220703125,1461.18505859375,1016.395751953125,2901.060546875,2680.211181640625,1494.1888427734375,1133.9888916015625,289.37530517578125
4537.55517578125,2436.393798828125,2719.267333984375,656.8741455078125,3201.849609375,1812.5985107421875,463.8438415527344,3560.51904296875,366.47955322265625,1449.1165771484375,987.6005859375,1550.94873046875,5208.4248046875,1871.7337646484375,997.462890625,1026.8203125,73.70581817626953,1199.27783203125,1071.1768798828125,372.5005187988281,453.9800720214844,205.56912231445312,225.5760498046875,1463.1783447265625,1022.3862915039062,2857.419189453125,2662.34326171875,1502.14208984375,1126.663818359375,288.1772155761719
4556.4912109375,2422.968994140625,2718.271484375,658.5648803710938,3196.8798828125,1814.5927734375,465.73175048828125,3583.866455078125,368.2769470214844,1434.099853515625,985.60546875,1530.1304931640625,5223.0400390625,1881.826171875,995.8295288085938,1020.0714111328125,71.9129867553711,1189.7762451171875,1068.181640625,367.6697082519531,448.9005432128906,205.02029418945312,224.23007202148438,1472.14892578125,1020.389404296875,2839.453125,2652.416259765625,1468.3411865234375,1130.7840576171875,293.7264099121094
4561.97216796875,2399.1025390625,2700.33544921875,656.9735717773438,3204.831787109375,1824.0673828125,463.8934326171875,3570.95068359375,365.4809265136719,1439.606201171875,992.588623046875,1513.7735595703125,5218.1689453125,1902.0118408203125,990.3848266601562,1018.5140991210938,72.95884704589844,1178.2088623046875,1069.1802978515625,369.4947509765625,450.7929382324219,205.81861877441406,225.22711181640625,1477.1324462890625,1014.3988037109375,2849.71923828125,2664.328369140625,1447.464111328125,1137.6510009765625,294.0416564941406
4581.40576171875,2409.544189453125,2690.371337890625,657.4708862304688,3195.88525390625,1825.563232421875,468.6134338378906,3591.81298828125,361.9360046386719,1447.1146240234375,989.5958251953125,1501.3817138671875,5193.80712890625,1879.9912109375,982.76220703125,1017.994873046875,72.93889617919922,1182.7528076171875,1069.1802978515625,367.3477478027344,453.1832580566406,204.6211395263672,227.570068359375,1483.112548828125,1009.4069213867188,2818.91064453125,2680.211181640625,1436.52880859375,1137.6510009765625,292.4651184082031
4523.60302734375,2389.654541015625,2682.39990234375,650.906005859375,3184.949951171875,1809.107666015625,469.2096862792969,3596.283935546875,360.58795166015625,1431.5972900390625,984.6080932617188,1482.0506591796875,5227.912109375,1859.6434326171875,983.8511962890625,1013.3228149414062,73.78553771972656,1178.6217041015625,1059.1968994140625,371.42694091796875,455.17535400390625,203.02444458007812,224.8282928466797,1475.138916015625,1019.3909912109375,2813.77734375,2684.181640625,1476.2943115234375,1139.940185546875,290.32122802734375
4506.66064453125,2374.2412109375,2686.384765625,653.8899536132812,3185.944091796875,1807.61181640625,467.1725769042969,3605.721435546875,358.2412414550781,1442.609130859375,990.0946655273438,1470.1546630859375,5276.63525390625,1861.63525390625,977.317626953125,1010.7273559570312,74.2835464477539,1179.0350341796875,1064.1884765625,375.39892578125,457.1673583984375,203.22402954101562,229.31488037109375,1477.1324462890625,1026.3798828125,2875.395751953125,2732.822021484375,1481.264892578125,1139.0244140625,288.36639404296875
4529.58203125,2375.23486328125,2682.39990234375,654.685791015625,3215.766357421875,1848.0023193359375,465.3343200683594,3609.69677734375,354.995849609375,1433.59912109375,993.0873413085938,1475.60693359375,5320.48583984375,1851.6749267578125,975.1397705078125,1003.978759765625,73.24766540527344,1172.0123291015625,1050.21240234375,372.1784362792969,456.2708435058594,201.07855224609375,228.71669006347656,1444.2406005859375,1025.3818359375,2849.71923828125,2743.741943359375,1476.2943115234375,1132.1572265625,288.1772155761719
4496.19580078125,2398.107666015625,2674.428466796875,655.680419921875,3212.287109375,1842.0189208984375,469.3585205078125,3577.905517578125,352.54931640625,1442.609130859375,999.5716552734375,1484.5291748046875,5354.5927734375,1828.765380859375,965.8837890625,1010.2081909179688,73.20782470703125,1164.989013671875,1040.229248046875,377.1164245605469,454.87652587890625,200.9288787841797,228.96592712402344,1414.33935546875,1020.389404296875,2885.66162109375,2731.8291015625,1487.22998046875,1124.3746337890625,283.9522399902344
