AZN.L,SHEL.L,ULVR.L,HSBA.L,RIO.L,DGE.L,BP.L,BATS.L,GLEN.L,GSK.L,REL.L,AAL.L,RKT.L,LSEG.L,NG.L,CPG.L,LLOY.L,PRU.L,EXPN.L,NWG.L,BA.L,VOD.L,BARC.L,CRH.L,AHT.L,FLTR.L,IMB.L,SSE.L,STAN.L,TSCO.L
3170.390869140625,2062.448974609375,2475.23828125,683.1165771484375,3015.879150390625,1988.0499267578125,442.5184326171875,3252.162109375,311.6074523925781,1672.8297119140625,802.3279418945312,1522.1778564453125,4308.7919921875,1455.8515625,818.1904907226562,957.361328125,73.02855682373047,921.7899169921875,1137.8175048828125,359.40386962890625,439.2257080078125,221.7453155517578,263.059814453125,1378.9327392578125,671.8511962890625,2546.281005859375,2116.2919921875,1564.84619140625,1338.8909912109375,466.60601806640625
3141.999267578125,2060.461181640625,2450.3369140625,683.6138305664062,3039.23193359375,1974.0916748046875,438.8435363769531,3241.238525390625,311.7572326660156,1666.32666015625,795.346923828125,1530.601318359375,4311.71435546875,1443.9259033203125,813.2911987304688,946.331787109375,72.3910903930664,910.2262573242188,1131.828857421875,355.646728515625,436.9359130859375,210.61643981933594,262.5072326660156,1369.9658203125,686.3263549804688,2548.84716796875,2137.128173828125,1557.891357421875,1323.7850341796875,466.2278137207031
3134.528564453125,2062.9453125,2420.453369140625,687.4911499023438,3060.596435546875,1966.6141357421875,440.13458251953125,3231.307861328125,314.9027404785156,1666.826904296875,799.336181640625,1526.63720703125,4269.82568359375,1440.2562255859375,802.4038696289062,942.471435546875,72.34127807617188,911.8782958984375,1137.8175048828125,352.748291015625,438.03106689453125,215.29684448242188,266.604736328125,1387.9000244140625,649.8885498046875,2546.77197265625,2166.892822265625,1557.891357421875,1314.1724853515625,461.43768310546875
3131.5400390625,2062.448974609375,2429.418701171875,703.498046875,3078.979248046875,1971.5987548828125,442.717041015625,3246.70068359375,315.60174560546875,1653.3203125,803.3251953125,1556.862548828125,4260.08447265625,1468.6947021484375,804.0369262695312,940.8170776367188,74.47276306152344,928.3978271484375,1149.7945556640625,360.4773864746094,443.10821533203125,218.98907470703125,272.54351806640625,1421.775634765625,653.8818969726562,2557.049072265625,2216.50146484375,1563.85302734375,1348.045166015625,462.88739013671875
3105.63818359375,2065.927734375,2447.34814453125,704.1937866210938,3077.4892578125,1976.5841064453125,442.5184326171875,3266.561767578125,317.8985595703125,1651.819580078125,804.8214721679688,1566.7730712890625,4265.92919921875,1479.7030029296875,807.8475952148438,940.8170776367188,75.1102523803711,925.919921875,1155.7830810546875,361.765625,445.6966552734375,219.19708251953125,273.46435546875,1425.760986328125,652.8834838867188,2567.315185546875,2243.2900390625,1555.904296875,1347.587890625,462.6351013183594
3104.642578125,2039.5889892578125,2427.42578125,697.0355224609375,3110.77783203125,1966.115234375,441.0782775878906,3284.932373046875,320.8443603515625,1640.8134765625,813.2984008789062,1580.151123046875,4251.31591796875,1478.7857666015625,802.4038696289062,934.7508544921875,76.47480010986328,939.1354370117188,1155.7830810546875,364.986083984375,443.0086669921875,218.8330841064453,275.81219482421875,1443.6951904296875,652.3843994140625,2603.257080078125,2229.399169921875,1548.9495849609375,1332.482421875,462.9503173828125
3121.577880859375,2045.0552978515625,2472.249755859375,701.8077392578125,3197.230224609375,1974.0916748046875,440.7306213378906,3296.84814453125,328.28375244140625,1599.293212890625,817.7861328125,1617.31396484375,4330.224609375,1515.4803466796875,802.4038696289062,939.1624755859375,77.68993377685547,967.2186889648438,1160.773193359375,382.16192626953125,445.6966552734375,216.2328338623047,281.5208740234375,1477.5704345703125,668.8561401367188,2695.6845703125,2250.235107421875,1546.9619140625,1383.29150390625,469.00103759765625
3149.471435546875,2054.49755859375,2457.30859375,694.94775390625,3186.796875,1982.566162109375,442.7666015625,3305.78515625,338.51922607421875,1619.8033447265625,818.7835693359375,1595.016357421875,4313.66455078125,1484.2900390625,804.5813598632812,941.9199829101562,75.68792724609375,960.6109008789062,1186.7236328125,383.23541259765625,440.619384765625,218.57308959960938,282.1654968261719,1479.5631103515625,647.3930053710938,2695.6845703125,2249.24267578125,1553.9171142578125,1391.072998046875,468.1818542480469
3182.843994140625,2059.96435546875,2450.3369140625,697.1349487304688,3166.425048828125,1984.0616455078125,441.67413330078125,3292.876220703125,343.1626281738281,1619.8033447265625,816.290283203125,1605.9171142578125,4337.04541015625,1486.1246337890625,808.936279296875,929.2361450195312,75.4986801147461,958.1329345703125,1188.719482421875,386.8851623535156,444.7010803222656,218.52105712890625,281.6589660644531,1468.603515625,633.916015625,2708.517333984375,2261.148681640625,1543.981689453125,1388.7845458984375,468.6229248046875
3162.422119140625,2054.994384765625,2457.30859375,697.9301147460938,3123.199951171875,1995.029052734375,439.4891357421875,3282.946044921875,341.01568603515625,1622.80517578125,808.8104248046875,1554.385009765625,4436.41064453125,1487.95947265625,807.3032836914062,931.4419555664062,76.30545806884766,963.9149169921875,1186.7236328125,387.95867919921875,441.6149597167969,220.49720764160156,277.6997985839844,1464.617919921875,651.3861083984375,2711.08349609375,2274.046630859375,1541.0010986328125,1382.3759765625,468.9382019042969
3216.714599609375,2053.503662109375,2482.21044921875,699.1234741210938,3162.450439453125,2006.49462890625,440.23406982421875,3328.625244140625,341.4150695800781,1614.8011474609375,816.7888793945312,1568.7545166015625,4430.56494140625,1489.7938232421875,812.20263671875,947.4347534179688,77.05247497558594,982.0863037109375,1200.69677734375,393.43359375,444.50189208984375,222.4733123779297,281.1986999511719,1491.519287109375,667.3587646484375,2790.667724609375,2293.889892578125,1547.9556884765625,1382.3759765625,469.0641174316406
3207.748046875,2035.1156005859375,2503.126953125,688.8831787109375,3131.149169921875,2018.956787109375,437.00616455078125,3322.66748046875,333.7260437011719,1605.796875,826.26318359375,1565.2864990234375,4432.51318359375,1482.455078125,813.8357543945312,939.1624755859375,74.35323333740234,968.870849609375,1198.70068359375,389.13958740234375,441.0176086425781,219.71719360351562,275.3059387207031,1470.59619140625,653.3827514648438,2759.858642578125,2263.133056640625,1545.9688720703125,1367.2703857421875,468.1818542480469
3200.775146484375,2030.6427001953125,2495.1591796875,691.468017578125,3091.8974609375,2014.470703125,435.3177795410156,3301.3173828125,330.7303466796875,1585.786865234375,822.2740478515625,1563.30419921875,4414.97802734375,1470.529296875,813.8357543945312,934.1993408203125,75.94689178466797,968.0447387695312,1205.687255859375,392.3599853515625,442.0132141113281,219.82113647460938,276.30291748046875,1476.574462890625,643.8988647460938,2826.60986328125,2259.164794921875,1545.9688720703125,1386.0379638671875,476.8798522949219
3228.170654296875,2054.0009765625,2577.833740234375,694.8485717773438,3121.70849609375,2054.35107421875,437.1054992675781,3349.9755859375,339.8173522949219,1576.7823486328125,833.2442016601562,1620.286865234375,4457.84228515625,1467.77734375,829.0780639648438,935.853759765625,76.2955093383789,992.823974609375,1242.6162109375,396.1173095703125,446.4930114746094,218.1570587158203,277.3993225097656,1521.4093017578125,658.3741455078125,2821.47705078125,2273.0546875,1560.8720703125,1431.81201171875,475.6192321777344
3244.607666015625,2056.982666015625,2574.8447265625,685.20458984375,3082.954345703125,2027.9305419921875,439.042236328125,3332.10107421875,339.9671936035156,1577.78271484375,842.7185668945312,1576.6827392578125,4481.22216796875,1429.24853515625,825.8118896484375,943.574462890625,75.94689178466797,978.7825317382812,1237.6259765625,391.1791687011719,445.9952392578125,216.85690307617188,272.56512451171875,1511.4461669921875,652.8834838867188,2795.80078125,2284.960205078125,1564.84619140625,1405.720703125,474.295654296875
3198.284912109375,2043.067626953125,2555.918701171875,682.6195678710938,3080.47021484375,2044.3809814453125,437.2048034667969,3324.65380859375,336.1725769042969,1590.2889404296875,835.737548828125,1559.3402099609375,4431.53857421875,1430.165283203125,813.2911987304688,925.375732421875,73.61621856689453,973.0006103515625,1234.6318359375,387.52935791015625,442.0132141113281,217.48097229003906,265.4879455566406,1486.53759765625,643.399658203125,2747.026123046875,2271.070556640625,1552.9232177734375,1398.8546142578125,474.0435485839844
3205.755859375,2042.5704345703125,2514.084228515625,681.7247924804688,3086.928955078125,2013.4736328125,439.2905578613281,3302.31005859375,337.6205139160156,1603.795654296875,847.7052001953125,1531.59228515625,4428.6162109375,1445.7608642578125,812.7468872070312,923.7213745117188,73.91500091552734,973.8265991210938,1230.63916015625,394.93634033203125,448.8822326660156,221.6412811279297,270.571533203125,1493.51171875,650.3878784179688,2744.45947265625,2239.32080078125,1569.81396484375,1406.63623046875,471.45928955078125
3196.79052734375,2031.6365966796875,2495.1591796875,680.0345458984375,3119.22412109375,1982.067626953125,438.4958801269531,3280.9599609375,338.9685974121094,1596.7919921875,843.7159423828125,1563.30419921875,4410.107421875,1438.421630859375,802.9482421875,915.4490356445312,74.8213882446289,971.3486938476562,1213.671630859375,400.0891418457031,459.23577880859375,225.90562438964844,272.1165466308594,1490.5230712890625,639.4065551757812,2685.40771484375,2262.1416015625,1479.400634765625,1392.446044921875,454.94561767578125
3227.173583984375,2048.5341796875,2495.1591796875,678.94140625,3120.714599609375,1981.0709228515625,441.32659912109375,3305.289306640625,344.26104736328125,1597.2926025390625,840.2252807617188,1555.3760986328125,4427.64306640625,1437.50439453125,808.936279296875,936.9567260742188,74.70185852050781,968.0447387695312,1196.7044677734375,398.37158203125,465.90582275390625,227.2578125,268.3287353515625,1498.4935302734375,633.4169311523438,2654.5986328125,2278.015869140625,1450.5875244140625,1380.0872802734375,456.8995056152344
3188.820556640625,2025.1761474609375,2447.34814453125,673.771240234375,3047.67822265625,1971.1007080078125,438.09869384765625,3272.023681640625,343.5121154785156,1569.278564453125,837.2335205078125,1526.1414794921875,4401.33935546875,1436.5870361328125,804.5813598632812,936.9567260742188,73.93494415283203,956.4808349609375,1181.7330322265625,393.43359375,464.611572265625,225.90562438964844,264.9398498535156,1488.530029296875,618.4424438476562,2657.165283203125,2272.061767578125,1458.535888671875,1368.6439208984375,457.0885925292969
3203.265625,2027.6611328125,2430.41455078125,665.51953125,3003.955322265625,1959.1363525390625,430.1531677246094,3253.652099609375,336.2225036621094,1558.272705078125,830.7509765625,1504.3397216796875,4403.28759765625,1409.983642578125,795.3270263671875,937.5081176757812,73.28752136230469,950.69921875,1174.74658203125,386.3485412597656,452.36663818359375,224.65756225585938,264.64080810546875,1472.588623046875,614.4492797851562,2639.19970703125,2269.0859375,1464.497314453125,1355.8271484375,452.5505065917969
