AZN.L,SHEL.L,ULVR.L,HSBA.L,RIO.L,DGE.L,BP.L,BATS.L,GLEN.L,GSK.L,REL.L,AAL.L,RKT.L,LSEG.L,NG.L,CPG.L,LLOY.L,PRU.L,EXPN.L,NWG.L,BA.L,VOD.L,BARC.L,CRH.L,AHT.L,FLTR.L,IMB.L,SSE.L,STAN.L,TSCO.L
10570.0263671875,2270.64501953125,3875.300048828125,520.06591796875,4600.826171875,3731.3212890625,440.5714111328125,3437.640380859375,441.8313293457031,1355.7015380859375,2228.89208984375,2676.0859375,6297.55615234375,7925.267578125,1074.1895751953125,1830.796630859375,42.640872955322266,881.2640380859375,2551.27978515625,242.51296997070312,760.4290771484375,112.1330795288086,161.22361755371094,3085.370849609375,4150.5341796875,10280.0,1891.4451904296875,1662.8330078125,582.85400390625,243.90151977539062
10612.0029296875,2321.592529296875,3902.274169921875,534.146240234375,4693.69189453125,3777.288330078125,453.05364990234375,3452.606201171875,453.0770568847656,1350.5074462890625,2249.881591796875,2749.533203125,6393.45849609375,8003.24072265625,1073.1903076171875,1842.2921142578125,43.65446853637695,936.2430419921875,2620.26025390625,251.19912719726562,763.8265380859375,113.7923812866211,168.45570373535156,3193.27880859375,4330.47021484375,10370.0,1896.43603515625,1681.8138427734375,602.0359497070312,247.39724731445312
10641.986328125,2345.567138671875,3876.299072265625,536.0435180664062,4725.6455078125,3734.81884765625,462.68988037109375,3463.580810546875,471.320068359375,1356.3011474609375,2234.888916015625,2767.02099609375,6433.41796875,7953.2578125,1089.6778564453125,1843.79150390625,43.389835357666016,918.8497924804688,2604.264892578125,250.00103759765625,786.8092651367188,112.29300689697266,166.31802368164062,3072.382080078125,4310.4775390625,10190.0,1920.390625,1695.30029296875,599.4384155273438,249.294921875
10508.0615234375,2306.108642578125,3913.26416015625,532.9478759765625,4726.64404296875,3758.801513671875,452.0550842285156,3471.562744140625,486.6642150878906,1345.91259765625,2237.8876953125,2804.493896484375,6451.3994140625,7965.25390625,1078.1864013671875,1842.7918701171875,45.16737365722656,932.6444702148438,2607.263916015625,254.5937042236328,782.6124877929688,113.13265991210938,167.69651794433594,3085.370849609375,4205.5146484375,10080.0,1923.8841552734375,1685.3104248046875,602.0359497070312,255.5872344970703
10394.126953125,2260.65625,3921.756103515625,522.262939453125,4625.291015625,3751.806884765625,440.62139892578125,3458.093505859375,468.0713195800781,1342.9158935546875,2258.876953125,2742.03857421875,6493.35595703125,7941.26220703125,1071.6915283203125,1866.7825927734375,44.61314010620117,917.2503051757812,2620.26025390625,252.99624633789062,778.2156982421875,110.13391876220703,163.920654296875,3123.33837890625,4180.52294921875,10275.0,1923.3851318359375,1751.743896484375,576.2601318359375,248.99530029296875
10506.0634765625,2267.6484375,3907.769287109375,524.7593994140625,4718.65478515625,3767.794921875,442.41876220703125,3468.07080078125,470.97021484375,1342.716064453125,2272.8701171875,2792.50244140625,6511.33837890625,8001.2412109375,1065.1964111328125,1891.2733154296875,45.16737365722656,937.642578125,2691.240234375,253.99464416503906,786.8092651367188,107.85487365722656,166.0782928466797,3117.5830078125,4203.51513671875,10215.0,1933.3663330078125,1750.7447509765625,592.2451171875,237.10984802246094
10494.0703125,2297.617431640625,3949.229736328125,524.2601318359375,4852.9609375,3794.27587890625,450.15771484375,3481.040771484375,488.213623046875,1347.111083984375,2289.861572265625,2924.407958984375,6561.28662109375,8001.2412109375,1070.192626953125,1899.270263671875,45.91633605957031,961.03369140625,2729.2294921875,260.38446044921875,783.8114624023438,108.43463134765625,168.65548706054688,3158.55078125,4290.48486328125,10235.0,1948.8372802734375,1788.207275390625,613.6251831054688,239.60679626464844
10616.0009765625,2319.09521484375,4016.6650390625,535.24462890625,4937.33837890625,3832.74853515625,457.1977233886719,3500.9951171875,499.1594543457031,1376.0791015625,2308.85205078125,2988.362548828125,6621.22607421875,8095.208984375,1077.1873779296875,1925.2603759765625,46.89497756958008,976.0279541015625,2797.210205078125,269.0705871582031,790.0067749023438,110.51375579833984,173.76988220214844,3246.982666015625,4456.42626953125,10710.0,1948.3382568359375,1803.691650390625,626.6129760742188,252.7906494140625
10322.1669921875,2325.08837890625,4013.66796875,528.8536376953125,4901.89013671875,3801.271240234375,460.8923645019531,3487.02783203125,497.5101013183594,1357.8994140625,2285.863525390625,2918.412353515625,6557.291015625,8001.2412109375,1079.185791015625,1927.2593994140625,46.40066146850586,958.8345336914062,2733.22802734375,269.2702941894531,793.404296875,109.05436706542969,171.75209045410156,3175.03857421875,4324.47216796875,10495.0,1943.34765625,1791.204345703125,611.6270751953125,245.00018310546875
10146.267578125,2338.57470703125,3961.717529296875,518.1688232421875,4791.05029296875,3760.80029296875,461.641357421875,3397.731201171875,493.66156005859375,1330.7291259765625,2251.880615234375,2849.461669921875,6447.40380859375,7897.27734375,1052.7056884765625,1906.267578125,46.14601135253906,937.642578125,2721.23193359375,269.2702941894531,770.8212280273438,107.07520294189453,169.71432495117188,3054.631591796875,4275.48974609375,10325.0,1898.4320068359375,1744.7508544921875,611.826904296875,237.00994873046875
