AZN.L,SHEL.L,ULVR.L,HSBA.L,RIO.L,DGE.L,BP.L,BATS.L,GLEN.L,GSK.L,REL.L,AAL.L,RKT.L,LSEG.L,NG.L,CPG.L,LLOY.L,PRU.L,EXPN.L,NWG.L,BA.L,VOD.L,BARC.L,CRH.L,AHT.L,FLTR.L,IMB.L,SSE.L,STAN.L,TSCO.L
13836.0,2800.5,4875.65283203125,1079.5999755859375,5465.0,1747.5,457.54998779296875,4407.37158203125,364.70001220703125,1800.0,2998.0,2892.0,5994.0,8794.0,1144.0,2341.0,95.5,1090.5,3311.0,631.7999877929688,1609.5,92.36000061035156,429.6000061035156,9020.0,4766.0,15735.0,3235.0,2205.7880859375,1681.0,453.0
13800.0,2788.5,4794.37451171875,1087.800048828125,5417.0,1724.5,457.95001220703125,4393.3740234375,360.3500061035156,1819.0,2997.0,2856.0,5980.0,8744.0,1150.5,2336.0,97.36000061035156,1098.0,3308.0,640.2000122070312,1624.0,93.94000244140625,436.3999938964844,8966.0,4684.0,15960.0,3260.0,2226.7861328125,1700.5,456.79998779296875
13694.0,2799.0,4762.29052734375,1070.199951171875,5504.0,1750.0,464.0,4341.38134765625,383.1000061035156,1833.0,3013.0,2927.0,5924.0,8868.0,1143.5,2327.0,95.95999908447266,1100.5,3285.0,622.0,1643.5,95.04000091552734,433.3500061035156,9034.0,4685.0,15715.0,3271.0,2226.7861328125,1660.5,450.8999938964844
13514.0,2799.5,4735.55419921875,1074.4000244140625,5494.0,1682.0,465.0,4341.38134765625,382.8999938964844,1826.0,3035.0,2950.0,5906.0,8690.0,1142.5,2360.0,96.95999908447266,1095.5,3315.0,625.7999877929688,1686.5,95.30000305175781,439.20001220703125,9006.0,4805.0,15535.0,3300.0,2189.0,1662.0,452.0
13592.0,2760.0,4765.4990234375,1062.0,5500.0,1670.5,452.8500061035156,4282.3896484375,379.8500061035156,1805.0,3035.0,2980.0,5968.0,8652.0,1134.5,2370.0,95.76000213623047,1078.0,3324.0,617.5999755859375,1673.0,93.91999816894531,434.3999938964844,9052.0,4795.0,15790.0,3250.0,2163.0,1634.5,453.0
13578.0,2750.0,4680.0,1064.5999755859375,5476.0,1644.5,450.3999938964844,4316.384765625,378.8999938964844,1820.5,2972.0,2930.0,5902.0,8500.0,1135.5,2355.0,95.69999694824219,1097.5,3275.0,621.0,1691.0,94.13999938964844,437.0,9494.0,4809.0,15820.0,3262.0,2147.0,1656.0,449.79998779296875
13592.0,2734.5,4846.5,1068.0,5528.0,1602.5,446.20001220703125,4302.38671875,380.5,1783.0,2976.0,2916.0,5918.0,8466.0,1129.0,2349.0,94.31999969482422,1095.0,3243.0,619.0,1726.5,94.55999755859375,440.0,9400.0,4797.0,16140.0,3312.0,2140.0,1669.0,440.0
13514.0,2709.0,4820.0,1102.199951171875,5607.0,1602.0,443.25,4398.373046875,380.3999938964844,1803.5,3005.0,2880.0,5954.0,8366.0,1117.0,2319.0,94.83999633789062,1084.5,3274.0,619.4000244140625,1706.5,94.5,442.25,9226.0,4785.0,16200.0,3283.0,2092.0,1703.5,447.1000061035156
13596.0,2707.0,4853.5,1112.5999755859375,5685.0,1645.5,442.04998779296875,4383.375,383.0,1821.0,3004.0,2897.0,6028.0,8396.0,1116.0,2337.0,95.0199966430664,1087.0,3312.0,620.4000244140625,1691.0,94.26000213623047,446.8999938964844,9330.0,5010.0,16245.0,3265.0,2088.0,1717.0,446.0
13444.0,2686.5,4835.5,1111.800048828125,5589.0,1664.0,439.25,4237.39599609375,375.5,1824.5,3016.0,2817.0,6000.0,8464.0,1118.5,2324.0,93.72000122070312,1072.5,3344.0,612.0,1700.5,94.62000274658203,444.3500061035156,9390.0,5138.0,16695.0,3179.0,2108.0,1727.0,440.79998779296875
