AZN.L,SHEL.L,ULVR.L,HSBA.L,RIO.L,DGE.L,BP.L,BATS.L,GLEN.L,GSK.L,REL.L,AAL.L,RKT.L,LSEG.L,NG.L,CPG.L,LLOY.L,PRU.L,EXPN.L,NWG.L,BA.L,VOD.L,BARC.L,CRH.L,AHT.L,FLTR.L,IMB.L,SSE.L,STAN.L,TSCO.L
5316.158203125,2103.73583984375,4308.3076171875,674.4939575195312,3128.482421875,2338.31591796875,467.8970642089844,5477.3125,285.6443176269531,1708.4501953125,1677.02978515625,1025.663330078125,7941.302734375,3429.7177734375,1048.5179443359375,1744.66748046875,69.92823791503906,1453.3299560546875,1609.0858154296875,277.92608642578125,671.1180419921875,229.04344177246094,210.60781860351562,2819.980224609375,1593.0826416015625,8279.6865234375,3632.06591796875,1500.1458740234375,716.7457275390625,231.6292724609375
5352.0771484375,2079.325927734375,4360.6650390625,675.98876953125,3141.422119140625,2356.778564453125,460.67950439453125,5546.9208984375,286.34332275390625,1710.957275390625,1677.02978515625,1021.19970703125,7997.16455078125,3470.57177734375,1032.54052734375,1755.05224609375,69.12091064453125,1461.18603515625,1598.0986328125,277.3894348144531,668.12646484375,229.5926055908203,210.40826416015625,2832.947998046875,1606.0672607421875,8417.3515625,3626.599853515625,1478.24560546875,716.9381713867188,230.24191284179688
5331.125,2081.816650390625,4342.2158203125,678.9782104492188,3098.62109375,2344.3037109375,461.9736633300781,5548.91064453125,282.998046875,1695.9141845703125,1676.03173828125,1017.727783203125,7967.23876953125,3486.513916015625,1032.54052734375,1739.4752197265625,69.16077423095703,1454.1568603515625,1584.11572265625,278.784912109375,669.6223754882812,229.9919891357422,211.20640563964844,2802.02490234375,1585.0924072265625,8432.1025390625,3618.64892578125,1473.2684326171875,724.6368408203125,229.80043029785156
5343.09716796875,2088.791259765625,4358.1708984375,684.159423828125,3133.95703125,2347.796630859375,462.8198547363281,5611.5576171875,282.2991027832031,1705.94287109375,1682.020751953125,1036.5743408203125,8087.93896484375,3426.72900390625,1025.550537109375,1742.590576171875,68.71227264404297,1440.9259033203125,1607.0882568359375,270.1970520019531,671.61669921875,230.24159240722656,209.0115509033203,2770.104248046875,1583.0948486328125,8343.6025390625,3638.525146484375,1478.24560546875,723.866943359375,229.10678100585938
5290.21533203125,2061.890380859375,4330.7470703125,679.4763793945312,3151.87353515625,2325.342041015625,454.756103515625,5551.8935546875,282.5986328125,1693.406494140625,1682.020751953125,1041.5343017578125,7956.265625,3450.642822265625,1019.0595092773438,1735.32080078125,69.8485107421875,1440.9259033203125,1589.109619140625,273.84686279296875,665.633544921875,228.64407348632812,207.6646728515625,2771.101806640625,1590.0865478515625,8323.9345703125,3604.237060546875,1470.2821044921875,723.7706909179688,225.00767517089844
5298.1982421875,2050.9306640625,4257.44482421875,682.4656372070312,3209.108154296875,2280.431884765625,454.30810546875,5476.31591796875,288.49029541015625,1685.8851318359375,1667.04736328125,1053.933349609375,7832.572265625,3430.713623046875,1019.5588989257812,1716.628173828125,70.48638153076172,1449.6090087890625,1599.0977783203125,276.1011962890625,659.1517333984375,217.74627685546875,204.9210968017578,2795.042724609375,1638.028564453125,8220.685546875,3525.2255859375,1485.214111328125,730.4108276367188,226.96258544921875
5325.13818359375,2098.754150390625,4316.7841796875,693.2271728515625,3249.4208984375,2321.349609375,465.706787109375,5487.25634765625,294.5816650390625,1702.9342041015625,1691.0048828125,1072.284423828125,7934.3203125,3441.67529296875,1018.5602416992188,1733.2440185546875,69.77873992919922,1484.3399658203125,1621.0716552734375,269.33819580078125,675.10693359375,220.79273986816406,206.11831665039062,2868.859375,1633.034912109375,8343.6025390625,3540.630859375,1488.200439453125,750.8123779296875,227.97164916992188
5273.25341796875,2124.159912109375,4288.85986328125,689.1416625976562,3231.006591796875,2318.854736328125,468.79302978515625,5431.56787109375,293.7328186035156,1700.4271240234375,1681.02294921875,1078.732177734375,7897.41162109375,3386.87158203125,1009.0736694335938,1714.5511474609375,68.87174224853516,1479.3782958984375,1613.0811767578125,268.4794616699219,665.1349487304688,223.98899841308594,204.77146911621094,2838.932861328125,1639.02734375,8225.6025390625,3566.9677734375,1488.200439453125,750.2349853515625,231.3770294189453
5249.30810546875,2121.669921875,4244.9794921875,685.75390625,3202.63818359375,2319.354248046875,468.04638671875,5383.83544921875,293.8825988769531,1688.8935546875,1673.0369873046875,1078.732177734375,7859.50537109375,3569.21826171875,1016.5630493164062,1728.051513671875,68.3634262084961,1476.0706787109375,1612.082275390625,270.7336730957031,657.656005859375,223.53952026367188,205.8190155029297,2837.935791015625,1598.0771484375,8471.435546875,3538.1455078125,1483.222900390625,740.3228759765625,233.71034240722656
5289.216796875,2093.772705078125,4230.517578125,678.280517578125,3127.98486328125,2326.83837890625,459.5346374511719,5415.65771484375,286.24346923828125,1689.395263671875,1689.008544921875,1050.4615478515625,7845.53955078125,3619.0400390625,1014.066650390625,1728.051513671875,67.67572021484375,1462.0126953125,1618.0750732421875,268.2647399902344,657.656005859375,222.6405487060547,203.02552795410156,2834.942626953125,1575.1043701171875,8530.4365234375,3561.004638671875,1482.2279052734375,727.6201171875,234.4670867919922
