AZN.L,SHEL.L,ULVR.L,HSBA.L,RIO.L,DGE.L,BP.L,BATS.L,GLEN.L,GSK.L,REL.L,AAL.L,RKT.L,LSEG.L,NG.L,CPG.L,LLOY.L,PRU.L,EXPN.L,NWG.L,BA.L,VOD.L,BARC.L,CRH.L,AHT.L,FLTR.L,IMB.L,SSE.L,STAN.L,TSCO.L
11193.6748046875,2379.73828125,4175.8955078125,497.19830322265625,5589.8916015625,3843.2412109375,488.80279541015625,3383.807861328125,556.4876098632812,1413.9788818359375,2332.84033203125,3299.14013671875,6031.82861328125,8267.150390625,1024.3900146484375,1865.7830810546875,46.06113052368164,1015.61279296875,2953.166259765625,256.9898986816406,814.4931640625,91.5199966430664,158.1070098876953,3275.960205078125,5084.2041015625,12040.0,2102.5234375,1738.2572021484375,594.2433471679688,228.46463012695312
11171.6865234375,2363.253662109375,4174.3974609375,497.7974853515625,5575.912109375,3844.240234375,480.2640686035156,3400.772216796875,558.0869750976562,1422.5701904296875,2335.8388671875,3293.644287109375,6031.82861328125,8269.1484375,1019.3930053710938,1874.27978515625,46.58540725708008,1030.1072998046875,2966.16259765625,261.48272705078125,812.6942749023438,91.13999938964844,156.64862060546875,3282.454833984375,5010.23046875,12030.0,2096.533447265625,1721.2744140625,592.0452270507812,228.26486206054688
11253.6396484375,2373.244384765625,4175.396484375,499.2953186035156,5662.7861328125,3818.758544921875,482.86065673828125,3423.223876953125,561.3856811523438,1420.7718505859375,2328.842041015625,3334.61474609375,5981.88037109375,7977.25,1025.389404296875,1895.2716064453125,46.310787200927734,1085.0863037109375,2956.16552734375,259.48590087890625,815.4925537109375,91.0199966430664,156.1092071533203,3265.468017578125,5034.2216796875,11985.0,2105.51904296875,1728.267333984375,591.6458129882812,229.8632049560547
11143.703125,2356.26025390625,4182.3896484375,497.9472351074219,5671.77294921875,3824.254638671875,474.0223388671875,3411.748291015625,555.8877563476562,1386.40673828125,2315.8486328125,3322.123779296875,5923.93896484375,7847.294921875,1018.3936157226562,1897.7708740234375,46.360713958740234,1076.0897216796875,2909.1787109375,260.1847839355469,825.486328125,89.2699966430664,158.58648681640625,3222.501708984375,5066.2109375,11965.0,2104.520263671875,1708.287353515625,591.24609375,228.7643280029297
11251.642578125,2313.301025390625,4157.41162109375,493.1540222167969,5607.86572265625,3816.260498046875,463.3863830566406,3403.26611328125,540.0938110351562,1490.9013671875,2333.839599609375,3267.66259765625,5905.95751953125,7885.28125,1018.893310546875,1891.7730712890625,46.170982360839844,1054.597900390625,2913.177490234375,257.888427734375,822.68798828125,87.66000366210938,157.2679443359375,3214.50732421875,4887.2744140625,11775.0,2099.529052734375,1705.2904052734375,583.6532592773438,228.06503295898438
11309.6083984375,2307.306884765625,4157.41162109375,494.6019592285156,5771.62841796875,3773.291015625,463.3365173339844,3297.989990234375,548.390625,1482.110107421875,2313.849365234375,3297.1416015625,5873.98974609375,7377.4560546875,1016.3948364257812,1896.771240234375,45.836448669433594,1058.0966796875,2879.187255859375,258.5873107910156,830.8829956054688,85.93000030517578,156.62863159179688,3191.52587890625,4912.265625,11865.0,2066.5830078125,1696.2994384765625,590.8465576171875,230.662353515625
11347.587890625,2283.829345703125,4121.94140625,495.5007019042969,5826.548828125,3740.31494140625,461.3391418457031,3308.96728515625,542.29296875,1456.3363037109375,2327.8427734375,3187.719970703125,5834.03076171875,7403.447265625,1016.3948364257812,1918.7625732421875,46.37569808959961,1090.0843505859375,2894.182861328125,263.27984619140625,825.0865478515625,86.75,159.30569458007812,3227.49755859375,4900.2685546875,11970.0,2073.571533203125,1694.3013916015625,598.4393310546875,227.6654510498047
11343.58984375,2293.3203125,4118.4453125,495.6504821777344,5670.77490234375,3725.8251953125,461.48895263671875,3300.484619140625,537.1949462890625,1443.5491943359375,2328.842041015625,3152.744873046875,5796.0693359375,7623.3720703125,1009.898681640625,1901.7691650390625,45.71162033081055,1060.5958251953125,2923.174560546875,259.88525390625,830.4832763671875,87.05999755859375,157.96719360351562,3208.51220703125,4868.28076171875,11985.0,2057.59814453125,1694.8009033203125,602.4356689453125,226.56658935546875
11319.6044921875,2315.798828125,4101.958984375,499.395263671875,5738.67626953125,3756.802978515625,470.4271240234375,3245.6015625,545.2918701171875,1450.9417724609375,2324.844482421875,3202.708984375,5808.0576171875,7605.3779296875,1014.8956909179688,1898.2706298828125,46.30579376220703,1099.580810546875,2949.16748046875,263.0802001953125,820.4893798828125,86.48999786376953,161.60316467285156,3254.4765625,5054.21484375,12090.0,2016.6656494140625,1706.788818359375,607.430908203125,226.2668914794922
11393.5615234375,2293.81982421875,4146.9208984375,496.9986267089844,5613.857421875,3761.79931640625,468.9290771484375,3261.06884765625,540.7935791015625,1442.3504638671875,2338.8369140625,3130.260986328125,5832.03271484375,7611.37646484375,1026.8885498046875,1924.2606201171875,46.091094970703125,1089.584716796875,2983.15771484375,263.9787292480469,833.6812744140625,86.33999633789062,160.08482360839844,3263.968994140625,4991.2373046875,11940.0,2030.6424560546875,1723.7718505859375,606.0321655273438,225.4677276611328
