AZN.L,SHEL.L,ULVR.L,HSBA.L,RIO.L,DGE.L,BP.L,BATS.L,GLEN.L,GSK.L,REL.L,AAL.L,RKT.L,LSEG.L,NG.L,CPG.L,LLOY.L,PRU.L,EXPN.L,NWG.L,BA.L,VOD.L,BARC.L,CRH.L,AHT.L,FLTR.L,IMB.L,SSE.L,STAN.L,TSCO.L
10747.1669921875,2118.592041015625,3796.031982421875,533.5697631835938,4825.35888671875,3504.5625,383.9051208496094,3526.88427734375,426.18731689453125,1796.5460205078125,2208.75927734375,2818.457275390625,6220.966796875,7555.111328125,1071.1917724609375,1727.33642578125,42.3438835144043,1030.5531005859375,2429.314208984375,234.432373046875,837.7711181640625,127.30673217773438,153.01226806640625,2846.574462890625,3535.31884765625,8282.0,1831.85302734375,1675.2529296875,612.3856201171875,254.4885711669922
10801.134765625,2200.4990234375,3798.529296875,538.8615112304688,4825.8583984375,3492.07275390625,400.8289489746094,3551.8232421875,434.5841064453125,1813.6500244140625,2234.74462890625,2836.9375,6224.962890625,7705.05322265625,1075.6883544921875,1728.835693359375,42.59848403930664,1018.0584716796875,2425.315185546875,238.51507568359375,835.372802734375,128.60618591308594,155.32943725585938,2836.0830078125,3472.349365234375,8346.0,1835.845458984375,1693.2288818359375,622.9749145507812,257.1852722167969
10793.1376953125,2013.71142578125,3798.02978515625,522.2872924804688,4632.22509765625,3504.062744140625,372.722412109375,3417.6513671875,399.84735107421875,1797.5521240234375,2187.771240234375,2602.191162109375,6208.98046875,7427.15966796875,1065.1964111328125,1687.3516845703125,41.29052734375,961.7828979492188,2446.3095703125,228.7380828857422,803.996337890625,126.94688415527344,147.2992706298828,2757.150146484375,3494.338623046875,8174.0,1774.46728515625,1668.76171875,591.40673828125,255.18771362304688
10971.025390625,1971.9588623046875,3866.957763671875,517.89404296875,4678.6376953125,3607.975830078125,368.07965087890625,3479.999267578125,408.2941589355469,1801.17431640625,2265.72705078125,2626.1650390625,6354.81640625,7665.06884765625,1083.182861328125,1729.3355712890625,41.23061752319336,983.3735961914062,2548.280517578125,226.9115753173828,817.1865234375,126.64700317382812,146.6800537109375,2807.607177734375,3592.2919921875,8438.0,1805.406005859375,1694.726806640625,577.62060546875,257.48492431640625
10997.0078125,2031.1915283203125,3821.505859375,534.7677612304688,4850.81103515625,3515.55322265625,384.6539611816406,3371.791015625,433.0846862792969,1802.38134765625,2248.73681640625,2812.963134765625,6242.9423828125,7579.10205078125,1077.1873779296875,1750.327392578125,42.229061126708984,1025.055419921875,2612.26220703125,234.53981018066406,815.7874755859375,127.38670349121094,150.83494567871094,2850.571044921875,3720.231201171875,8090.0,1806.4039306640625,1698.721435546875,596.401611328125,256.7857971191406
11036.982421875,2041.18017578125,3831.994384765625,524.9830322265625,4825.8583984375,3534.537353515625,385.951904296875,3375.28271484375,431.1853942871094,1765.5570068359375,2240.741455078125,2821.454345703125,6238.9462890625,7609.09033203125,1067.6944580078125,1759.323974609375,42.13420867919922,1016.059326171875,2602.265380859375,235.0769500732422,809.1924438476562,128.40628051757812,151.7738037109375,2920.51123046875,3826.1806640625,8122.0,1811.8929443359375,1691.2315673828125,578.8193359375,261.4800109863281
11146.9140625,2028.19482421875,3847.97705078125,526.8801879882812,4802.40283203125,3564.512451171875,384.00494384765625,3381.26904296875,426.0373840332031,1779.6429443359375,2271.72412109375,2721.562255859375,6326.84814453125,7659.07080078125,1083.682373046875,1788.31298828125,41.949493408203125,1009.5621948242188,2623.25927734375,235.18441772460938,811.3908081054688,128.6461639404297,150.8149871826172,2896.53173828125,3798.1943359375,7752.0,1802.4114990234375,1743.6611328125,584.613525390625,259.58233642578125
11156.9072265625,1995.7318115234375,3886.43701171875,528.9768676757812,4770.96240234375,3594.487060546875,376.4666748046875,3421.6767578125,421.8889465332031,1753.2823486328125,2265.72705078125,2727.5556640625,6394.7705078125,7727.044921875,1088.178955078125,1817.3017578125,42.3538703918457,1008.5626220703125,2616.261474609375,236.2587890625,819.7845458984375,129.22592163085938,151.9535675048828,2909.520751953125,3801.192626953125,7688.0,1828.360107421875,1774.6197509765625,579.2189331054688,259.4824523925781
10973.0244140625,1999.72705078125,3869.954833984375,526.3809204101562,4782.939453125,3618.466796875,376.6164245605469,3382.266845703125,418.29034423828125,1705.390625,2262.729248046875,2682.104736328125,6400.76318359375,7671.06640625,1092.176025390625,1814.3028564453125,41.84965896606445,987.1718139648438,2569.2744140625,231.96119689941406,808.9925537109375,129.04600524902344,149.0371551513672,2867.056396484375,3720.231201171875,7614.0,1828.8592529296875,1758.64111328125,576.4216918945312,256.4861145019531
10769.154296875,1934.2017822265625,3876.447265625,511.6038818359375,4558.365234375,3598.483642578125,363.386962890625,3357.822998046875,401.1468505859375,1690.2984619140625,2272.723388671875,2544.7529296875,6384.78173828125,7623.08544921875,1096.173095703125,1817.3017578125,40.9560546875,968.7798461914062,2660.248779296875,226.3743438720703,796.402099609375,127.72655487060547,145.3616485595703,2852.5693359375,3718.232421875,7634.0,1801.4136962890625,1743.6611328125,543.454833984375,256.2863464355469
