AZN.L,SHEL.L,ULVR.L,HSBA.L,RIO.L,DGE.L,BP.L,BATS.L,GLEN.L,GSK.L,REL.L,AAL.L,RKT.L,LSEG.L,NG.L,CPG.L,LLOY.L,PRU.L,EXPN.L,NWG.L,BA.L,VOD.L,BARC.L,CRH.L,AHT.L,FLTR.L,IMB.L,SSE.L,STAN.L,TSCO.L
4490.57568359375,1487.365966796875,3061.72705078125,482.1390075683594,1686.7996826171875,1905.93408203125,364.904541015625,3840.220947265625,87.8652114868164,1437.3201904296875,1225.3184814453125,271.8403625488281,6253.39306640625,2451.645751953125,1077.868896484375,1245.0655517578125,63.94685745239258,1096.3018798828125,1174.3397216796875,267.40594482421875,507.2713928222656,224.9784393310547,182.30905151367188,1843.55615234375,892.2637939453125,10216.896484375,3777.2958984375,1424.6883544921875,442.6732482910156,216.62037658691406
4485.58935546875,1426.6566162109375,3068.204833984375,465.41741943359375,1608.7249755859375,1901.4449462890625,333.23199462890625,3832.767333984375,83.0320816040039,1428.8038330078125,1217.3359375,250.11700439453125,6255.38916015625,2403.828369140625,1073.0770263671875,1230.5279541015625,61.70538330078125,1006.2172241210938,1168.3485107421875,258.2812805175781,499.2986145019531,221.0866241455078,173.28338623046875,1782.7357177734375,886.2722778320312,10315.1904296875,3758.4248046875,1402.8006591796875,416.4015808105469,215.8004608154297
4398.84765625,1431.135009765625,3010.390869140625,447.3521423339844,1675.85888671875,1865.0323486328125,330.4975280761719,3781.5849609375,85.8281021118164,1433.8133544921875,1196.3818359375,271.4932861328125,6242.42529296875,2362.984130859375,1061.6414794921875,1219.1051025390625,60.46011734008789,1021.0935668945312,1154.367919921875,249.90806579589844,484.64849853515625,212.45469665527344,165.15525817871094,1735.8740234375,876.7853393554688,10187.3564453125,3703.2998046875,1396.8309326171875,398.598388671875,212.26902770996094
4130.65087890625,1518.2178955078125,2944.32568359375,457.3552551269531,1847.920654296875,1823.6312255859375,348.8942565917969,3730.400634765625,99.53863525390625,1415.277099609375,1196.3818359375,325.65301513671875,6118.77392578125,2359.995361328125,1063.60205078125,1264.7957763671875,62.5322380065918,1043.407958984375,1160.3592529296875,259.56939697265625,488.1365661621094,209.8102569580078,173.1836395263672,1770.7708740234375,897.7561645507812,9853.0224609375,3574.6484375,1401.805419921875,420.97265625,214.28700256347656
4097.2509765625,1527.6722412109375,2958.283935546875,455.7130126953125,1808.1373291015625,1792.206787109375,348.6954040527344,3703.567626953125,102.005126953125,1403.7545166015625,1167.4451904296875,360.4205017089844,6050.96337890625,2310.185791015625,1044.43408203125,1266.87255859375,61.565914154052734,1014.895263671875,1160.3592529296875,259.6768493652344,477.3731994628906,206.56703186035156,172.6849822998047,1764.78857421875,894.7603759765625,9685.85546875,3476.303955078125,1384.8924560546875,435.9849853515625,220.21495056152344
3894.357421875,1514.734130859375,2930.36962890625,436.4034423828125,1830.5157470703125,1777.741455078125,341.983154296875,3708.040283203125,102.65421295166016,1365.1790771484375,1123.5413818359375,373.067626953125,5973.18310546875,2188.649169921875,1034.196533203125,1236.758544921875,59.13515853881836,959.9356079101562,1110.4302978515625,247.65379333496094,465.9123840332031,199.78126525878906,163.45980834960938,1632.1805419921875,826.8544311523438,9204.021484375,3506.10595703125,1355.0452880859375,410.916259765625,217.69236755371094
3902.831787109375,1454.025390625,2922.39453125,430.48126220703125,1741.5008544921875,1778.7392578125,332.58575439453125,3713.506103515625,94.30606079101562,1363.1748046875,1146.4910888671875,331.1087341308594,5937.2861328125,2114.93115234375,1027.77099609375,1252.3348388671875,57.909820556640625,930.59619140625,1092.4554443359375,242.17897033691406,468.3042297363281,200.729248046875,155.83035278320312,1634.17431640625,823.8587646484375,9105.6875,3489.716064453125,1340.1220703125,388.10888671875,219.2058868408203
3997.05029296875,1447.5562744140625,2931.36669921875,439.3396911621094,1755.425048828125,1777.741455078125,328.2599182128906,3669.7763671875,93.36740112304688,1361.67236328125,1148.48681640625,324.36346435546875,5950.24755859375,2170.718017578125,1025.7017822265625,1242.989013671875,58.17880630493164,971.505859375,1105.4368896484375,250.12277221679688,468.90216064453125,201.67730712890625,158.572998046875,1699.9798583984375,797.3952026367188,8968.01953125,3495.179443359375,1343.1070556640625,392.0545349121094,228.66529846191406
3979.103515625,1434.6187744140625,2895.9775390625,418.18890380859375,1695.7506103515625,1740.82958984375,308.5863037109375,3658.347412109375,87.55564880371094,1348.145751953125,1129.528076171875,313.402587890625,5830.583984375,2140.832275390625,1014.9198608398438,1218.0670166015625,55.78789138793945,898.3640747070312,1071.4849853515625,239.92471313476562,458.1387939453125,200.18045043945312,147.45289611816406,1655.112548828125,767.93603515625,8618.9365234375,3563.720947265625,1314.2548828125,372.0860595703125,226.52117919921875
4034.4384765625,1518.2178955078125,2935.353759765625,438.3443908691406,1837.4775390625,1753.798828125,330.7169189453125,3685.677978515625,98.32038116455078,1366.1810302734375,1136.512939453125,370.9349365234375,5949.2509765625,2278.307373046875,1020.9097290039062,1235.7198486328125,58.25848388671875,956.6296997070312,1100.4444580078125,257.7445983886719,465.51373291015625,205.02029418945312,156.7777862548828,1675.0538330078125,803.88623046875,8751.6875,3529.947509765625,1339.12744140625,412.84088134765625,223.24192810058594
