AZN.L,SHEL.L,ULVR.L,HSBA.L,RIO.L,DGE.L,BP.L,BATS.L,GLEN.L,GSK.L,REL.L,AAL.L,RKT.L,LSEG.L,NG.L,CPG.L,LLOY.L,PRU.L,EXPN.L,NWG.L,BA.L,VOD.L,BARC.L,CRH.L,AHT.L,FLTR.L,IMB.L,SSE.L,STAN.L,TSCO.L
4798.0498046875,2319.98291015625,2611.1875,604.04296875,3180.458740234375,1819.742919921875,494.77734375,3425.9501953125,315.60174560546875,1638.824951171875,881.792724609375,1550.756591796875,4757.66650390625,1677.041748046875,910.8926391601562,1038.5982666015625,79.18396759033203,1134.31103515625,1132.8980712890625,329.13153076171875,399.5981140136719,220.1097412109375,255.365478515625,1723.0968017578125,871.0349731445312,2505.69677734375,2505.132568359375,1519.4378662109375,1180.0548095703125,361.3880920410156
4791.07421875,2340.363525390625,2596.243896484375,602.3525390625,3227.171630859375,1820.2415771484375,498.4034423828125,3373.800537109375,318.7972412109375,1628.817626953125,874.3115234375,1551.2520751953125,4715.77001953125,1675.20703125,913.0704956054688,1043.010498046875,79.30351257324219,1130.5933837890625,1121.91845703125,356.0760498046875,399.4984436035156,222.3542022705078,257.70831298828125,1720.106689453125,871.5341796875,2494.14208984375,2495.20751953125,1520.4312744140625,1178.6812744140625,360.0638122558594
4661.03271484375,2332.90673828125,2582.29638671875,600.7614135742188,3195.36767578125,1821.7374267578125,497.7080383300781,3344.0009765625,320.29510498046875,1627.3160400390625,866.8302001953125,1528.9498291015625,4710.89892578125,1675.20703125,914.7039184570312,1047.423095703125,78.1879653930664,1132.6588134765625,1131.89990234375,349.09844970703125,395.81329345703125,223.35177612304688,244.24961853027344,1734.05908203125,877.0248413085938,2490.297607421875,2498.185302734375,1521.4248046875,1172.2734375,362.96466064453125
4614.6962890625,2348.81494140625,2587.510986328125,593.2031860351562,3227.171630859375,1819.742919921875,498.16302490234375,3392.67333984375,322.9413146972656,1630.81884765625,870.3214111328125,1553.7303466796875,4721.61767578125,1674.2894287109375,919.60400390625,1060.6610107421875,76.41503143310547,1138.02880859375,1058.037109375,349.4204406738281,402.8849182128906,226.19479370117188,242.55484008789062,1673.26708984375,858.0568237304688,2532.65087890625,2529.945556640625,1535.33740234375,1172.2734375,360.75750732421875
4696.408203125,2364.722412109375,2602.456298828125,590.5181274414062,3185.4287109375,1825.227294921875,498.0638122558594,3413.0361328125,326.1368103027344,1618.308349609375,869.3240966796875,1575.041259765625,4724.5400390625,1696.3074951171875,920.6931762695312,1061.2120361328125,76.6341552734375,1151.2474365234375,1060.0333251953125,355.32470703125,403.9805603027344,226.39430236816406,261.6462707519531,1676.2572021484375,855.5610961914062,2585.280517578125,2575.60107421875,1522.4188232421875,1196.07568359375,372.0450439453125
4584.302734375,2356.271728515625,2629.357666015625,592.7059936523438,3169.029541015625,1845.1695556640625,497.6662902832031,3394.6611328125,325.03839111328125,1614.8056640625,876.3062744140625,1589.9095458984375,4702.12890625,1688.05078125,931.0379638671875,1071.692138671875,76.06642150878906,1131.0064697265625,1047.056884765625,349.09844970703125,403.3829650878906,226.19479370117188,259.35321044921875,1658.3184814453125,852.5661010742188,2572.447998046875,2571.632568359375,1501.5504150390625,1182.80126953125,374.3780822753906
4593.77197265625,2351.79736328125,2636.331787109375,602.94921875,3319.604248046875,1856.636474609375,498.0638122558594,3435.385986328125,329.0826416015625,1622.3118896484375,878.3013305664062,1627.0799560546875,4701.15478515625,1701.8118896484375,927.2266845703125,1082.1715087890625,76.69392395019531,1149.5950927734375,1055.0426025390625,350.1719665527344,406.1717529296875,223.9004364013672,255.8638916015625,1686.2227783203125,864.5458984375,2575.0146484375,2621.2578125,1498.5687255859375,1182.80126953125,370.7207946777344
4625.658203125,2356.271728515625,2643.30615234375,607.6231689453125,3310.16259765625,1866.109130859375,496.9708557128906,3427.439453125,330.1810302734375,1638.3248291015625,885.78271484375,1623.1153564453125,4762.5390625,1658.6937255859375,927.2266845703125,1081.6202392578125,76.58436584472656,1166.5313720703125,1063.02783203125,353.1777038574219,407.7653503417969,219.3116912841797,254.56793212890625,1687.2196044921875,857.5578002929688,2587.8583984375,2632.176513671875,1499.562255859375,1197.448974609375,372.99090576171875
4637.61572265625,2333.6806640625,2647.292236328125,614.0872802734375,3353.396484375,1872.5902099609375,500.24957275390625,3441.346435546875,326.9356689453125,1625.0478515625,886.7802124023438,1627.0799560546875,4808.33203125,1652.271240234375,937.571533203125,1098.71875,76.79351043701172,1164.8790283203125,1080.99462890625,356.1834411621094,410.15576171875,221.5561981201172,250.54014587402344,1676.2572021484375,833.5980224609375,2587.8583984375,2644.086181640625,1526.3939208984375,1202.941650390625,373.6844787597656
4709.8603515625,2337.65771484375,2677.182373046875,621.5457763671875,3348.427734375,1903.999755859375,499.7528381347656,3443.332275390625,325.93707275390625,1641.5638427734375,875.8076171875,1593.8741455078125,4832.69091796875,1661.4456787109375,940.2937622070312,1095.4093017578125,73.466796875,1148.769287109375,1053.0460205078125,349.205810546875,414.8370361328125,216.4686737060547,244.05982971191406,1595.5335693359375,800.6535034179688,2496.708740234375,2636.146240234375,1540.3062744140625,1197.448974609375,381.5668029785156
