AZN.L,SHEL.L,ULVR.L,HSBA.L,RIO.L,DGE.L,BP.L,BATS.L,GLEN.L,GSK.L,REL.L,AAL.L,RKT.L,LSEG.L,NG.L,CPG.L,LLOY.L,PRU.L,EXPN.L,NWG.L,BA.L,VOD.L,BARC.L,CRH.L,AHT.L,FLTR.L,IMB.L,SSE.L,STAN.L,TSCO.L
10608.0,2436.153076171875,4725.59716796875,824.6021728515625,4430.0,2098.0,349.926513671875,3236.0,244.5,1462.827880859375,4074.552734375,2380.96875,4846.0,11360.0,1071.191162109375,2502.0,71.33999633789062,812.2000122070312,3781.0,475.79998779296875,1742.0,73.76000213623047,294.79998779296875,7327.62158203125,4031.0,18335.0,3073.561767578125,1707.0,1097.0,372.40435791015625
10754.0,2486.14599609375,4765.59375,845.2997436523438,4502.0,2120.0,350.2264404296875,3225.0,246.89999389648438,1448.32958984375,4120.5478515625,2425.25,4976.0,11565.0,1066.192626953125,2552.0,70.58000183105469,819.2000122070312,3854.0,482.0,1779.0,72.95999908447266,301.04998779296875,7379.619140625,4079.0,18625.0,3073.561767578125,1691.5,1096.5,370.9047546386719
10700.0,2433.6533203125,4779.5927734375,846.3995971679688,4478.5,2156.0,355.0754089355469,3296.0,247.75,1449.829345703125,4109.548828125,2350.3125,4988.0,11625.0,1071.6910400390625,2602.0,71.62000274658203,815.0,3809.0,478.0,1770.5,72.9800033569336,298.1000061035156,7117.6328125,4030.0,18610.0,3120.554931640625,1712.0,1056.0,376.7032470703125
10504.0,2428.654052734375,4797.5908203125,843.0999755859375,4539.5,2164.0,350.7763366699219,3296.0,252.0,1378.8377685546875,4081.552001953125,2347.473876953125,4968.0,11605.0,1075.68994140625,2622.0,72.23999786376953,828.5999755859375,3822.0,475.8999938964844,1729.0,71.58000183105469,296.1499938964844,6955.64111328125,4019.0,18285.0,3154.55029296875,1709.5,1046.0,379.1026611328125
10134.0,2435.653076171875,4700.59912109375,843.5999755859375,4445.0,2179.0,355.42535400390625,3239.0,252.8000030517578,1363.8394775390625,4023.0,2321.927001953125,4893.0,11450.0,1054.6959228515625,2611.0,72.63999938964844,830.5999755859375,3839.0,486.0,1746.0,70.30000305175781,305.04998779296875,7113.6328125,4096.0,18200.0,3080.560791015625,1690.0,1066.5,377.1031799316406
10240.0,2457.64990234375,4718.59765625,849.2000122070312,4496.5,2179.0,372.2218017578125,3135.0,252.3000030517578,1377.337890625,4030.0,2325.90087890625,4876.0,11300.0,1053.6962890625,2605.0,73.0199966430664,835.5999755859375,3835.0,491.3999938964844,1688.0,70.36000061035156,307.0,7093.6337890625,4108.0,17885.0,3017.56982421875,1697.0,1067.5,377.6030578613281
10272.0,2491.645263671875,4643.60400390625,881.9000244140625,4662.0,2177.0,380.52008056640625,3086.0,267.6499938964844,1399.3353271484375,3913.0,2454.770751953125,4832.0,11295.0,1024.2047119140625,2615.0,73.04000091552734,871.2000122070312,3898.0,485.5,1665.5,69.12000274658203,313.29998779296875,7459.61474609375,4311.0,18605.0,2939.580810546875,1693.0,1170.0,368.6053466796875
10180.0,2522.140869140625,4566.61083984375,876.0999755859375,4699.5,2118.0,382.66961669921875,3031.0,269.75,1357.8402099609375,3949.0,2540.49462890625,4778.0,11265.0,1006.2099609375,2606.0,73.4000015258789,873.7999877929688,3982.0,489.6000061035156,1673.5,68.83999633789062,316.8500061035156,7547.6103515625,4452.0,18420.0,2889.587890625,1681.5,1155.5,366.4059143066406
10022.0,2514.141845703125,4560.611328125,871.0999755859375,4684.0,2122.0,380.91998291015625,3025.0,273.75,1359.8399658203125,3998.0,2498.484375,4753.0,11350.0,1015.2073364257812,2540.0,74.94000244140625,868.0,3868.0,493.0,1701.0,68.33999633789062,320.29998779296875,7379.619140625,4395.0,18605.0,2679.617919921875,1691.0,1144.5,368.0055236816406
10142.0,2473.0,4599.0,879.5,4692.0,2158.0,368.25,3077.0,270.6000061035156,1362.5,4062.0,2433.197998046875,4832.0,11420.0,1045.6986083984375,2637.0,74.77999877929688,873.4000244140625,3928.0,498.1000061035156,1755.0,70.0999984741211,322.29998779296875,7299.623046875,4374.0,18410.0,2666.619873046875,1716.5,1149.0,363.70001220703125
