AZN.L,SHEL.L,ULVR.L,HSBA.L,RIO.L,DGE.L,BP.L,BATS.L,GLEN.L,GSK.L,REL.L,AAL.L,RKT.L,LSEG.L,NG.L,CPG.L,LLOY.L,PRU.L,EXPN.L,NWG.L,BA.L,VOD.L,BARC.L,CRH.L,AHT.L,FLTR.L,IMB.L,SSE.L,STAN.L,TSCO.L
4004.756591796875,1658.693603515625,3167.8896484375,442.9892883300781,1858.6021728515625,1859.770751953125,351.77081298828125,4142.40869140625,128.71717834472656,1450.8306884765625,1259.4739990234375,587.3262329101562,6854.59228515625,2688.008056640625,1095.0765380859375,1344.7542724609375,71.07500457763672,1115.9884033203125,1291.174560546875,257.207763671875,486.4617919921875,229.0199737548828,179.5040283203125,2068.368408203125,959.6705322265625,9076.1875,3707.499267578125,1513.233642578125,502.6265563964844,210.5663299560547
4031.18603515625,1653.7154541015625,3154.43017578125,444.2838134765625,1856.11474609375,1847.298828125,351.2733459472656,4118.05419921875,128.36769104003906,1447.82421875,1252.4884033203125,582.76318359375,6823.67431640625,2690.000732421875,1045.358154296875,1343.7158203125,70.26801300048828,1115.9884033203125,1294.1705322265625,257.4225158691406,491.2467041015625,228.3214569091797,179.95294189453125,2067.371337890625,978.1446533203125,9056.521484375,3693.094482421875,1513.233642578125,513.5972290039062,213.7825469970703
4028.194580078125,1668.6495361328125,3189.324462890625,442.9393615722656,1885.466552734375,1857.27587890625,356.6951904296875,4181.17919921875,135.45761108398438,1462.357421875,1257.47802734375,612.9182739257812,6911.439453125,2651.14501953125,1066.4920654296875,1349.9461669921875,69.73998260498047,1099.4552001953125,1294.1705322265625,254.63145446777344,489.3526916503906,227.92225646972656,179.20480346679688,2046.427978515625,976.1475219726562,9243.3544921875,3736.806884765625,1532.1365966796875,507.3419189453125,204.32313537597656
4056.6181640625,1693.5399169921875,3218.73486328125,446.474609375,2005.3603515625,1872.2421875,366.4941711425781,4246.2919921875,143.89561462402344,1473.8836669921875,1267.4581298828125,681.0642700195312,6939.3642578125,2645.167236328125,1065.8382568359375,1361.3687744140625,69.38129425048828,1112.2685546875,1305.1546630859375,249.47872924804688,490.05047607421875,231.21539306640625,179.65367126464844,2076.3466796875,984.136474609375,9233.5205078125,3777.536865234375,1542.085693359375,518.0239868164062,200.7915802001953
4043.15380859375,1748.298828125,3223.7197265625,444.78167724609375,2003.8677978515625,1873.7384033203125,371.3192443847656,4254.24658203125,139.80145263671875,1465.3642578125,1268.4561767578125,660.1343383789062,6922.41015625,2643.1748046875,1067.5814208984375,1354.0999755859375,69.98905181884766,1092.842041015625,1316.1390380859375,246.58029174804688,492.4429931640625,230.66651916503906,179.80331420898438,2099.28466796875,987.1323852539062,9341.6884765625,3757.17236328125,1521.19287109375,519.2749633789062,197.76454162597656
4021.71142578125,1792.1060791015625,3223.220947265625,444.83154296875,2029.7366943359375,1868.2510986328125,374.6020812988281,4251.263671875,145.4933624267578,1453.336669921875,1256.4801025390625,691.8764038085938,6933.380859375,2626.23779296875,1071.2852783203125,1349.9461669921875,69.6004867553711,1087.8819580078125,1326.1251220703125,241.96424865722656,491.3464660644531,230.516845703125,177.60877990722656,2141.170654296875,984.6359252929688,9218.771484375,3755.681640625,1534.1263427734375,524.6640014648438,202.49427795410156
3942.423583984375,1776.674072265625,3202.285400390625,441.6946716308594,1957.6015625,1844.804443359375,372.2145690917969,4247.28759765625,137.75437927246094,1443.8150634765625,1247.498291015625,660.6302490234375,6844.6181640625,2624.245361328125,1071.8299560546875,1348.9080810546875,68.85327911376953,1065.9757080078125,1298.1646728515625,238.31446838378906,483.96978759765625,219.26431274414062,175.61373901367188,2092.30322265625,979.1434326171875,9145.0205078125,3704.02294921875,1539.100830078125,515.2333374023438,199.15191650390625
3841.694580078125,1772.194091796875,3154.92919921875,431.9356689453125,1932.229736328125,1806.890625,368.83209228515625,4193.60498046875,133.90982055664062,1416.752197265625,1224.54443359375,637.3197631835938,6728.93017578125,2554.504150390625,1063.8775634765625,1328.1395263671875,66.80093383789062,1026.7093505859375,1280.1900634765625,229.6191864013672,477.98870849609375,214.47274780273438,168.98019409179688,2047.425537109375,958.1725463867188,9046.6884765625,3653.85498046875,1523.182861328125,496.4677429199219,191.14297485351562
3814.7666015625,1764.22900390625,3106.574951171875,429.0976867675781,1941.68212890625,1771.97021484375,366.99163818359375,4123.0244140625,132.71151733398438,1419.2581787109375,1209.573974609375,630.2770385742188,6663.107421875,2506.681884765625,1057.123291015625,1327.10107421875,63.99142074584961,1011.8294067382812,1261.2169189453125,231.98081970214844,474.7987060546875,210.72935485839844,164.74073791503906,2007.533935546875,955.6759643554688,8948.353515625,3589.28173828125,1501.2950439453125,482.03265380859375,188.62049865722656
3763.90283203125,1714.4481201171875,3059.219482421875,423.6205749511719,1885.9639892578125,1744.0335693359375,356.34710693359375,4047.9697265625,127.96825408935547,1396.706787109375,1189.6141357421875,594.6665649414062,6577.33740234375,2452.882080078125,1045.358154296875,1292.8331298828125,61.94902420043945,989.0964965820312,1234.2548828125,227.57949829101562,473.5028381347656,209.1820526123047,159.6533966064453,1994.5694580078125,984.136474609375,8825.4365234375,3540.105712890625,1452.54541015625,473.7566223144531,185.84573364257812
