country,dataset_name,cleaned_filename,data_type,stock_code,category
US,Y2H,2012_Q3~2013_Q2,Train,V,一般交易
US,Y2H,2012_Q3~2013_Q2,Train,CVX,一般交易
US,Y2H,2012_Q3~2013_Q2,Train,HD,一般交易
US,Y2H,2012_Q3~2013_Q2,Train,CSCO,一般交易
US,Y2H,2012_Q3~2013_Q2,Train,NKE,一般交易
US,Y2H,2012_Q3~2013_Q2,Train,VZ,一般交易
US,Y2H,2012_Q3~2013_Q2,Train,HON,一般交易
US,Y2H,2012_Q3~2013_Q2,Train,GS,一般交易
US,Y2H,2012_Q3~2013_Q2,Train,BA,一般交易
US,Y2H,2012_Q3~2013_Q2,Train,WBA,一般交易
US,Y2H,2012_Q3~2013_Q2,Train,AAPL,融券交易
US,Y2H,2012_Q3~2013_Q2,Train,PG,融券交易
US,Y2H,2012_Q3~2013_Q2,Train,KO,融券交易
US,Y2H,2012_Q3~2013_Q2,Train,IBM,融券交易
US,Y2H,2012_Q3~2013_Q2,Train,INTC,融券交易
US,Y2H,2012_Q3~2013_Q2,Train,AXP,融券交易
US,Y2H,2012_Q3~2013_Q2,Train,MMM,融券交易
US,Y2H,2012_Q3~2013_Q2,Train,DD,融券交易
US,Y2H,2012_Q3~2013_Q2,Train,V,融券交易
US,Y2H,2012_Q3~2013_Q2,Train,CVX,融券交易
US,Y2H,2012_Q3~2013_Q2,Train,HD,融券交易
US,Y2H,2012_Q3~2013_Q2,Train,CSCO,融券交易
US,Y2H,2012_Q3~2013_Q2,Train,NKE,融券交易
US,Y2H,2012_Q3~2013_Q2,Train,VZ,融券交易
US,Y2H,2012_Q3~2013_Q2,Train,HON,融券交易
US,Y2H,2012_Q3~2013_Q2,Train,GS,融券交易
US,Y2H,2012_Q3~2013_Q2,Train,BA,融券交易
US,Y2H,2012_Q3~2013_Q2,Train,WBA,融券交易
US,Y2H,2012_Q3~2013_Q2,Train,AAPL,融券交易
US,Y2H,2012_Q3~2013_Q2,Train,PG,融券交易
US,Y2H,2012_Q3~2013_Q2,Train,KO,融券交易
US,Y2H,2012_Q3~2013_Q2,Train,IBM,融券交易
US,Y2H,2012_Q3~2013_Q2,Train,INTC,融券交易
US,Y2H,2012_Q3~2013_Q2,Train,AXP,融券交易
US,Y2H,2012_Q3~2013_Q2,Train,MMM,融券交易
US,Y2H,2012_Q3~2013_Q2,Train,DD,融券交易
