country,dataset_name,cleaned_filename,data_type,stock_code,category
US,H2Q,2021_Q3-Q4,Train,MSFT,一般交易
US,H2Q,2021_Q3-Q4,Train,JPM,一般交易
US,H2Q,2021_Q3-Q4,Train,PG,一般交易
US,H2Q,2021_Q3-Q4,Train,KO,一般交易
US,H2Q,2021_Q3-Q4,Train,CSCO,一般交易
US,H2Q,2021_Q3-Q4,Train,MCD,一般交易
US,H2Q,2021_Q3-Q4,Train,GS,一般交易
US,H2Q,2021_Q3-Q4,Train,AXP,一般交易
US,H2Q,2021_Q3-Q4,Train,WMT,融券交易
US,H2Q,2021_Q3-Q4,Train,DIS,融券交易
US,H2Q,2021_Q3-Q4,Train,VZ,融券交易
US,H2Q,2021_Q3-Q4,Train,AMGN,融券交易
US,H2Q,2021_Q3-Q4,Train,HON,融券交易
US,H2Q,2021_Q3-Q4,Train,CAT,融券交易
US,H2Q,2021_Q3-Q4,Train,BA,融券交易
US,H2Q,2021_Q3-Q4,Train,MMM,融券交易
US,H2Q,2021_Q3-Q4,Train,TRV,融券交易
US,H2Q,2021_Q3-Q4,Train,MSFT,融券交易
US,H2Q,2021_Q3-Q4,Train,JPM,融券交易
US,H2Q,2021_Q3-Q4,Train,PG,融券交易
US,H2Q,2021_Q3-Q4,Train,KO,融券交易
US,H2Q,2021_Q3-Q4,Train,CSCO,融券交易
US,H2Q,2021_Q3-Q4,Train,MCD,融券交易
US,H2Q,2021_Q3-Q4,Train,GS,融券交易
US,H2Q,2021_Q3-Q4,Train,AXP,融券交易
US,H2Q,2021_Q3-Q4,Train,WMT,融券交易
US,H2Q,2021_Q3-Q4,Train,DIS,融券交易
US,H2Q,2021_Q3-Q4,Train,VZ,融券交易
US,H2Q,2021_Q3-Q4,Train,AMGN,融券交易
US,H2Q,2021_Q3-Q4,Train,HON,融券交易
US,H2Q,2021_Q3-Q4,Train,CAT,融券交易
US,H2Q,2021_Q3-Q4,Train,BA,融券交易
US,H2Q,2021_Q3-Q4,Train,MMM,融券交易
US,H2Q,2021_Q3-Q4,Train,TRV,融券交易
