country,dataset_name,cleaned_filename,data_type,stock_code,category
US,Y2Q,2021,Train,MSFT,一般交易
US,Y2Q,2021,Train,UNH,一般交易
US,Y2Q,2021,Train,JPM,一般交易
US,Y2Q,2021,Train,PG,一般交易
US,Y2Q,2021,Train,CSCO,一般交易
US,Y2Q,2021,Train,MCD,一般交易
US,Y2Q,2021,Train,GS,一般交易
US,Y2Q,2021,Train,AXP,一般交易
US,Y2Q,2021,Train,V,融券交易
US,Y2Q,2021,Train,WMT,融券交易
US,Y2Q,2021,Train,MRK,融券交易
US,Y2Q,2021,Train,KO,融券交易
US,Y2Q,2021,Train,DIS,融券交易
US,Y2Q,2021,Train,VZ,融券交易
US,Y2Q,2021,Train,CAT,融券交易
US,Y2Q,2021,Train,TRV,融券交易
US,Y2Q,2021,Train,DD,融券交易
US,Y2Q,2021,Train,MSFT,融券交易
US,Y2Q,2021,Train,UNH,融券交易
US,Y2Q,2021,Train,JPM,融券交易
US,Y2Q,2021,Train,PG,融券交易
US,Y2Q,2021,Train,CSCO,融券交易
US,Y2Q,2021,Train,MCD,融券交易
US,Y2Q,2021,Train,GS,融券交易
US,Y2Q,2021,Train,AXP,融券交易
US,Y2Q,2021,Train,V,融券交易
US,Y2Q,2021,Train,WMT,融券交易
US,Y2Q,2021,Train,MRK,融券交易
US,Y2Q,2021,Train,KO,融券交易
US,Y2Q,2021,Train,DIS,融券交易
US,Y2Q,2021,Train,VZ,融券交易
US,Y2Q,2021,Train,CAT,融券交易
US,Y2Q,2021,Train,TRV,融券交易
US,Y2Q,2021,Train,DD,融券交易
