country,dataset_name,cleaned_filename,data_type,stock_code,category
US,H#,2021_Q1-Q2,Train,MSFT,一般交易
US,H#,2021_Q1-Q2,Train,UNH,一般交易
US,H#,2021_Q1-Q2,Train,V,一般交易
US,H#,2021_Q1-Q2,Train,HD,一般交易
US,H#,2021_Q1-Q2,Train,CSCO,一般交易
US,H#,2021_Q1-Q2,Train,CRM,一般交易
US,H#,2021_Q1-Q2,Train,GS,一般交易
US,H#,2021_Q1-Q2,Train,AXP,一般交易
US,H#,2021_Q1-Q2,Train,MMM,一般交易
US,H#,2021_Q1-Q2,Train,AAPL,融券交易
US,H#,2021_Q1-Q2,Train,WMT,融券交易
US,H#,2021_Q1-Q2,Train,DIS,融券交易
US,H#,2021_Q1-Q2,Train,VZ,融券交易
US,H#,2021_Q1-Q2,Train,HON,融券交易
US,H#,2021_Q1-Q2,Train,TRV,融券交易
US,H#,2021_Q1-Q2,Train,MSFT,融券交易
US,H#,2021_Q1-Q2,Train,UNH,融券交易
US,H#,2021_Q1-Q2,Train,V,融券交易
US,H#,2021_Q1-Q2,Train,HD,融券交易
US,H#,2021_Q1-Q2,Train,CSCO,融券交易
US,H#,2021_Q1-Q2,Train,CRM,融券交易
US,H#,2021_Q1-Q2,Train,GS,融券交易
US,H#,2021_Q1-Q2,Train,AXP,融券交易
US,H#,2021_Q1-Q2,Train,MMM,融券交易
US,H#,2021_Q1-Q2,Train,AAPL,融券交易
US,H#,2021_Q1-Q2,Train,WMT,融券交易
US,H#,2021_Q1-Q2,Train,DIS,融券交易
US,H#,2021_Q1-Q2,Train,VZ,融券交易
US,H#,2021_Q1-Q2,Train,HON,融券交易
US,H#,2021_Q1-Q2,Train,TRV,融券交易
