country,dataset_name,cleaned_filename,data_type,stock_code,category
US,Y2Q,2012_Q2~2013_Q1,Train,V,一般交易
US,Y2Q,2012_Q2~2013_Q1,Train,CVX,一般交易
US,Y2Q,2012_Q2~2013_Q1,Train,HD,一般交易
US,Y2Q,2012_Q2~2013_Q1,Train,DIS,一般交易
US,Y2Q,2012_Q2~2013_Q1,Train,AMGN,一般交易
US,Y2Q,2012_Q2~2013_Q1,Train,MMM,一般交易
US,Y2Q,2012_Q2~2013_Q1,Train,TRV,一般交易
US,Y2Q,2012_Q2~2013_Q1,Train,AAPL,融券交易
US,Y2Q,2012_Q2~2013_Q1,Train,MSFT,融券交易
US,Y2Q,2012_Q2~2013_Q1,Train,UNH,融券交易
US,Y2Q,2012_Q2~2013_Q1,Train,MRK,融券交易
US,Y2Q,2012_Q2~2013_Q1,Train,KO,融券交易
US,Y2Q,2012_Q2~2013_Q1,Train,MCD,融券交易
US,Y2Q,2012_Q2~2013_Q1,Train,IBM,融券交易
US,Y2Q,2012_Q2~2013_Q1,Train,CAT,融券交易
US,Y2Q,2012_Q2~2013_Q1,Train,INTC,融券交易
US,Y2Q,2012_Q2~2013_Q1,Train,BA,融券交易
US,Y2Q,2012_Q2~2013_Q1,Train,V,融券交易
US,Y2Q,2012_Q2~2013_Q1,Train,CVX,融券交易
US,Y2Q,2012_Q2~2013_Q1,Train,HD,融券交易
US,Y2Q,2012_Q2~2013_Q1,Train,DIS,融券交易
US,Y2Q,2012_Q2~2013_Q1,Train,AMGN,融券交易
US,Y2Q,2012_Q2~2013_Q1,Train,MMM,融券交易
US,Y2Q,2012_Q2~2013_Q1,Train,TRV,融券交易
US,Y2Q,2012_Q2~2013_Q1,Train,AAPL,融券交易
US,Y2Q,2012_Q2~2013_Q1,Train,MSFT,融券交易
US,Y2Q,2012_Q2~2013_Q1,Train,UNH,融券交易
US,Y2Q,2012_Q2~2013_Q1,Train,MRK,融券交易
US,Y2Q,2012_Q2~2013_Q1,Train,KO,融券交易
US,Y2Q,2012_Q2~2013_Q1,Train,MCD,融券交易
US,Y2Q,2012_Q2~2013_Q1,Train,IBM,融券交易
US,Y2Q,2012_Q2~2013_Q1,Train,CAT,融券交易
US,Y2Q,2012_Q2~2013_Q1,Train,INTC,融券交易
US,Y2Q,2012_Q2~2013_Q1,Train,BA,融券交易
