country,dataset_name,cleaned_filename,data_type,stock_code,category
US,H2M,2015_01-06,Train,UNH,一般交易
US,H2M,2015_01-06,Train,V,一般交易
US,H2M,2015_01-06,Train,MRK,一般交易
US,H2M,2015_01-06,Train,NKE,一般交易
US,H2M,2015_01-06,Train,DIS,一般交易
US,H2M,2015_01-06,Train,CAT,一般交易
US,H2M,2015_01-06,Train,DD,一般交易
US,H2M,2015_01-06,Train,WBA,一般交易
US,H2M,2015_01-06,Train,JNJ,融券交易
US,H2M,2015_01-06,Train,WMT,融券交易
US,H2M,2015_01-06,Train,PG,融券交易
US,H2M,2015_01-06,Train,CVX,融券交易
US,H2M,2015_01-06,Train,HD,融券交易
US,H2M,2015_01-06,Train,CSCO,融券交易
US,H2M,2015_01-06,Train,AXP,融券交易
US,H2M,2015_01-06,Train,TRV,融券交易
US,H2M,2015_01-06,Train,UNH,融券交易
US,H2M,2015_01-06,Train,V,融券交易
US,H2M,2015_01-06,Train,MRK,融券交易
US,H2M,2015_01-06,Train,NKE,融券交易
US,H2M,2015_01-06,Train,DIS,融券交易
US,H2M,2015_01-06,Train,CAT,融券交易
US,H2M,2015_01-06,Train,DD,融券交易
US,H2M,2015_01-06,Train,WBA,融券交易
US,H2M,2015_01-06,Train,JNJ,融券交易
US,H2M,2015_01-06,Train,WMT,融券交易
US,H2M,2015_01-06,Train,PG,融券交易
US,H2M,2015_01-06,Train,CVX,融券交易
US,H2M,2015_01-06,Train,HD,融券交易
US,H2M,2015_01-06,Train,CSCO,融券交易
US,H2M,2015_01-06,Train,AXP,融券交易
US,H2M,2015_01-06,Train,TRV,融券交易
