country,dataset_name,cleaned_filename,data_type,stock_code,category
US,H2Q,2014_Q4~2015_Q1,Train,UNH,一般交易
US,H2Q,2014_Q4~2015_Q1,Train,V,一般交易
US,H2Q,2014_Q4~2015_Q1,Train,NKE,一般交易
US,H2Q,2014_Q4~2015_Q1,Train,DIS,一般交易
US,H2Q,2014_Q4~2015_Q1,Train,TRV,一般交易
US,H2Q,2014_Q4~2015_Q1,Train,WBA,一般交易
US,H2Q,2014_Q4~2015_Q1,Train,MSFT,融券交易
US,H2Q,2014_Q4~2015_Q1,Train,JNJ,融券交易
US,H2Q,2014_Q4~2015_Q1,Train,JPM,融券交易
US,H2Q,2014_Q4~2015_Q1,Train,PG,融券交易
US,H2Q,2014_Q4~2015_Q1,Train,HD,融券交易
US,H2Q,2014_Q4~2015_Q1,Train,VZ,融券交易
US,H2Q,2014_Q4~2015_Q1,Train,AMGN,融券交易
US,H2Q,2014_Q4~2015_Q1,Train,IBM,融券交易
US,H2Q,2014_Q4~2015_Q1,Train,CAT,融券交易
US,H2Q,2014_Q4~2015_Q1,Train,AXP,融券交易
US,H2Q,2014_Q4~2015_Q1,Train,UNH,融券交易
US,H2Q,2014_Q4~2015_Q1,Train,V,融券交易
US,H2Q,2014_Q4~2015_Q1,Train,NKE,融券交易
US,H2Q,2014_Q4~2015_Q1,Train,DIS,融券交易
US,H2Q,2014_Q4~2015_Q1,Train,TRV,融券交易
US,H2Q,2014_Q4~2015_Q1,Train,WBA,融券交易
US,H2Q,2014_Q4~2015_Q1,Train,MSFT,融券交易
US,H2Q,2014_Q4~2015_Q1,Train,JNJ,融券交易
US,H2Q,2014_Q4~2015_Q1,Train,JPM,融券交易
US,H2Q,2014_Q4~2015_Q1,Train,PG,融券交易
US,H2Q,2014_Q4~2015_Q1,Train,HD,融券交易
US,H2Q,2014_Q4~2015_Q1,Train,VZ,融券交易
US,H2Q,2014_Q4~2015_Q1,Train,AMGN,融券交易
US,H2Q,2014_Q4~2015_Q1,Train,IBM,融券交易
US,H2Q,2014_Q4~2015_Q1,Train,CAT,融券交易
US,H2Q,2014_Q4~2015_Q1,Train,AXP,融券交易
