country,dataset_name,cleaned_filename,data_type,stock_code,category
US,Q#,2016_Q4,Train,AAPL,一般交易
US,Q#,2016_Q4,Train,MSFT,一般交易
US,Q#,2016_Q4,Train,UNH,一般交易
US,Q#,2016_Q4,Train,JNJ,一般交易
US,Q#,2016_Q4,Train,V,一般交易
US,Q#,2016_Q4,Train,JPM,一般交易
US,Q#,2016_Q4,Train,HD,一般交易
US,Q#,2016_Q4,Train,KO,一般交易
US,Q#,2016_Q4,Train,MCD,一般交易
US,Q#,2016_Q4,Train,VZ,一般交易
US,Q#,2016_Q4,Train,GS,一般交易
US,Q#,2016_Q4,Train,BA,一般交易
US,Q#,2016_Q4,Train,WMT,融券交易
US,Q#,2016_Q4,Train,PG,融券交易
US,Q#,2016_Q4,Train,NKE,融券交易
US,Q#,2016_Q4,Train,AMGN,融券交易
US,Q#,2016_Q4,Train,CRM,融券交易
US,Q#,2016_Q4,Train,CAT,融券交易
US,Q#,2016_Q4,Train,INTC,融券交易
US,Q#,2016_Q4,Train,AXP,融券交易
US,Q#,2016_Q4,Train,MMM,融券交易
US,Q#,2016_Q4,Train,TRV,融券交易
US,Q#,2016_Q4,Train,DD,融券交易
US,Q#,2016_Q4,Train,WBA,融券交易
US,Q#,2016_Q4,Train,AAPL,融券交易
US,Q#,2016_Q4,Train,MSFT,融券交易
US,Q#,2016_Q4,Train,UNH,融券交易
US,Q#,2016_Q4,Train,JNJ,融券交易
US,Q#,2016_Q4,Train,V,融券交易
US,Q#,2016_Q4,Train,JPM,融券交易
US,Q#,2016_Q4,Train,HD,融券交易
US,Q#,2016_Q4,Train,KO,融券交易
US,Q#,2016_Q4,Train,MCD,融券交易
US,Q#,2016_Q4,Train,VZ,融券交易
US,Q#,2016_Q4,Train,GS,融券交易
US,Q#,2016_Q4,Train,BA,融券交易
US,Q#,2016_Q4,Train,WMT,融券交易
US,Q#,2016_Q4,Train,PG,融券交易
US,Q#,2016_Q4,Train,NKE,融券交易
US,Q#,2016_Q4,Train,AMGN,融券交易
US,Q#,2016_Q4,Train,CRM,融券交易
US,Q#,2016_Q4,Train,CAT,融券交易
US,Q#,2016_Q4,Train,INTC,融券交易
US,Q#,2016_Q4,Train,AXP,融券交易
US,Q#,2016_Q4,Train,MMM,融券交易
US,Q#,2016_Q4,Train,TRV,融券交易
US,Q#,2016_Q4,Train,DD,融券交易
US,Q#,2016_Q4,Train,WBA,融券交易
