country,dataset_name,cleaned_filename,data_type,stock_code,category
US,Y2M,2020_09~2021_08,Train,MSFT,一般交易
US,Y2M,2020_09~2021_08,Train,UNH,一般交易
US,Y2M,2020_09~2021_08,Train,CSCO,一般交易
US,Y2M,2020_09~2021_08,Train,MCD,一般交易
US,Y2M,2020_09~2021_08,Train,NKE,一般交易
US,Y2M,2020_09~2021_08,Train,GS,一般交易
US,Y2M,2020_09~2021_08,Train,AXP,一般交易
US,Y2M,2020_09~2021_08,Train,MMM,一般交易
US,Y2M,2020_09~2021_08,Train,WBA,一般交易
US,Y2M,2020_09~2021_08,Train,AAPL,融券交易
US,Y2M,2020_09~2021_08,Train,JNJ,融券交易
US,Y2M,2020_09~2021_08,Train,V,融券交易
US,Y2M,2020_09~2021_08,Train,WMT,融券交易
US,Y2M,2020_09~2021_08,Train,PG,融券交易
US,Y2M,2020_09~2021_08,Train,CVX,融券交易
US,Y2M,2020_09~2021_08,Train,MRK,融券交易
US,Y2M,2020_09~2021_08,Train,VZ,融券交易
US,Y2M,2020_09~2021_08,Train,IBM,融券交易
US,Y2M,2020_09~2021_08,Train,CRM,融券交易
US,Y2M,2020_09~2021_08,Train,CAT,融券交易
US,Y2M,2020_09~2021_08,Train,INTC,融券交易
US,Y2M,2020_09~2021_08,Train,MSFT,融券交易
US,Y2M,2020_09~2021_08,Train,UNH,融券交易
US,Y2M,2020_09~2021_08,Train,CSCO,融券交易
US,Y2M,2020_09~2021_08,Train,MCD,融券交易
US,Y2M,2020_09~2021_08,Train,NKE,融券交易
US,Y2M,2020_09~2021_08,Train,GS,融券交易
US,Y2M,2020_09~2021_08,Train,AXP,融券交易
US,Y2M,2020_09~2021_08,Train,MMM,融券交易
US,Y2M,2020_09~2021_08,Train,WBA,融券交易
US,Y2M,2020_09~2021_08,Train,AAPL,融券交易
US,Y2M,2020_09~2021_08,Train,JNJ,融券交易
US,Y2M,2020_09~2021_08,Train,V,融券交易
US,Y2M,2020_09~2021_08,Train,WMT,融券交易
US,Y2M,2020_09~2021_08,Train,PG,融券交易
US,Y2M,2020_09~2021_08,Train,CVX,融券交易
US,Y2M,2020_09~2021_08,Train,MRK,融券交易
US,Y2M,2020_09~2021_08,Train,VZ,融券交易
US,Y2M,2020_09~2021_08,Train,IBM,融券交易
US,Y2M,2020_09~2021_08,Train,CRM,融券交易
US,Y2M,2020_09~2021_08,Train,CAT,融券交易
US,Y2M,2020_09~2021_08,Train,INTC,融券交易
