country,dataset_name,cleaned_filename,data_type,stock_code,category
US,M2M,2019_05,Train,V,一般交易
US,M2M,2019_05,Train,MRK,一般交易
US,M2M,2019_05,Train,MCD,一般交易
US,M2M,2019_05,Train,AXP,一般交易
US,M2M,2019_05,Train,BA,一般交易
US,M2M,2019_05,Train,TRV,一般交易
US,M2M,2019_05,Train,JNJ,融券交易
US,M2M,2019_05,Train,JPM,融券交易
US,M2M,2019_05,Train,PG,融券交易
US,M2M,2019_05,Train,KO,融券交易
US,M2M,2019_05,Train,CSCO,融券交易
US,M2M,2019_05,Train,NKE,融券交易
US,M2M,2019_05,Train,DIS,融券交易
US,M2M,2019_05,Train,AMGN,融券交易
US,M2M,2019_05,Train,IBM,融券交易
US,M2M,2019_05,Train,CRM,融券交易
US,M2M,2019_05,Train,GS,融券交易
US,M2M,2019_05,Train,CAT,融券交易
US,M2M,2019_05,Train,MMM,融券交易
US,M2M,2019_05,Train,V,融券交易
US,M2M,2019_05,Train,MRK,融券交易
US,M2M,2019_05,Train,MCD,融券交易
US,M2M,2019_05,Train,AXP,融券交易
US,M2M,2019_05,Train,BA,融券交易
US,M2M,2019_05,Train,TRV,融券交易
US,M2M,2019_05,Train,JNJ,融券交易
US,M2M,2019_05,Train,JPM,融券交易
US,M2M,2019_05,Train,PG,融券交易
US,M2M,2019_05,Train,KO,融券交易
US,M2M,2019_05,Train,CSCO,融券交易
US,M2M,2019_05,Train,NKE,融券交易
US,M2M,2019_05,Train,DIS,融券交易
US,M2M,2019_05,Train,AMGN,融券交易
US,M2M,2019_05,Train,IBM,融券交易
US,M2M,2019_05,Train,CRM,融券交易
US,M2M,2019_05,Train,GS,融券交易
US,M2M,2019_05,Train,CAT,融券交易
US,M2M,2019_05,Train,MMM,融券交易
