country,dataset_name,cleaned_filename,data_type,stock_code,category
US,H2H,2019_Q1-Q2,Train,MSFT,一般交易
US,H2H,2019_Q1-Q2,Train,V,一般交易
US,H2H,2019_Q1-Q2,Train,WMT,一般交易
US,H2H,2019_Q1-Q2,Train,HD,一般交易
US,H2H,2019_Q1-Q2,Train,HON,一般交易
US,H2H,2019_Q1-Q2,Train,IBM,一般交易
US,H2H,2019_Q1-Q2,Train,AXP,一般交易
US,H2H,2019_Q1-Q2,Train,TRV,一般交易
US,H2H,2019_Q1-Q2,Train,AAPL,融券交易
US,H2H,2019_Q1-Q2,Train,UNH,融券交易
US,H2H,2019_Q1-Q2,Train,JNJ,融券交易
US,H2H,2019_Q1-Q2,Train,JPM,融券交易
US,H2H,2019_Q1-Q2,Train,MRK,融券交易
US,H2H,2019_Q1-Q2,Train,KO,融券交易
US,H2H,2019_Q1-Q2,Train,MCD,融券交易
US,H2H,2019_Q1-Q2,Train,NKE,融券交易
US,H2H,2019_Q1-Q2,Train,DIS,融券交易
US,H2H,2019_Q1-Q2,Train,VZ,融券交易
US,H2H,2019_Q1-Q2,Train,AMGN,融券交易
US,H2H,2019_Q1-Q2,Train,CRM,融券交易
US,H2H,2019_Q1-Q2,Train,CAT,融券交易
US,H2H,2019_Q1-Q2,Train,MMM,融券交易
US,H2H,2019_Q1-Q2,Train,WBA,融券交易
US,H2H,2019_Q1-Q2,Train,MSFT,融券交易
US,H2H,2019_Q1-Q2,Train,V,融券交易
US,H2H,2019_Q1-Q2,Train,WMT,融券交易
US,H2H,2019_Q1-Q2,Train,HD,融券交易
US,H2H,2019_Q1-Q2,Train,HON,融券交易
US,H2H,2019_Q1-Q2,Train,IBM,融券交易
US,H2H,2019_Q1-Q2,Train,AXP,融券交易
US,H2H,2019_Q1-Q2,Train,TRV,融券交易
US,H2H,2019_Q1-Q2,Train,AAPL,融券交易
US,H2H,2019_Q1-Q2,Train,UNH,融券交易
US,H2H,2019_Q1-Q2,Train,JNJ,融券交易
US,H2H,2019_Q1-Q2,Train,JPM,融券交易
US,H2H,2019_Q1-Q2,Train,MRK,融券交易
US,H2H,2019_Q1-Q2,Train,KO,融券交易
US,H2H,2019_Q1-Q2,Train,MCD,融券交易
US,H2H,2019_Q1-Q2,Train,NKE,融券交易
US,H2H,2019_Q1-Q2,Train,DIS,融券交易
US,H2H,2019_Q1-Q2,Train,VZ,融券交易
US,H2H,2019_Q1-Q2,Train,AMGN,融券交易
US,H2H,2019_Q1-Q2,Train,CRM,融券交易
US,H2H,2019_Q1-Q2,Train,CAT,融券交易
US,H2H,2019_Q1-Q2,Train,MMM,融券交易
US,H2H,2019_Q1-Q2,Train,WBA,融券交易
