country,dataset_name,cleaned_filename,data_type,stock_code,category
US,M#,2016_09,Train,AAPL,一般交易
US,M#,2016_09,Train,UNH,一般交易
US,M#,2016_09,Train,JNJ,一般交易
US,M#,2016_09,Train,JPM,一般交易
US,M#,2016_09,Train,PG,一般交易
US,M#,2016_09,Train,MRK,一般交易
US,M#,2016_09,Train,CSCO,一般交易
US,M#,2016_09,Train,MCD,一般交易
US,M#,2016_09,Train,CAT,一般交易
US,M#,2016_09,Train,INTC,一般交易
US,M#,2016_09,Train,AXP,一般交易
US,M#,2016_09,Train,BA,一般交易
US,M#,2016_09,Train,MSFT,融券交易
US,M#,2016_09,Train,WMT,融券交易
US,M#,2016_09,Train,HD,融券交易
US,M#,2016_09,Train,KO,融券交易
US,M#,2016_09,Train,DIS,融券交易
US,M#,2016_09,Train,AMGN,融券交易
US,M#,2016_09,Train,IBM,融券交易
US,M#,2016_09,Train,CRM,融券交易
US,M#,2016_09,Train,TRV,融券交易
US,M#,2016_09,Train,DD,融券交易
US,M#,2016_09,Train,AAPL,融券交易
US,M#,2016_09,Train,UNH,融券交易
US,M#,2016_09,Train,JNJ,融券交易
US,M#,2016_09,Train,JPM,融券交易
US,M#,2016_09,Train,PG,融券交易
US,M#,2016_09,Train,MRK,融券交易
US,M#,2016_09,Train,CSCO,融券交易
US,M#,2016_09,Train,MCD,融券交易
US,M#,2016_09,Train,CAT,融券交易
US,M#,2016_09,Train,INTC,融券交易
US,M#,2016_09,Train,AXP,融券交易
US,M#,2016_09,Train,BA,融券交易
US,M#,2016_09,Train,MSFT,融券交易
US,M#,2016_09,Train,WMT,融券交易
US,M#,2016_09,Train,HD,融券交易
US,M#,2016_09,Train,KO,融券交易
US,M#,2016_09,Train,DIS,融券交易
US,M#,2016_09,Train,AMGN,融券交易
US,M#,2016_09,Train,IBM,融券交易
US,M#,2016_09,Train,CRM,融券交易
US,M#,2016_09,Train,TRV,融券交易
US,M#,2016_09,Train,DD,融券交易
